,open_DE,high_DE,low_DE,close_DE,volume_DE
2024-06-10 12:02:00,365.7873,365.7873,365.6285,365.6285,4328
2024-06-10 12:03:00,365.6856,365.7774,365.5789,365.6554,1580
2024-06-10 12:04:00,365.7179,365.8072,365.7179,365.7278,1209
2024-06-10 12:05:00,365.7476,365.7476,365.7476,365.7476,446
2024-06-10 12:06:00,365.7228,365.7228,365.6285,365.6285,1576
2024-06-10 12:07:00,365.4837,365.5987,365.4697,365.5392,2482
2024-06-10 12:08:00,365.6186,365.6186,365.5888,365.5888,1127
2024-06-10 12:09:00,365.5888,365.5888,365.5888,365.5888,737
2024-06-10 12:11:00,365.5739,365.6682,365.5690,365.5690,1750
2024-06-10 12:12:00,365.6385,365.6385,365.5839,365.5839,842
2024-06-10 12:13:00,365.5839,365.5839,365.5839,365.5839,596
2024-06-10 12:15:00,365.6881,365.8269,365.6533,365.7377,2458
2024-06-10 12:16:00,365.7873,365.8965,365.7675,365.8866,1781
2024-06-10 12:17:00,365.8072,365.8072,365.8022,365.8022,408
2024-06-10 12:18:00,365.8022,365.8022,365.8022,365.8022,301
2024-06-10 12:19:00,365.7675,365.8072,365.7079,365.7079,2302
2024-06-10 12:20:00,365.8270,365.9164,365.8270,365.8965,1824
2024-06-10 12:21:00,365.8767,365.8767,365.8767,365.8767,578
2024-06-10 12:23:00,365.8469,365.9127,365.8469,365.9127,2686
2024-06-10 12:24:00,365.8469,365.8469,365.8171,365.8270,1487
2024-06-10 12:25:00,365.8270,365.8270,365.7030,365.7030,1220
2024-06-10 12:28:00,365.6930,365.6930,365.6930,365.6930,924
2024-06-10 12:29:00,365.7972,365.9263,365.7774,365.9263,3880
2024-06-10 12:31:00,365.8072,365.8072,365.7469,365.7576,951
2024-06-10 12:33:00,365.8419,365.8568,365.8246,365.8568,518
2024-06-10 12:34:00,365.8568,365.8568,365.8270,365.8270,1774
2024-06-10 12:35:00,365.7675,365.7675,365.7675,365.7675,242
2024-06-10 12:36:00,365.7748,365.7748,365.7748,365.7748,323
2024-06-10 12:37:00,365.8370,365.8370,365.7676,365.7676,553
2024-06-10 12:38:00,365.7873,365.8519,365.7873,365.8519,1484
2024-06-10 12:39:00,365.8519,365.8519,365.8519,365.8519,524
2024-06-10 12:40:00,365.7774,365.8450,365.7774,365.8221,1398
2024-06-10 12:41:00,365.7774,365.7774,365.5581,365.5581,1900
2024-06-10 12:42:00,365.5491,365.5491,365.5156,365.5156,775
2024-06-10 12:43:00,365.4201,365.5094,365.3208,365.3506,3069
2024-06-10 12:44:00,365.4796,365.4995,365.4449,365.4449,1938
2024-06-10 12:46:00,365.3853,365.6186,365.3853,365.5491,2417
2024-06-10 12:48:00,365.4995,365.4995,365.4995,365.4995,425
2024-06-10 12:49:00,365.4697,365.6484,365.4697,365.6484,4879
2024-06-10 12:51:00,365.6732,365.6732,365.6732,365.6732,452
2024-06-10 12:52:00,365.7576,365.7675,365.5987,365.5987,2461
2024-06-10 12:53:00,365.7476,365.7476,365.6732,365.7476,1116
2024-06-10 12:54:00,365.5987,365.6881,365.5987,365.6881,1150
2024-06-10 12:55:00,365.7973,365.8270,365.7973,365.8270,1591
2024-06-10 12:56:00,365.8812,365.8812,365.8519,365.8519,1584
2024-06-10 12:57:00,365.7476,365.8072,365.7476,365.8072,1803
2024-06-10 12:58:00,365.8122,365.9958,365.8122,365.9462,2888
2024-06-10 12:59:00,365.8072,365.8072,365.8072,365.8072,818
2024-06-10 13:00:00,365.7377,365.7377,365.5094,365.5094,1876
2024-06-10 13:01:00,365.5045,365.5045,365.4945,365.4945,3060
2024-06-10 13:02:00,365.3804,365.4250,365.3804,365.4201,2532
2024-06-10 13:03:00,365.3804,365.5293,365.3804,365.5293,1603
2024-06-10 13:04:00,365.6980,365.6980,365.5987,365.5987,703
2024-06-10 13:05:00,365.6087,365.6583,365.6087,365.6583,553
2024-06-10 13:06:00,365.6682,365.6682,365.6682,365.6682,765
2024-06-10 13:07:00,365.5590,365.6285,365.5590,365.6087,1726
2024-06-10 13:08:00,365.5779,365.5779,365.5094,365.5094,1001
2024-06-10 13:11:00,365.3308,365.3506,365.2712,365.3506,2434
2024-06-10 13:12:00,365.2563,365.2563,365.2563,365.2563,504
2024-06-10 13:13:00,365.3605,365.5094,365.3605,365.4995,2648
2024-06-10 13:14:00,365.5590,365.5590,365.4995,365.5094,2410
2024-06-10 13:15:00,365.5094,365.5094,365.4102,365.4300,1816
2024-06-10 13:16:00,365.4151,365.4151,365.4151,365.4151,508
2024-06-10 13:17:00,365.5094,365.5094,365.4200,365.4200,990
2024-06-10 13:18:00,365.3784,365.3907,365.3506,365.3705,2244
2024-06-10 13:19:00,365.5094,365.5807,365.5094,365.5807,1500
2024-06-10 13:20:00,365.5193,365.5789,365.4945,365.5045,1687
2024-06-10 13:21:00,365.5045,365.6980,365.5045,365.6980,2679
2024-06-10 13:22:00,365.5789,365.6782,365.5789,365.6782,666
2024-06-10 13:23:00,365.6782,365.6782,365.6533,365.6533,1295
2024-06-10 13:24:00,365.5888,365.6533,365.5888,365.5951,1264
2024-06-10 13:25:00,365.6782,365.6881,365.6782,365.6881,806
2024-06-10 13:26:00,365.6881,365.6881,365.6881,365.6881,839
2024-06-10 13:27:00,365.5987,365.5987,365.5987,365.5987,1798
2024-06-10 13:28:00,365.5888,365.5888,365.5888,365.5888,611
2024-06-10 13:30:00,365.5789,365.7675,365.5284,365.7675,2520
2024-06-10 13:31:00,365.7675,365.7675,365.7079,365.7079,828
2024-06-10 13:32:00,365.6583,365.6583,365.6385,365.6385,937
2024-06-10 13:35:00,365.8270,365.8370,365.8270,365.8370,1093
2024-06-10 13:36:00,365.8767,365.8767,365.8767,365.8767,635
2024-06-10 13:37:00,365.7675,365.7675,365.7675,365.7675,331
2024-06-10 13:38:00,365.8568,365.9561,365.8568,365.9561,1500
2024-06-10 13:39:00,365.9759,365.9759,365.9633,365.9759,1932
2024-06-10 13:40:00,366.0702,366.0751,365.9958,365.9958,558
2024-06-10 13:43:00,366.0752,366.0752,366.0752,366.0752,664
2024-06-10 13:44:00,366.1447,366.1447,366.0851,366.0851,880
2024-06-10 13:45:00,366.2539,366.3531,366.2539,366.3531,1265
2024-06-10 13:46:00,366.4176,366.4400,366.4176,366.4400,634
2024-06-10 13:47:00,366.4325,366.4325,366.1645,366.1645,8466
2024-06-10 13:48:00,366.3531,366.3531,366.3531,366.3531,671
2024-06-10 13:49:00,366.3879,366.4821,366.2539,366.4821,9168
2024-06-10 13:51:00,366.2836,366.3232,366.2836,366.3232,1076
2024-06-10 13:52:00,366.1943,366.1943,366.1943,366.1943,240
2024-06-10 13:54:00,366.4027,366.4027,366.2142,366.2142,423
2024-06-10 13:55:00,366.1943,366.1943,366.1943,366.1943,1066
2024-06-10 13:56:00,366.1844,366.2436,366.1844,366.2436,963
2024-06-10 13:57:00,366.1744,366.1744,366.1149,366.1248,1231
2024-06-10 13:59:00,366.1744,366.1744,366.1268,366.1645,2394
2024-06-10 14:00:00,366.1844,366.1844,366.1844,366.1844,622
2024-06-10 14:01:00,366.0504,366.0553,366.0454,366.0553,1778
2024-06-10 14:02:00,365.9660,365.9660,365.8295,365.8469,1374
2024-06-10 14:04:00,365.9065,365.9065,365.9065,365.9065,309
2024-06-10 14:07:00,366.0454,366.0454,366.0454,366.0454,872
2024-06-10 14:08:00,366.0553,366.1546,366.0305,366.1546,1594
2024-06-10 14:09:00,366.1298,366.2836,366.1298,366.2836,2971
2024-06-10 14:12:00,366.3035,366.3035,366.2737,366.2737,7090
2024-06-10 14:13:00,366.3035,366.3035,366.3035,366.3035,606
2024-06-10 14:14:00,366.3928,366.4127,366.3829,366.3829,865
2024-06-10 14:15:00,366.4573,366.7501,366.4524,366.7501,2711
2024-06-10 14:16:00,366.7998,366.8345,366.7998,366.8246,1240
2024-06-10 14:17:00,366.8246,366.9040,366.8246,366.9040,1333
2024-06-10 14:18:00,366.7698,366.8693,366.7698,366.8693,942
2024-06-10 14:19:00,366.9238,367.0578,366.9238,367.0380,1695
2024-06-10 14:20:00,367.1224,367.1224,366.9685,367.0279,4309
2024-06-10 14:21:00,367.0082,367.0628,367.0082,367.0504,983
2024-06-10 14:22:00,366.9586,366.9586,366.8643,366.8643,2041
2024-06-10 14:23:00,366.7601,366.7601,366.6707,366.6707,1006
2024-06-10 14:24:00,366.7700,366.7700,366.7700,366.7700,404
2024-06-10 14:25:00,366.9387,366.9387,366.8742,366.8742,1235
2024-06-10 14:26:00,366.8593,366.8593,366.8593,366.8593,437
2024-06-10 14:28:00,366.8444,366.8444,366.6112,366.6658,7095
2024-06-10 14:29:00,366.6310,366.6310,366.6310,366.6310,323
2024-06-10 14:30:00,366.5814,366.6906,366.5367,366.5616,1052
2024-06-10 14:31:00,366.5616,366.5665,366.4623,366.5665,1604
2024-06-10 14:32:00,366.5616,366.5663,366.4821,366.5663,1122
2024-06-10 14:33:00,366.6211,366.6211,366.6211,366.6211,756
2024-06-10 14:35:00,366.6310,366.7253,366.6112,366.7154,1602
2024-06-10 14:36:00,366.6707,366.7722,366.5913,366.7722,923
2024-06-10 14:37:00,366.6807,366.6807,366.5715,366.5715,2866
2024-06-10 14:38:00,366.6707,366.6707,366.5715,366.6707,2266
2024-06-10 14:39:00,366.6114,366.6114,366.6114,366.6114,415
2024-06-10 14:40:00,366.4821,366.4921,366.4027,366.4027,726
2024-06-10 14:41:00,366.5566,366.5566,366.2836,366.2836,2993
2024-06-10 14:45:00,366.5119,366.5814,366.4325,366.4325,1009
2024-06-10 14:47:00,366.5814,366.5814,366.5417,366.5417,2422
2024-06-10 14:48:00,366.4821,366.4821,366.4821,366.4821,362
2024-06-10 14:49:00,366.6906,366.6906,366.6906,366.6906,352
2024-06-10 14:50:00,366.6906,366.7452,366.5715,366.6013,1251
2024-06-10 14:51:00,366.7104,366.7104,366.7104,366.7104,815
2024-06-10 14:52:00,366.6608,366.6906,366.6112,366.6906,3755
2024-06-10 14:56:00,366.5119,366.5119,366.5119,366.5119,375
2024-06-10 14:58:00,366.6559,366.6559,366.5864,366.6410,941
2024-06-10 14:59:00,366.5516,366.5764,366.4424,366.4424,4000
2024-06-10 15:00:00,366.5020,366.5913,366.5020,366.5616,1923
2024-06-10 15:01:00,366.5764,366.7253,366.4921,366.7253,5199
2024-06-10 15:02:00,366.7005,366.7005,366.6216,366.6216,1009
2024-06-10 15:03:00,366.8195,366.8195,366.7253,366.7253,537
2024-06-10 15:04:00,366.7733,366.7733,366.6410,366.6507,539
2024-06-10 15:05:00,366.6410,366.7402,366.6410,366.7402,762
2024-06-10 15:06:00,366.7998,366.8395,366.5516,366.5516,4338
2024-06-10 15:07:00,366.5020,366.5020,366.3233,366.3233,1588
2024-06-10 15:10:00,366.1744,366.1744,366.1099,366.1099,1428
2024-06-10 15:11:00,366.1199,366.1943,366.1149,366.1622,2326
2024-06-10 15:13:00,366.1844,366.2340,366.1844,366.2340,1027
2024-06-10 15:14:00,366.1149,366.2737,366.1149,366.2737,2004
2024-06-10 15:15:00,366.2226,366.3283,366.0950,366.1140,7513
2024-06-10 15:16:00,366.0851,366.0851,365.9164,365.9164,865
2024-06-10 15:17:00,365.9859,365.9958,365.9065,365.9065,962
2024-06-10 15:19:00,365.9561,365.9561,365.9164,365.9164,1357
2024-06-10 15:20:00,366.0553,366.0553,365.9309,365.9309,1468
2024-06-10 15:21:00,366.0156,366.1743,366.0156,366.1743,1698
2024-06-10 15:22:00,366.1347,366.1546,366.0752,366.0752,2047
2024-06-10 15:23:00,366.0504,366.2340,366.0504,366.0786,3677
2024-06-10 15:24:00,366.0901,366.0901,366.0901,366.0901,305
2024-06-10 15:25:00,366.0752,366.0752,366.0553,366.0752,1985
2024-06-10 15:27:00,366.2439,366.3134,366.2241,366.3134,1303
2024-06-10 15:29:00,366.4325,366.4325,366.3233,366.3352,1496
2024-06-10 15:30:00,366.3879,366.3879,366.1447,366.1447,5449
2024-06-10 15:31:00,366.1347,366.1794,366.0564,366.0564,3238
2024-06-10 15:32:00,366.0256,366.0256,365.9759,366.0147,1647
2024-06-10 15:34:00,365.9809,366.0355,365.8568,366.0355,8843
2024-06-10 15:35:00,365.9908,365.9908,365.9908,365.9908,883
2024-06-10 15:36:00,365.9958,365.9958,365.9164,365.9164,1837
2024-06-10 15:37:00,365.9561,365.9561,365.7883,365.9157,4495
2024-06-10 15:38:00,365.9759,366.0355,365.9759,366.0355,1124
2024-06-10 15:39:00,365.9561,365.9561,365.7774,365.7973,2178
2024-06-10 15:40:00,365.7873,365.8965,365.7675,365.8667,2971
2024-06-10 15:41:00,365.8965,365.9263,365.8568,365.9065,3189
2024-06-10 15:42:00,365.9263,365.9958,365.8271,365.9759,2404
2024-06-10 15:43:00,366.0851,366.0851,365.9501,365.9501,775
2024-06-10 15:44:00,365.9462,366.0007,365.9362,365.9462,3301
2024-06-10 15:45:00,366.0553,366.1447,365.8667,365.9114,9198
2024-06-10 15:46:00,365.8965,365.9660,365.8965,365.9660,2110
2024-06-10 15:47:00,365.8965,365.8965,365.8568,365.8965,2822
2024-06-10 15:48:00,365.9412,365.9412,365.9065,365.9065,2300
2024-06-10 15:49:00,365.9759,365.9859,365.7476,365.7476,5983
2024-06-10 15:50:00,365.7576,365.9561,365.7576,365.7576,10820
2024-06-10 15:51:00,365.7973,365.8568,365.6335,365.6335,5044
2024-06-10 15:52:00,365.5811,365.9710,365.5811,365.9710,5670
2024-06-10 15:53:00,365.9561,366.0950,365.8667,365.9108,7132
2024-06-10 15:54:00,365.8866,365.9958,365.8568,365.9958,4066
2024-06-10 15:55:00,365.9362,365.9710,365.7576,365.7873,8593
2024-06-10 15:56:00,365.8965,365.8965,365.7377,365.7923,29538
2024-06-10 15:57:00,365.7973,365.8866,365.7179,365.8866,9494
2024-06-10 15:58:00,365.7973,366.0057,365.7973,365.8469,17798
2024-06-10 15:59:00,365.8568,365.9859,365.5193,365.7377,47451
2024-06-10 16:00:00,365.7377,367.3320,365.5690,365.5690,263304
2024-06-10 16:02:00,365.5690,365.5690,365.5690,365.5690,14063
2024-06-10 16:03:00,365.5690,365.5690,365.5690,365.5690,1772
2024-06-10 16:07:00,366.7501,366.7501,366.7501,366.7501,1
2024-06-10 16:09:00,365.7179,365.7179,365.7179,365.7179,3
2024-06-10 16:10:00,365.5690,366.7601,365.5690,365.7179,124350
2024-06-10 16:13:00,366.7601,366.7601,366.7601,366.7601,9
2024-06-10 16:15:00,365.5690,365.5690,365.5690,365.5690,1
2024-06-10 16:16:00,364.6756,364.6756,364.6756,364.6756,1
2024-06-10 16:19:00,365.7079,365.7079,365.7079,365.7079,16
2024-06-10 16:28:00,362.5912,362.5912,362.5912,362.5912,2
2024-06-10 16:46:00,365.6583,365.6583,365.6583,365.6583,3
2024-06-10 16:47:00,365.6583,365.6583,365.6583,365.6583,3
2024-06-10 16:48:00,362.6905,362.6905,362.6905,362.6905,3
2024-06-10 17:02:00,365.6583,365.6583,365.6087,365.6583,3
2024-06-10 17:03:00,365.6782,365.6881,365.6583,365.6881,5
2024-06-10 17:04:00,365.6881,365.6881,365.6881,365.6881,1
2024-06-10 17:05:00,365.5690,365.5690,365.5690,365.5690,15111
2024-06-10 17:16:00,364.7749,365.6980,364.7749,365.6980,2
2024-06-10 17:25:00,365.6980,365.6980,365.6980,365.6980,10
2024-06-10 17:43:00,365.9660,365.9660,365.9660,365.9660,2
2024-06-10 17:44:00,365.7377,365.7377,365.5690,365.5690,4
2024-06-10 17:47:00,365.5690,365.5690,365.5690,365.5690,2
2024-06-10 17:52:00,364.7749,364.7749,364.7749,364.7749,3
2024-06-10 18:30:00,365.5690,365.7377,365.5690,365.7377,124346
2024-06-10 18:34:00,364.7848,364.7848,364.7848,364.7848,2
2024-06-10 18:49:00,365.7377,365.7377,365.7377,365.7377,10
2024-06-10 18:54:00,365.7377,365.7377,365.5193,365.7179,18
2024-06-10 18:55:00,366.2241,366.2241,366.2241,366.2241,5
2024-06-10 18:56:00,364.8742,364.8742,364.8742,364.8742,1
2024-06-10 19:00:00,365.5690,365.5690,365.5690,365.5690,124345
2024-06-10 19:20:00,365.6583,365.7179,365.5690,365.7079,38
2024-06-10 19:23:00,365.2712,365.3705,364.8841,365.3705,22
2024-06-10 19:30:00,364.7848,364.7848,364.7848,364.7848,1
2024-06-10 19:31:00,365.5690,365.5690,365.5690,365.5690,1
2024-06-10 19:58:00,365.5392,365.5590,365.5392,365.5590,100
2024-06-11 04:55:00,365.5789,365.5789,365.5789,365.5789,13
2024-06-11 04:59:00,365.5789,365.5789,365.5789,365.5789,6
2024-06-11 05:00:00,365.5690,365.5690,365.5690,365.5690,1
2024-06-11 05:28:00,364.2885,364.2885,364.2885,364.2885,2
2024-06-11 05:29:00,364.4871,364.4871,364.4871,364.4871,4
2024-06-11 06:18:00,364.3282,364.3282,364.3282,364.3282,4
2024-06-11 06:25:00,364.3779,364.3779,364.3779,364.3779,1
2024-06-11 07:00:00,365.2315,365.2315,365.2315,365.2315,1
2024-06-11 07:04:00,364.7848,364.7848,364.7848,364.7848,2
2024-06-11 07:05:00,364.7848,364.7848,363.8717,364.3779,77
2024-06-11 07:10:00,364.6856,364.6856,364.6856,364.6856,12
2024-06-11 07:12:00,364.4076,364.4076,364.3282,364.3282,40
2024-06-11 07:19:00,364.6955,364.6955,364.2786,364.2786,10
2024-06-11 07:21:00,364.2885,364.2885,364.2786,364.2786,30
2024-06-11 07:26:00,364.4771,364.4771,364.4771,364.4771,1
2024-06-11 07:29:00,365.2613,365.2613,364.6856,364.6856,22
2024-06-11 07:37:00,364.6955,364.6955,364.6856,364.6856,21
2024-06-11 07:38:00,364.6856,364.6856,364.6856,364.6856,1
2024-06-11 07:44:00,365.2613,365.2613,365.2613,365.2613,20
2024-06-11 07:52:00,364.6756,364.6756,364.6756,364.6756,1
2024-06-11 08:00:00,372.7156,372.7156,369.5790,369.5790,2
2024-06-11 08:01:00,365.5690,365.5690,365.5690,365.5690,2
2024-06-11 08:02:00,365.5690,365.7377,363.9709,365.5690,40
2024-06-11 08:03:00,363.9709,365.2712,363.8816,363.9808,103
2024-06-11 08:04:00,365.8866,365.8866,363.9709,365.2712,24
2024-06-11 08:05:00,364.2786,365.7546,364.2786,365.2712,117
2024-06-11 08:06:00,364.6459,365.2712,364.6459,364.9734,40
2024-06-11 08:07:00,364.9734,364.9734,364.9734,364.9734,1
2024-06-11 08:15:00,364.9635,364.9833,364.9536,364.9833,90
2024-06-11 08:26:00,364.9734,364.9734,364.9734,364.9734,44
2024-06-11 08:31:00,364.9734,364.9734,364.9734,364.9734,2
2024-06-11 08:41:00,364.9734,364.9734,364.9734,364.9734,25
2024-06-11 08:45:00,362.6905,362.6905,362.6905,362.6905,3
2024-06-11 08:52:00,364.9734,364.9734,364.9734,364.9734,10
2024-06-11 08:59:00,364.7749,364.8047,364.7749,364.8047,38
2024-06-11 09:02:00,364.8345,364.8345,364.7749,364.8146,97
2024-06-11 09:03:00,364.8841,365.1422,364.7848,364.7848,133
2024-06-11 09:04:00,364.8345,364.8345,364.8047,364.8047,15
2024-06-11 09:05:00,364.8345,364.8345,364.7749,364.7749,292
2024-06-11 09:06:00,364.6558,364.6558,364.6558,364.6558,25
2024-06-11 09:07:00,364.6558,364.6558,364.6558,364.6558,15
2024-06-11 09:08:00,365.1521,365.1521,365.1521,365.1521,15
2024-06-11 09:27:00,364.2786,364.2786,364.2786,364.2786,8
2024-06-11 09:30:00,363.9610,364.1347,363.3853,363.3853,14726
2024-06-11 09:31:00,363.6930,364.7153,363.6930,364.4970,3821
2024-06-11 09:32:00,364.1694,364.1694,363.5937,363.5937,2883
2024-06-11 09:33:00,363.7377,363.7377,363.5838,363.5838,878
2024-06-11 09:34:00,363.5242,363.5242,363.2364,363.3108,1721
2024-06-11 09:35:00,363.3011,363.3011,362.5019,362.6408,14029
2024-06-11 09:36:00,362.7203,363.0677,362.6607,362.9088,2721
2024-06-11 09:37:00,363.0007,363.0007,362.7103,362.8741,2744
2024-06-11 09:38:00,362.6211,363.2463,362.5962,363.2463,4156
2024-06-11 09:39:00,363.2513,363.3654,362.8195,363.2910,4899
2024-06-11 09:40:00,363.2761,363.2960,363.2364,363.2364,8291
2024-06-11 09:41:00,363.1620,363.6334,363.1620,363.5739,2074
2024-06-11 09:42:00,363.5689,363.5689,363.5689,363.5689,375
2024-06-11 09:43:00,363.7823,364.2389,363.6215,364.0702,3896
2024-06-11 09:44:00,364.0999,364.2066,364.0057,364.2066,1700
2024-06-11 09:45:00,364.0007,364.0007,363.1669,363.1669,2437
2024-06-11 09:46:00,363.4200,363.4200,362.9287,363.0280,5670
2024-06-11 09:47:00,363.0925,363.2562,362.9535,363.0776,8337
2024-06-11 09:48:00,363.1719,363.1928,362.8890,363.1272,4555
2024-06-11 09:49:00,363.1570,363.1570,362.9521,363.1024,8295
2024-06-11 09:50:00,363.0180,363.0180,362.7600,362.7600,8790
2024-06-11 09:51:00,362.7947,362.9188,362.7947,362.8344,1754
2024-06-11 09:52:00,363.0081,363.0180,362.7897,362.8890,1790
2024-06-11 09:53:00,363.1074,363.2860,363.0776,363.2860,2551
2024-06-11 09:54:00,363.2463,363.2463,362.4920,362.4920,3822
2024-06-11 09:55:00,362.4820,362.4820,362.4820,362.4820,834
2024-06-11 09:56:00,362.4820,362.5168,362.3431,362.5168,1550
2024-06-11 09:57:00,362.3034,362.3034,362.2934,362.2934,4008
2024-06-11 09:58:00,362.5911,362.5911,362.2934,362.5019,5592
2024-06-11 09:59:00,362.3927,362.5863,362.2934,362.2934,1833
2024-06-11 10:00:00,362.3679,362.6508,362.3679,362.6508,6107
2024-06-11 10:01:00,362.5366,362.5366,361.7376,361.7376,9701
2024-06-11 10:02:00,361.5490,361.5490,361.3009,361.3108,2304
2024-06-11 10:03:00,361.2115,361.2909,361.0825,361.2115,3121
2024-06-11 10:04:00,361.2810,361.3902,361.2115,361.2115,1404
2024-06-11 10:05:00,361.3803,361.6532,361.3803,361.6532,1565
2024-06-11 10:06:00,361.7475,361.7475,361.7475,361.7475,1532
2024-06-11 10:07:00,361.7773,362.0254,361.6383,362.0254,4285
2024-06-11 10:08:00,362.2934,362.4523,362.1247,362.3927,1663
2024-06-11 10:09:00,362.2140,362.3728,362.2041,362.2041,1492
2024-06-11 10:10:00,362.2339,362.2339,362.2339,362.2339,579
2024-06-11 10:11:00,362.2537,362.5912,362.2537,362.5912,2835
2024-06-11 10:12:00,362.6011,362.8741,362.5763,362.8741,3413
2024-06-11 10:13:00,362.9883,363.2711,362.9883,363.0875,2422
2024-06-11 10:14:00,363.0875,363.2860,363.0875,363.2860,1318
2024-06-11 10:15:00,363.2267,363.2364,362.7897,362.7897,3857
2024-06-11 10:16:00,362.8989,363.0875,362.8989,363.0875,5239
2024-06-11 10:17:00,363.0974,363.1074,363.0428,363.0428,1079
2024-06-11 10:18:00,363.1868,363.2066,362.9684,362.9684,1781
2024-06-11 10:19:00,362.9088,363.1371,362.9088,363.0339,995
2024-06-11 10:20:00,363.0875,363.0875,362.8791,362.9386,9106
2024-06-11 10:21:00,362.9088,362.9783,362.9088,362.9734,2084
2024-06-11 10:22:00,362.8989,362.9088,362.8493,362.8493,4250
2024-06-11 10:23:00,362.9684,363.2760,362.9684,363.1768,8176
2024-06-11 10:24:00,363.3158,363.4448,363.3158,363.4448,1101
2024-06-11 10:25:00,363.4101,363.5540,363.4101,363.4746,1151
2024-06-11 10:26:00,363.5739,363.7625,363.5739,363.7426,1551
2024-06-11 10:29:00,363.6434,363.6434,363.6434,363.6434,547
2024-06-11 10:30:00,363.5838,363.5838,363.5342,363.5342,2082
2024-06-11 10:31:00,363.3743,363.3743,363.1074,363.1917,1680
2024-06-11 10:32:00,363.1719,363.2961,363.0776,363.2961,770
2024-06-11 10:33:00,363.2960,363.5590,363.2960,363.5590,1929
2024-06-11 10:34:00,363.4448,363.4448,363.4448,363.4448,1424
2024-06-11 10:35:00,363.5242,363.5242,363.4548,363.5044,4306
2024-06-11 10:36:00,363.3357,363.5615,363.3357,363.5615,1122
2024-06-11 10:38:00,363.6234,363.6234,363.5838,363.5838,989
2024-06-11 10:39:00,363.4746,363.4746,363.4746,363.4746,713
2024-06-11 10:40:00,363.5739,363.6086,363.3853,363.3853,2289
2024-06-11 10:42:00,363.5143,363.5143,363.4945,363.5094,1125
2024-06-11 10:43:00,363.6334,363.7162,363.5441,363.6434,2127
2024-06-11 10:45:00,363.5888,363.5888,363.5888,363.5888,541
2024-06-11 10:46:00,363.4647,363.4647,363.2092,363.2092,4656
2024-06-11 10:48:00,363.0478,363.0478,362.7897,362.7897,1133
2024-06-11 10:49:00,362.7997,362.7997,362.7997,362.7997,350
2024-06-11 10:50:00,362.8121,362.8121,362.7203,362.7401,1184
2024-06-11 10:51:00,362.7302,362.8394,362.7054,362.7500,2858
2024-06-11 10:52:00,362.8791,362.8890,362.8195,362.8195,2488
2024-06-11 10:54:00,362.7336,362.9585,362.7336,362.8989,766
2024-06-11 10:55:00,363.0081,363.1169,363.0081,363.0577,958
2024-06-11 10:56:00,363.0974,363.1074,363.0081,363.1074,2541
2024-06-11 10:57:00,363.1173,363.1173,363.1173,363.1173,364
2024-06-11 10:59:00,362.8989,363.0478,362.8592,362.8592,3126
2024-06-11 11:01:00,362.9287,363.0280,362.9287,363.0280,1363
2024-06-11 11:02:00,363.1570,363.1570,363.1570,363.1570,736
2024-06-11 11:03:00,363.2662,363.2662,363.2662,363.2662,325
2024-06-11 11:04:00,363.2438,363.2438,363.0677,363.0677,1640
2024-06-11 11:05:00,363.2662,363.2662,362.9982,363.0478,989
2024-06-11 11:06:00,363.1371,363.1371,363.0280,363.0379,2652
2024-06-11 11:07:00,363.1520,363.2576,363.1520,363.2562,1235
2024-06-11 11:08:00,363.3257,363.5044,363.3257,363.5044,1150
2024-06-11 11:10:00,363.4647,363.4647,363.4647,363.4647,447
2024-06-11 11:11:00,363.4597,363.5273,363.4597,363.4647,1753
2024-06-11 11:12:00,363.4647,363.5143,363.4498,363.5143,1084
2024-06-11 11:13:00,363.5937,363.5937,363.5640,363.5640,588
2024-06-11 11:16:00,363.5838,363.8518,363.5540,363.8419,4462
2024-06-11 11:17:00,363.8717,363.8717,363.7137,363.7137,509
2024-06-11 11:18:00,363.8204,364.0255,363.8204,364.0255,720
2024-06-11 11:19:00,363.9610,364.0751,363.9610,364.0255,1790
2024-06-11 11:20:00,364.0156,364.2240,363.9114,363.9312,5409
2024-06-11 11:21:00,363.8022,363.8816,363.8022,363.8617,1245
2024-06-11 11:22:00,363.9163,363.9163,363.8617,363.8617,722
2024-06-11 11:24:00,363.8301,363.8301,363.8301,363.8301,1307
2024-06-11 11:25:00,363.9610,363.9908,363.9312,363.9908,1549
2024-06-11 11:27:00,364.0156,364.0801,363.9511,364.0751,1819
2024-06-11 11:28:00,364.0602,364.0602,363.9610,364.0305,1187
2024-06-11 11:29:00,364.1297,364.1545,364.0106,364.0106,2136
2024-06-11 11:30:00,363.9957,364.0851,363.9908,364.0851,1761
2024-06-11 11:31:00,364.0205,364.1198,364.0205,364.1198,1607
2024-06-11 11:32:00,364.0999,364.0999,364.0060,364.0702,1746
2024-06-11 11:33:00,364.0205,364.0205,363.8915,363.8915,2824
2024-06-11 11:34:00,363.7029,363.7029,363.7029,363.7029,407
2024-06-11 11:35:00,363.5054,363.5391,363.3456,363.3456,2738
2024-06-11 11:36:00,363.2961,363.3158,363.2961,363.3158,359
2024-06-11 11:37:00,363.3059,363.3654,363.2314,363.3654,1648
2024-06-11 11:38:00,363.3436,363.3436,363.3436,363.3436,454
2024-06-11 11:39:00,363.4930,363.4930,363.4930,363.4930,329
2024-06-11 11:40:00,363.4845,363.5242,363.4845,363.5242,1141
