,open_KO,high_KO,low_KO,close_KO,volume_KO
2024-07-01 18:46:00,62.8531,62.8829,62.8531,62.8829,3
2024-07-01 18:47:00,62.8829,62.8829,62.8680,62.8680,2
2024-07-01 18:49:00,62.8680,62.8680,62.8680,62.8680,1
2024-07-01 18:50:00,62.8630,62.8630,62.8630,62.8630,1
2024-07-01 18:51:00,62.8680,62.8680,62.8630,62.8630,13
2024-07-01 18:53:00,62.8680,62.8680,62.8680,62.8680,1
2024-07-01 18:54:00,62.8680,62.8680,62.7756,62.8134,227
2024-07-01 18:56:00,62.8134,62.8134,62.8134,62.8134,2
2024-07-01 18:57:00,62.8531,62.8531,62.8531,62.8531,2
2024-07-01 18:58:00,62.8134,62.8531,62.8134,62.8531,6
2024-07-01 19:00:00,62.8531,62.8531,62.7737,62.7737,1631873
2024-07-01 19:01:00,62.8531,62.8531,62.8531,62.8531,4
2024-07-01 19:03:00,62.8432,62.8432,62.7737,62.7737,7
2024-07-01 19:05:00,62.8134,62.8134,62.8134,62.8134,1
2024-07-01 19:07:00,62.8531,62.8531,62.7737,62.8134,14
2024-07-01 19:08:00,62.8531,62.8531,62.8134,62.8134,8
2024-07-01 19:10:00,62.7737,62.8134,62.7737,62.8134,4
2024-07-01 19:11:00,62.8134,62.8134,62.8134,62.8134,1
2024-07-01 19:12:00,62.8531,62.8531,62.7737,62.7737,9
2024-07-01 19:13:00,62.7737,62.8823,62.7737,62.7836,16
2024-07-01 19:14:00,62.8829,62.8829,62.8829,62.8829,2
2024-07-01 19:15:00,62.8804,62.8829,62.7847,62.8829,4
2024-07-01 19:17:00,62.8829,62.8829,62.8829,62.8829,1
2024-07-01 19:18:00,62.8333,62.8829,62.8333,62.8333,7
2024-07-01 19:19:00,62.8730,62.8730,62.8730,62.8730,1
2024-07-01 19:20:00,62.7836,62.8333,62.7836,62.8333,2
2024-07-01 19:21:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-01 19:23:00,62.8829,62.8829,62.8730,62.8829,5
2024-07-01 19:25:00,62.8184,62.8184,62.8184,62.8184,1
2024-07-01 19:26:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-01 19:28:00,62.8432,62.8432,62.7844,62.7844,181
2024-07-01 19:29:00,62.8184,62.8184,62.8184,62.8184,1
2024-07-01 19:30:00,62.8531,62.8531,62.7836,62.7836,2
2024-07-01 19:31:00,62.8184,62.8184,62.8184,62.8184,1
2024-07-01 19:33:00,62.8184,62.8531,62.8184,62.8531,4
2024-07-01 19:34:00,62.8432,62.8432,62.8432,62.8432,50
2024-07-01 19:35:00,62.8531,62.8531,62.7836,62.8531,14
2024-07-01 19:36:00,62.8184,62.8531,62.8184,62.8513,7
2024-07-01 19:37:00,62.7836,62.8184,62.7836,62.8184,3
2024-07-01 19:38:00,62.8184,62.8184,62.8184,62.8184,1
2024-07-01 19:39:00,62.7836,62.8531,62.7836,62.8531,12
2024-07-01 19:40:00,62.8184,62.8531,62.7836,62.8184,9
2024-07-01 19:41:00,62.8184,62.8531,62.8134,62.8134,7
2024-07-01 19:42:00,62.7836,62.8531,62.7836,62.8531,2
2024-07-01 19:43:00,62.8184,62.8531,62.8184,62.8531,16
2024-07-01 19:45:00,62.8531,62.8531,62.7836,62.7836,2
2024-07-01 19:46:00,62.8531,62.8531,62.7836,62.8531,11
2024-07-01 19:47:00,62.8184,62.8531,62.8184,62.8531,5
2024-07-01 19:48:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-01 19:50:00,62.8531,62.8531,62.7836,62.7836,24
2024-07-01 19:52:00,62.8531,62.8531,62.8184,62.8184,16
2024-07-01 19:53:00,62.8531,62.8531,62.7836,62.7836,7
2024-07-01 19:55:00,62.7836,62.7836,62.7836,62.7836,3
2024-07-01 19:57:00,62.8531,62.8531,62.8531,62.8531,3
2024-07-01 19:58:00,62.8531,62.8531,62.8531,62.8531,20
2024-07-01 19:59:00,62.7836,62.8531,62.7836,62.8515,8
2024-07-02 04:00:00,62.8233,62.9326,62.8134,62.8531,31
2024-07-02 04:01:00,62.8928,62.9326,62.8134,62.8333,335
2024-07-02 04:02:00,62.9425,62.9425,62.7836,62.7836,103
2024-07-02 04:03:00,62.8531,62.8531,62.8432,62.8432,13
2024-07-02 04:04:00,62.8134,62.8134,62.8134,62.8134,1
2024-07-02 04:05:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 04:06:00,62.8333,62.8333,62.7737,62.7737,2
2024-07-02 04:07:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 04:08:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 04:10:00,62.8432,62.8432,62.8432,62.8432,5
2024-07-02 04:13:00,62.8432,62.8432,62.8432,62.8432,4
2024-07-02 04:16:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 04:17:00,62.8432,62.8531,62.8432,62.8432,75
2024-07-02 04:18:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-02 04:19:00,62.8432,62.8432,62.8432,62.8432,15
2024-07-02 04:20:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 04:21:00,62.8531,62.8531,62.8432,62.8432,2
2024-07-02 04:22:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-02 04:23:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-02 04:24:00,62.8432,62.8432,62.8432,62.8432,8
2024-07-02 04:25:00,62.8531,62.8531,62.8531,62.8531,2
2024-07-02 04:26:00,62.8432,62.8432,62.8333,62.8432,77
2024-07-02 04:27:00,62.8432,62.8432,62.8432,62.8432,7
2024-07-02 04:28:00,62.8333,62.8432,62.7836,62.7836,11
2024-07-02 04:29:00,62.8233,62.8333,62.7737,62.7737,130
2024-07-02 04:30:00,62.7836,62.7836,62.7836,62.7836,6
2024-07-02 04:31:00,62.7836,62.7836,62.7836,62.7836,10
2024-07-02 04:34:00,62.7836,62.7836,62.7836,62.7836,3
2024-07-02 04:35:00,62.7935,62.8730,62.7836,62.8432,226
2024-07-02 04:36:00,62.7836,62.8035,62.7836,62.8035,4
2024-07-02 04:38:00,62.8035,62.8035,62.8035,62.8035,1
2024-07-02 04:39:00,62.8432,62.8432,62.8035,62.8035,10
2024-07-02 04:42:00,62.8432,62.8432,62.8035,62.8035,63
2024-07-02 04:46:00,62.8233,62.8233,62.8233,62.8233,2
2024-07-02 04:48:00,62.8233,62.8233,62.8233,62.8233,1
2024-07-02 04:49:00,62.8035,62.8035,62.8035,62.8035,1
2024-07-02 04:50:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 04:51:00,62.8134,62.8134,62.8134,62.8134,54
2024-07-02 04:55:00,62.8134,62.8134,62.8134,62.8134,2
2024-07-02 04:57:00,62.8134,62.8134,62.8134,62.8134,2
2024-07-02 04:58:00,62.8134,62.8134,62.8134,62.8134,2
2024-07-02 05:03:00,62.8531,62.8531,62.8333,62.8531,3
2024-07-02 05:05:00,62.8134,62.8134,62.8134,62.8134,2
2024-07-02 05:07:00,62.8333,62.8333,62.8035,62.8035,11
2024-07-02 05:09:00,62.8432,62.8432,62.8432,62.8432,48
2024-07-02 05:10:00,62.8432,62.8432,62.8432,62.8432,13
2024-07-02 05:13:00,62.8432,62.8432,62.8233,62.8432,4
2024-07-02 05:16:00,62.8531,62.8531,62.8432,62.8531,4
2024-07-02 05:17:00,62.8233,62.8233,62.8233,62.8233,70
2024-07-02 05:19:00,62.8233,62.8233,62.8233,62.8233,2
2024-07-02 05:20:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 05:21:00,62.8134,62.8233,62.8134,62.8233,3
2024-07-02 05:23:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-02 05:24:00,62.8233,62.8233,62.7737,62.8233,257
2024-07-02 05:25:00,62.8233,62.8333,62.8233,62.8333,25
2024-07-02 05:26:00,62.8333,62.8333,62.8333,62.8333,3
2024-07-02 05:28:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 05:29:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 05:31:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 05:33:00,62.8333,62.8333,62.8333,62.8333,5
2024-07-02 05:34:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 05:35:00,62.8333,62.8333,62.8333,62.8333,2
2024-07-02 05:36:00,62.8233,62.8233,62.8233,62.8233,2
2024-07-02 05:37:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 05:42:00,62.8333,62.8333,62.8333,62.8333,2
2024-07-02 05:45:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-02 05:46:00,62.8333,62.8333,62.8333,62.8333,10
2024-07-02 05:47:00,62.8333,62.8333,62.8333,62.8333,26
2024-07-02 05:53:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 05:54:00,62.8432,62.8432,62.8432,62.8432,1
2024-07-02 05:55:00,62.8432,62.8432,62.8432,62.8432,3
2024-07-02 05:56:00,62.8531,62.8531,62.8531,62.8531,2
2024-07-02 05:58:00,62.8531,62.8531,62.8531,62.8531,2
2024-07-02 05:59:00,62.8531,62.8531,62.8531,62.8531,11
2024-07-02 06:02:00,62.9028,62.9028,62.8531,62.9028,67
2024-07-02 06:04:00,62.8928,62.8928,62.8928,62.8928,1
2024-07-02 06:05:00,62.8730,62.8928,62.8730,62.8928,3
2024-07-02 06:07:00,62.8730,62.8730,62.8730,62.8730,8
2024-07-02 06:08:00,62.9226,62.9226,62.8730,62.8928,25
2024-07-02 06:09:00,62.8928,62.8928,62.8928,62.8928,5
2024-07-02 06:10:00,62.8928,62.8928,62.8928,62.8928,29
2024-07-02 06:12:00,62.8928,62.8928,62.8928,62.8928,1
2024-07-02 06:14:00,62.8829,62.8829,62.8531,62.8531,30
2024-07-02 06:15:00,62.8829,62.8829,62.8829,62.8829,6
2024-07-02 06:18:00,62.9028,62.9028,62.9028,62.9028,2
2024-07-02 06:19:00,62.9127,62.9127,62.8730,62.8730,4
2024-07-02 06:23:00,62.9028,62.9028,62.8730,62.8730,8
2024-07-02 06:24:00,62.8928,62.9028,62.8928,62.9028,22
2024-07-02 06:25:00,62.9028,62.9028,62.8829,62.8829,5
2024-07-02 06:27:00,62.9226,62.9226,62.9226,62.9226,1
2024-07-02 06:29:00,62.9326,62.9326,62.9326,62.9326,5
2024-07-02 06:31:00,62.9226,62.9226,62.9226,62.9226,1
2024-07-02 06:32:00,62.8928,62.8928,62.8928,62.8928,1
2024-07-02 06:38:00,62.9028,62.9028,62.8928,62.8928,12
2024-07-02 06:39:00,62.8928,62.8928,62.8928,62.8928,1
2024-07-02 06:40:00,62.9028,62.9028,62.9028,62.9028,7
2024-07-02 06:41:00,62.9028,62.9028,62.9028,62.9028,46
2024-07-02 06:42:00,62.9624,62.9624,62.9624,62.9624,1
2024-07-02 06:43:00,62.9425,62.9425,62.9425,62.9425,52
2024-07-02 06:44:00,62.9028,62.9326,62.9028,62.9326,5
2024-07-02 06:45:00,62.9624,62.9624,62.9624,62.9624,7
2024-07-02 06:46:00,62.9425,62.9425,62.9425,62.9425,3
2024-07-02 06:47:00,62.9425,62.9425,62.9425,62.9425,21
2024-07-02 06:48:00,62.9425,62.9624,62.9425,62.9624,35
2024-07-02 06:49:00,62.9425,62.9425,62.9425,62.9425,1
2024-07-02 06:50:00,62.9425,62.9425,62.9425,62.9425,4
2024-07-02 06:51:00,62.9425,62.9524,62.9425,62.9524,57
2024-07-02 06:55:00,62.9425,62.9624,62.9425,62.9624,21
2024-07-02 06:59:00,62.9326,62.9326,62.9326,62.9326,1
2024-07-02 07:00:00,62.9226,62.9226,62.8531,62.9127,191
2024-07-02 07:01:00,62.8928,62.8928,62.8928,62.8928,2
2024-07-02 07:04:00,62.8730,62.8829,62.8730,62.8829,23
2024-07-02 07:06:00,62.8829,62.8829,62.8829,62.8829,4
2024-07-02 07:10:00,62.8730,62.8730,62.8233,62.8730,324
2024-07-02 07:11:00,62.8630,62.8630,62.8630,62.8630,1
2024-07-02 07:14:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 07:15:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 07:16:00,62.8333,62.8333,62.8333,62.8333,3
2024-07-02 07:17:00,62.8333,62.8333,62.8333,62.8333,11
2024-07-02 07:18:00,62.8333,62.8333,62.8134,62.8134,23
2024-07-02 07:21:00,62.8134,62.8134,62.8035,62.8035,24
2024-07-02 07:22:00,62.8134,62.8134,62.8134,62.8134,4
2024-07-02 07:23:00,62.8333,62.8333,62.8333,62.8333,6
2024-07-02 07:27:00,62.8134,62.8134,62.8134,62.8134,12
2024-07-02 07:28:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 07:30:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 07:32:00,62.8134,62.8134,62.8134,62.8134,1
2024-07-02 07:33:00,62.8134,62.8531,62.8134,62.8531,9
2024-07-02 07:34:00,62.8233,62.8531,62.8233,62.8531,38
2024-07-02 07:35:00,62.8531,62.8531,62.8531,62.8531,3
2024-07-02 07:36:00,62.8333,62.8531,62.8333,62.8333,9
2024-07-02 07:41:00,62.8333,62.8333,62.8333,62.8333,1
2024-07-02 07:43:00,62.8531,62.8531,62.8531,62.8531,2
2024-07-02 07:44:00,62.8333,62.8333,62.8333,62.8333,16
2024-07-02 07:52:00,62.8333,62.8333,62.8333,62.8333,4
2024-07-02 07:53:00,62.8432,62.8432,62.8432,62.8432,2
2024-07-02 07:54:00,62.8233,62.8333,62.8134,62.8333,61
2024-07-02 07:58:00,62.8630,62.8630,62.8333,62.8333,36
2024-07-02 07:59:00,62.8233,62.8432,62.8233,62.8432,16
2024-07-02 08:00:00,62.8432,62.9855,62.6048,62.8089,952
2024-07-02 08:01:00,62.8531,62.9425,62.7141,62.8134,396
2024-07-02 08:02:00,62.9425,63.0319,62.7141,62.8531,2121
2024-07-02 08:03:00,62.9624,63.0120,62.8134,62.9524,355
2024-07-02 08:04:00,62.9226,62.9226,62.7935,62.8581,9
2024-07-02 08:05:00,62.8630,62.8630,62.8581,62.8630,8
2024-07-02 08:06:00,62.8531,62.8630,62.8531,62.8531,14
2024-07-02 08:07:00,62.8581,62.9226,62.8233,62.8531,82
2024-07-02 08:08:00,62.8730,62.9226,62.8333,62.8333,14
2024-07-02 08:09:00,62.8531,62.8630,62.8531,62.8630,2
2024-07-02 08:10:00,62.8630,62.8630,62.8035,62.8630,23
2024-07-02 08:11:00,62.8035,62.9226,62.8035,62.9226,10
2024-07-02 08:12:00,62.8829,62.9226,62.8829,62.8829,3
2024-07-02 08:13:00,62.9084,62.9084,62.8035,62.8630,6
2024-07-02 08:14:00,62.6962,62.8630,62.6962,62.8630,151
2024-07-02 08:15:00,62.8531,62.8531,62.8531,62.8531,1
2024-07-02 08:16:00,62.8367,62.9226,62.8367,62.8630,42
2024-07-02 08:17:00,62.9226,62.9226,62.8064,62.8064,5
2024-07-02 08:19:00,62.8035,62.8630,62.8035,62.8630,2
2024-07-02 08:20:00,62.9226,62.9226,62.8630,62.8630,7
2024-07-02 08:21:00,62.9127,62.9226,62.8035,62.9226,8
2024-07-02 08:22:00,62.8630,62.8730,62.8630,62.8730,14
2024-07-02 08:23:00,62.8730,62.8829,62.8730,62.8829,2
2024-07-02 08:24:00,62.8730,62.9028,62.8730,62.9028,12
2024-07-02 08:25:00,62.8630,62.8630,62.8035,62.8630,7
2024-07-02 08:26:00,62.8730,62.9226,62.8730,62.9226,64
2024-07-02 08:27:00,62.9226,62.9226,62.8630,62.9226,13
2024-07-02 08:28:00,62.9028,62.9226,62.8035,62.8630,2084
2024-07-02 08:29:00,62.8730,62.8829,62.8035,62.8829,8
2024-07-02 08:30:00,62.9028,62.9028,62.8680,62.8680,2
2024-07-02 08:31:00,62.9127,63.6130,62.8680,62.8829,12
2024-07-02 08:32:00,62.8730,62.9226,62.8680,62.9226,44
2024-07-02 08:33:00,62.8680,62.8680,62.8680,62.8680,1
2024-07-02 08:34:00,62.9028,62.9226,62.8134,62.8928,956
2024-07-02 08:35:00,62.8829,62.9326,62.8134,62.8300,8
2024-07-02 08:36:00,62.9326,62.9524,62.8134,62.8134,11
2024-07-02 08:37:00,62.8829,62.9226,62.8829,62.9226,2
2024-07-02 08:38:00,62.9226,62.9490,62.8134,62.9028,13
2024-07-02 08:39:00,62.9127,62.9961,62.9127,62.9624,5447
2024-07-02 08:40:00,62.9524,63.0120,62.9524,63.0120,32
2024-07-02 08:41:00,62.9524,62.9624,62.9127,62.9624,46
2024-07-02 08:42:00,62.9624,62.9624,62.9127,62.9127,2
2024-07-02 08:43:00,63.0120,63.0120,62.9226,62.9524,27
2024-07-02 08:44:00,63.0120,63.0120,62.9524,62.9524,4
2024-07-02 08:45:00,63.0120,63.0120,62.9127,62.9524,68
2024-07-02 08:46:00,63.0120,63.0120,62.9129,62.9138,5
2024-07-02 08:47:00,63.0120,63.0120,62.9524,62.9624,15
2024-07-02 08:48:00,62.9425,62.9723,62.9425,62.9524,17
2024-07-02 08:49:00,62.9425,62.9524,62.9226,62.9425,54
2024-07-02 08:50:00,62.9723,62.9723,62.9425,62.9425,6
2024-07-02 08:51:00,62.9127,62.9723,62.9127,62.9652,9
2024-07-02 08:52:00,62.9425,62.9425,62.9425,62.9425,1
2024-07-02 08:53:00,62.9425,62.9723,62.9127,62.9326,11
2024-07-02 08:54:00,62.9425,62.9723,62.9425,62.9723,9
2024-07-02 08:55:00,62.9226,62.9226,62.8233,62.8233,6371
2024-07-02 08:56:00,62.8978,62.8978,62.8730,62.8730,2
2024-07-02 08:57:00,62.9723,62.9723,62.8730,62.9425,32
2024-07-02 08:58:00,62.9723,62.9723,62.8978,62.9226,16
2024-07-02 08:59:00,62.9127,62.9723,62.8531,62.9723,20
2024-07-02 09:00:00,62.9723,62.9723,62.9127,62.9723,3
2024-07-02 09:01:00,62.9425,62.9425,62.9425,62.9425,3
2024-07-02 09:02:00,62.9723,62.9723,62.9127,62.9127,5
2024-07-02 09:03:00,62.9127,62.9226,62.9127,62.9127,10
2024-07-02 09:04:00,62.9723,62.9723,62.9127,62.9127,3
2024-07-02 09:05:00,62.9723,62.9723,62.9425,62.9624,19
2024-07-02 09:06:00,62.9127,62.9226,62.9127,62.9226,33
2024-07-02 09:07:00,62.9581,62.9723,62.8819,62.9127,73
2024-07-02 09:08:00,62.9127,62.9723,62.8531,62.9226,55
2024-07-02 09:09:00,62.9226,62.9723,62.8730,62.8928,674
2024-07-02 09:10:00,62.9723,62.9723,62.8233,62.9723,17
2024-07-02 09:11:00,62.9127,62.9723,62.8630,62.8630,41
2024-07-02 09:12:00,62.9723,62.9723,62.8978,62.9326,17
2024-07-02 09:13:00,62.9326,62.9326,62.9127,62.9127,8
2024-07-02 09:14:00,62.9127,62.9723,62.9028,62.9028,11
2024-07-02 09:15:00,62.9524,62.9524,62.9028,62.9028,2
2024-07-02 09:16:00,62.9028,62.9723,62.8730,62.9127,13
2024-07-02 09:17:00,62.9028,62.9723,62.8233,62.8233,7
2024-07-02 09:18:00,62.8978,62.9028,62.8978,62.9028,2
2024-07-02 09:19:00,62.8978,62.9723,62.8730,62.8928,34
2024-07-02 09:20:00,62.8531,62.9028,62.8531,62.8531,320
2024-07-02 09:21:00,62.9723,62.9723,62.7836,62.8630,1278
2024-07-02 09:22:00,62.7836,62.9326,62.7836,62.8035,85
2024-07-02 09:23:00,62.9326,62.9326,62.7935,62.8233,283
2024-07-02 09:24:00,62.9326,62.9326,62.7538,62.7637,35
2024-07-02 09:25:00,62.8482,62.9723,62.7737,62.9723,50
2024-07-02 09:26:00,62.9496,62.9496,62.7737,62.8531,282
2024-07-02 09:27:00,62.7737,62.9723,62.7737,62.9723,15
2024-07-02 09:28:00,62.8035,62.8879,62.8035,62.8432,15
2024-07-02 09:29:00,62.8432,62.8730,62.8184,62.8432,5
2024-07-02 09:30:00,62.8333,62.9505,62.8333,62.9127,218711
2024-07-02 09:31:00,62.8928,62.9077,62.8333,62.8630,8932
2024-07-02 09:32:00,62.8867,62.9524,62.8867,62.9231,9628
2024-07-02 09:33:00,62.9226,62.9226,62.8531,62.8531,7473
2024-07-02 09:34:00,62.8432,62.9326,62.8432,62.9177,15346
2024-07-02 09:35:00,62.9127,62.9226,62.8482,62.8680,20153
2024-07-02 09:36:00,62.8661,62.9425,62.8333,62.9127,13804
2024-07-02 09:37:00,62.8928,62.8928,62.7737,62.8630,31404
2024-07-02 09:38:00,62.8730,62.8829,62.8432,62.8630,14866
2024-07-02 09:39:00,62.8432,62.8879,62.8432,62.8630,25892
2024-07-02 09:40:00,62.8531,62.9127,62.8233,62.9028,31736
2024-07-02 09:41:00,62.9063,62.9127,62.8730,62.8928,11851
2024-07-02 09:42:00,62.9028,62.9028,62.8233,62.8333,8030
2024-07-02 09:43:00,62.8233,62.8333,62.7339,62.7339,20025
2024-07-02 09:44:00,62.7389,62.7389,62.6793,62.6942,12689
2024-07-02 09:45:00,62.6892,62.6942,62.6644,62.6644,8390
2024-07-02 09:46:00,62.6545,62.6594,62.6147,62.6247,16397
2024-07-02 09:47:00,62.6272,62.6843,62.6272,62.6793,7855
2024-07-02 09:48:00,62.6743,62.6942,62.6545,62.6644,10760
2024-07-02 09:49:00,62.6694,62.6992,62.6644,62.6992,7703
2024-07-02 09:50:00,62.6942,62.7141,62.6644,62.7041,16317
2024-07-02 09:51:00,62.7041,62.7041,62.6445,62.6445,10002
2024-07-02 09:52:00,62.6644,62.7141,62.6594,62.7091,11524
2024-07-02 09:53:00,62.7091,62.7141,62.6445,62.6644,16200
2024-07-02 09:54:00,62.6594,62.6942,62.6594,62.6843,8663
2024-07-02 09:55:00,62.6793,62.7041,62.6495,62.6992,11597
2024-07-02 09:56:00,62.6942,62.6942,62.6644,62.6694,11023
2024-07-02 09:57:00,62.6743,62.7190,62.6743,62.7190,10484
2024-07-02 09:58:00,62.7240,62.7240,62.6843,62.6843,21479
2024-07-02 09:59:00,62.6892,62.6892,62.6048,62.6197,43092
2024-07-02 10:00:00,62.6147,62.6396,62.5452,62.5601,56526
2024-07-02 10:01:00,62.5651,62.5849,62.5551,62.5750,9908
2024-07-02 10:02:00,62.5849,62.5899,62.5651,62.5651,8325
2024-07-02 10:03:00,62.5551,62.5651,62.5256,62.5396,13293
2024-07-02 10:04:00,62.5452,62.5452,62.4955,62.5056,11444
2024-07-02 10:05:00,62.5104,62.5154,62.4757,62.4906,8428
2024-07-02 10:06:00,62.4906,62.4955,62.4757,62.4806,14034
2024-07-02 10:07:00,62.4806,62.5055,62.4757,62.5005,16804
2024-07-02 10:08:00,62.5005,62.5055,62.4558,62.4608,15779
2024-07-02 10:09:00,62.4608,62.4757,62.4459,62.4459,18018
2024-07-02 10:10:00,62.4508,62.4757,62.4310,62.4707,12450
2024-07-02 10:11:00,62.4757,62.4757,62.4558,62.4707,15598
2024-07-02 10:12:00,62.4757,62.5005,62.4707,62.5005,21651
2024-07-02 10:13:00,62.5005,62.5104,62.4558,62.5104,26999
2024-07-02 10:14:00,62.5154,62.5651,62.5055,62.5502,20991
2024-07-02 10:15:00,62.5551,62.5849,62.5502,62.5750,19128
2024-07-02 10:16:00,62.5700,62.6147,62.5601,62.6147,12245
2024-07-02 10:17:00,62.6137,62.6197,62.5949,62.6048,13650
2024-07-02 10:18:00,62.5998,62.6247,62.5949,62.6146,16176
2024-07-02 10:19:00,62.6147,62.6495,62.6147,62.6296,20902
2024-07-02 10:20:00,62.6296,62.6346,62.6147,62.6247,9958
2024-07-02 10:21:00,62.6247,62.6644,62.6247,62.6545,17366
2024-07-02 10:22:00,62.6545,62.6545,62.6349,62.6445,18868
2024-07-02 10:23:00,62.6445,62.6545,62.6098,62.6346,33945
2024-07-02 10:24:00,62.6346,62.6396,62.6296,62.6346,5534
2024-07-02 10:25:00,62.6296,62.6445,62.6247,62.6445,16912
2024-07-02 10:26:00,62.6346,62.6445,62.6296,62.6445,12879
2024-07-02 10:27:00,62.6445,62.6942,62.6445,62.6843,17140
2024-07-02 10:28:00,62.6743,62.6753,62.6644,62.6644,3910
2024-07-02 10:29:00,62.6545,62.6942,62.6485,62.6942,17221
2024-07-02 10:30:00,62.6843,62.7091,62.6743,62.7091,22008
2024-07-02 10:31:00,62.7141,62.7240,62.6942,62.7240,23503
2024-07-02 10:32:00,62.7237,62.7432,62.7141,62.7418,10501
2024-07-02 10:33:00,62.7439,62.7543,62.7339,62.7339,13178
2024-07-02 10:34:00,62.7435,62.7437,62.7240,62.7240,16706
2024-07-02 10:35:00,62.7240,62.7240,62.6892,62.6942,26048
2024-07-02 10:36:00,62.6942,62.7141,62.6942,62.6942,11171
2024-07-02 10:37:00,62.7041,62.7339,62.7041,62.7290,24377
2024-07-02 10:38:00,62.7240,62.7538,62.7141,62.7488,10403
2024-07-02 10:39:00,62.7439,62.7488,62.7339,62.7339,12864
2024-07-02 10:40:00,62.7389,62.7488,62.7339,62.7439,14257
2024-07-02 10:41:00,62.7439,62.7488,62.7339,62.7389,10644
2024-07-02 10:42:00,62.7439,62.7439,62.7190,62.7439,12199
2024-07-02 10:43:00,62.7354,62.7538,62.7339,62.7389,8517
2024-07-02 10:44:00,62.7389,62.7439,62.7141,62.7190,6580
2024-07-02 10:45:00,62.7190,62.7240,62.6942,62.6942,15307
2024-07-02 10:46:00,62.6942,62.6992,62.6843,62.6992,15423
2024-07-02 10:47:00,62.6942,62.7091,62.6942,62.6942,15453
2024-07-02 10:48:00,62.6942,62.6942,62.6843,62.6942,6559
2024-07-02 10:49:00,62.6942,62.6942,62.6843,62.6942,14052
2024-07-02 10:50:00,62.6942,62.7141,62.6793,62.7071,15093
2024-07-02 10:51:00,62.7091,62.7141,62.6942,62.6942,12176
2024-07-02 10:52:00,62.6942,62.6992,62.6843,62.6892,9758
2024-07-02 10:53:00,62.6892,62.6942,62.6844,62.6942,5947
2024-07-02 10:54:00,62.6942,62.6992,62.6843,62.6892,11960
2024-07-02 10:55:00,62.6852,62.7141,62.6852,62.7041,15777
2024-07-02 10:56:00,62.7091,62.7141,62.6942,62.6992,11654
2024-07-02 10:57:00,62.6992,62.7240,62.6892,62.7141,16049
2024-07-02 10:58:00,62.7190,62.7190,62.6942,62.6942,21562
2024-07-02 10:59:00,62.6942,62.7041,62.6892,62.6992,11113
2024-07-02 11:00:00,62.6978,62.7041,62.6843,62.6992,12654
2024-07-02 11:01:00,62.6992,62.7041,62.6992,62.7041,7258
2024-07-02 11:02:00,62.6992,62.7141,62.6992,62.7091,4582
2024-07-02 11:03:00,62.7091,62.7240,62.7091,62.7190,9335
2024-07-02 11:04:00,62.7141,62.7290,62.7141,62.7240,11118
2024-07-02 11:05:00,62.7240,62.7329,62.7142,62.7290,26602
2024-07-02 11:06:00,62.7249,62.7439,62.7240,62.7439,15103
2024-07-02 11:07:00,62.7362,62.7389,62.7240,62.7290,10770
2024-07-02 11:08:00,62.7339,62.7339,62.7141,62.7142,10650
2024-07-02 11:09:00,62.7157,62.7157,62.6445,62.6486,10090
2024-07-02 11:10:00,62.6542,62.6594,62.6445,62.6594,5848
2024-07-02 11:11:00,62.6545,62.6743,62.6545,62.6654,9259
2024-07-02 11:12:00,62.6743,62.6843,62.6743,62.6743,4114
2024-07-02 11:13:00,62.6793,62.6793,62.6743,62.6743,8859
2024-07-02 11:14:00,62.6694,62.6743,62.6545,62.6594,29698
2024-07-02 11:15:00,62.6644,62.6743,62.6545,62.6743,12372
2024-07-02 11:16:00,62.6694,62.6694,62.6545,62.6545,3293
2024-07-02 11:17:00,62.6545,62.6644,62.6445,62.6644,12233
2024-07-02 11:18:00,62.6644,62.6743,62.6545,62.6694,6484
2024-07-02 11:19:00,62.6743,62.6843,62.6644,62.6644,9031
2024-07-02 11:20:00,62.6743,62.6992,62.6743,62.6992,8600
