,open_F,high_F,low_F,close_F,volume_F
2024-07-19 12:12:00,13.9853,13.9951,13.9754,13.9804,50824
2024-07-19 12:13:00,13.9804,13.9804,13.9656,13.9705,54042
2024-07-19 12:14:00,13.9703,13.9809,13.9656,13.9705,222983
2024-07-19 12:15:00,13.9705,13.9951,13.9705,13.9804,183593
2024-07-19 12:16:00,13.9804,13.9853,13.9804,13.9853,37811
2024-07-19 12:17:00,13.9804,13.9853,13.9754,13.9853,37021
2024-07-19 12:18:00,13.9853,13.9853,13.9804,13.9853,11742
2024-07-19 12:19:00,13.9853,13.9853,13.9656,13.9705,144346
2024-07-19 12:20:00,13.9705,13.9754,13.9360,13.9360,129053
2024-07-19 12:21:00,13.9458,13.9459,13.9360,13.9410,78054
2024-07-19 12:22:00,13.9410,13.9459,13.9360,13.9410,93787
2024-07-19 12:23:00,13.9410,13.9557,13.9311,13.9360,281620
2024-07-19 12:24:00,13.9311,13.9459,13.9262,13.9459,148500
2024-07-19 12:25:00,13.9410,13.9459,13.9262,13.9311,150605
2024-07-19 12:26:00,13.9311,13.9360,13.9262,13.9311,55339
2024-07-19 12:27:00,13.9262,13.9360,13.9262,13.9262,28532
2024-07-19 12:28:00,13.9311,13.9459,13.9262,13.9410,136273
2024-07-19 12:29:00,13.9370,13.9459,13.9360,13.9361,64140
2024-07-19 12:30:00,13.9410,13.9410,13.9163,13.9164,150084
2024-07-19 12:31:00,13.9180,13.9262,13.9016,13.9114,127187
2024-07-19 12:32:00,13.9114,13.9213,13.9065,13.9213,84875
2024-07-19 12:33:00,13.9164,13.9213,13.9065,13.9065,54961
2024-07-19 12:34:00,13.9114,13.9262,13.9065,13.9114,163885
2024-07-19 12:35:00,13.9065,13.9163,13.8966,13.9016,236071
2024-07-19 12:36:00,13.9016,13.9262,13.9016,13.9213,132170
2024-07-19 12:37:00,13.9261,13.9262,13.9163,13.9213,97395
2024-07-19 12:38:00,13.9213,13.9262,13.9065,13.9065,104120
2024-07-19 12:39:00,13.9076,13.9262,13.9065,13.9213,117586
2024-07-19 12:40:00,13.9213,13.9360,13.9165,13.9360,99328
2024-07-19 12:41:00,13.9360,13.9459,13.9311,13.9410,89606
2024-07-19 12:42:00,13.9410,13.9410,13.9163,13.9164,130313
2024-07-19 12:43:00,13.9213,13.9262,13.9066,13.9066,53716
2024-07-19 12:44:00,13.9114,13.9163,13.9065,13.9065,40370
2024-07-19 12:45:00,13.9114,13.9114,13.9065,13.9065,25946
2024-07-19 12:46:00,13.9114,13.9163,13.8966,13.9016,58466
2024-07-19 12:47:00,13.9016,13.9163,13.8966,13.9099,91321
2024-07-19 12:48:00,13.9114,13.9163,13.9065,13.9114,73277
2024-07-19 12:49:00,13.9163,13.9163,13.9065,13.9065,47777
2024-07-19 12:50:00,13.9114,13.9163,13.9065,13.9065,27049
2024-07-19 12:51:00,13.9114,13.9262,13.9065,13.9114,185290
2024-07-19 12:52:00,13.9065,13.9065,13.8966,13.9016,60568
2024-07-19 12:53:00,13.8966,13.9033,13.8868,13.8917,118001
2024-07-19 12:54:00,13.8917,13.8966,13.8868,13.8917,17612
2024-07-19 12:55:00,13.8917,13.8966,13.8769,13.8868,372409
2024-07-19 12:56:00,13.8819,13.8868,13.8769,13.8868,19696
2024-07-19 12:57:00,13.8867,13.8917,13.8769,13.8819,224064
2024-07-19 12:58:00,13.8819,13.8868,13.8769,13.8769,14779
2024-07-19 12:59:00,13.8867,13.8868,13.8769,13.8769,31744
2024-07-19 13:00:00,13.8819,13.8819,13.8671,13.8672,103623
2024-07-19 13:01:00,13.8720,13.8769,13.8572,13.8622,84634
2024-07-19 13:02:00,13.8622,13.8671,13.8572,13.8609,64830
2024-07-19 13:03:00,13.8572,13.8572,13.8474,13.8523,94583
2024-07-19 13:04:00,13.8523,13.8572,13.8474,13.8474,115397
2024-07-19 13:05:00,13.8523,13.8671,13.8474,13.8622,170476
2024-07-19 13:06:00,13.8572,13.8671,13.8474,13.8523,113234
2024-07-19 13:07:00,13.8571,13.8571,13.8474,13.8523,19673
2024-07-19 13:08:00,13.8523,13.8572,13.8474,13.8523,156336
2024-07-19 13:09:00,13.8474,13.8638,13.8474,13.8622,123306
2024-07-19 13:10:00,13.8622,13.8671,13.8572,13.8622,43981
2024-07-19 13:11:00,13.8629,13.8671,13.8523,13.8670,157251
2024-07-19 13:12:00,13.8622,13.8671,13.8572,13.8622,43362
2024-07-19 13:13:00,13.8622,13.8769,13.8474,13.8523,260885
2024-07-19 13:14:00,13.8523,13.8572,13.8474,13.8523,64691
2024-07-19 13:15:00,13.8523,13.8572,13.8277,13.8425,333674
2024-07-19 13:16:00,13.8474,13.8572,13.8277,13.8425,234032
2024-07-19 13:17:00,13.8425,13.8474,13.8277,13.8315,142107
2024-07-19 13:18:00,13.8326,13.8376,13.8277,13.8277,31631
2024-07-19 13:19:00,13.8277,13.8376,13.8081,13.8326,608196
2024-07-19 13:20:00,13.8311,13.8474,13.8277,13.8376,110946
2024-07-19 13:21:00,13.8380,13.8572,13.8376,13.8572,128666
2024-07-19 13:22:00,13.8523,13.8572,13.8376,13.8376,61543
2024-07-19 13:23:00,13.8376,13.8474,13.8277,13.8326,91190
2024-07-19 13:24:00,13.8326,13.8474,13.8277,13.8425,119512
2024-07-19 13:25:00,13.8425,13.8572,13.8179,13.8326,725040
2024-07-19 13:26:00,13.8326,13.8474,13.8278,13.8326,149339
2024-07-19 13:27:00,13.8277,13.8376,13.8179,13.8179,73956
2024-07-19 13:28:00,13.8225,13.8277,13.8179,13.8179,77874
2024-07-19 13:29:00,13.8228,13.8277,13.8179,13.8179,88462
2024-07-19 13:30:00,13.8228,13.8277,13.8080,13.8080,141283
2024-07-19 13:31:00,13.8129,13.8277,13.8080,13.8228,162874
2024-07-19 13:32:00,13.8228,13.8326,13.8179,13.8277,77905
2024-07-19 13:33:00,13.8375,13.8376,13.8179,13.8228,71915
2024-07-19 13:34:00,13.8179,13.8376,13.8179,13.8326,67690
2024-07-19 13:35:00,13.8326,13.8376,13.8277,13.8277,87958
2024-07-19 13:36:00,13.8326,13.8376,13.8179,13.8326,217235
2024-07-19 13:37:00,13.8376,13.8376,13.8179,13.8228,53886
2024-07-19 13:38:00,13.8180,13.8474,13.8179,13.8425,191692
2024-07-19 13:39:00,13.8425,13.8572,13.8376,13.8523,76507
2024-07-19 13:40:00,13.8523,13.8572,13.8376,13.8376,136726
2024-07-19 13:41:00,13.8376,13.8474,13.8277,13.8277,114807
2024-07-19 13:42:00,13.8277,13.8376,13.8080,13.8129,111778
2024-07-19 13:43:00,13.8129,13.8129,13.7785,13.7785,490546
2024-07-19 13:44:00,13.7883,13.7883,13.7785,13.7785,65656
2024-07-19 13:45:00,13.7834,13.7982,13.7785,13.7883,239606
2024-07-19 13:46:00,13.7932,13.8277,13.7883,13.8129,297942
2024-07-19 13:47:00,13.8080,13.8179,13.7982,13.8129,151814
2024-07-19 13:48:00,13.8083,13.8179,13.8080,13.8179,109501
2024-07-19 13:49:00,13.8080,13.8179,13.8080,13.8179,101282
2024-07-19 13:50:00,13.8179,13.8277,13.8179,13.8180,209064
2024-07-19 13:51:00,13.8277,13.8277,13.8179,13.8179,121857
2024-07-19 13:52:00,13.8179,13.8228,13.7982,13.7982,156839
2024-07-19 13:53:00,13.8031,13.8277,13.7982,13.8276,159481
2024-07-19 13:54:00,13.8228,13.8277,13.7983,13.8080,214119
2024-07-19 13:55:00,13.8031,13.8179,13.7982,13.7982,189758
2024-07-19 13:56:00,13.8031,13.8080,13.7982,13.8031,121883
2024-07-19 13:57:00,13.7982,13.8080,13.7785,13.7883,302377
2024-07-19 13:58:00,13.7834,13.8179,13.7834,13.8129,331390
2024-07-19 13:59:00,13.8129,13.8179,13.8080,13.8129,38385
2024-07-19 14:00:00,13.8129,13.8179,13.8080,13.8129,94098
2024-07-19 14:01:00,13.8080,13.8179,13.7982,13.8031,190636
2024-07-19 14:02:00,13.8031,13.8179,13.7982,13.8031,256547
2024-07-19 14:03:00,13.8031,13.8080,13.7883,13.7932,98135
2024-07-19 14:04:00,13.7932,13.7982,13.7883,13.7883,87128
2024-07-19 14:05:00,13.7932,13.7982,13.7883,13.7884,76098
2024-07-19 14:06:00,13.7898,13.7982,13.7785,13.7883,257204
2024-07-19 14:07:00,13.7883,13.7982,13.7788,13.7883,193069
2024-07-19 14:08:00,13.7932,13.7982,13.7883,13.7932,88124
2024-07-19 14:09:00,13.7982,13.7982,13.7883,13.7982,98700
2024-07-19 14:10:00,13.7932,13.8179,13.7785,13.8179,254607
2024-07-19 14:11:00,13.8179,13.8277,13.7982,13.8031,272748
2024-07-19 14:12:00,13.8031,13.8179,13.7982,13.8129,80710
2024-07-19 14:13:00,13.8129,13.8129,13.7982,13.8031,162345
2024-07-19 14:14:00,13.8031,13.8179,13.7982,13.8129,156827
2024-07-19 14:15:00,13.8129,13.8179,13.7982,13.8129,174889
2024-07-19 14:16:00,13.8129,13.8277,13.8080,13.8277,112307
2024-07-19 14:17:00,13.8180,13.8376,13.8179,13.8326,86248
2024-07-19 14:18:00,13.8326,13.8474,13.8277,13.8278,207982
2024-07-19 14:19:00,13.8326,13.8376,13.8277,13.8326,107666
2024-07-19 14:20:00,13.8326,13.8425,13.8277,13.8425,105262
2024-07-19 14:21:00,13.8450,13.8474,13.8376,13.8474,78946
2024-07-19 14:22:00,13.8425,13.8474,13.8376,13.8425,30197
2024-07-19 14:23:00,13.8425,13.8474,13.8376,13.8425,24956
2024-07-19 14:24:00,13.8474,13.8474,13.8080,13.8129,197884
2024-07-19 14:25:00,13.8129,13.8277,13.8080,13.8277,110867
2024-07-19 14:26:00,13.8181,13.8277,13.8080,13.8276,193422
2024-07-19 14:27:00,13.8179,13.8277,13.7982,13.8080,233191
2024-07-19 14:28:00,13.8080,13.8179,13.7883,13.7883,217346
2024-07-19 14:29:00,13.7950,13.7982,13.7883,13.7883,35931
2024-07-19 14:30:00,13.7932,13.7982,13.7883,13.7932,144631
2024-07-19 14:31:00,13.7932,13.8080,13.7883,13.7932,511093
2024-07-19 14:32:00,13.7932,13.7982,13.7834,13.7883,173247
2024-07-19 14:33:00,13.7798,13.8080,13.7798,13.7932,221610
2024-07-19 14:34:00,13.7932,13.7981,13.7883,13.7932,14787
2024-07-19 14:35:00,13.7982,13.8080,13.7883,13.7932,166452
2024-07-19 14:36:00,13.7982,13.7982,13.7883,13.7932,47657
2024-07-19 14:37:00,13.7951,13.7982,13.7883,13.7883,11750
2024-07-19 14:38:00,13.7982,13.7982,13.7883,13.7932,64025
2024-07-19 14:39:00,13.7932,13.7982,13.7686,13.7834,436394
2024-07-19 14:40:00,13.7883,13.7982,13.7785,13.7883,164640
2024-07-19 14:41:00,13.7883,13.7982,13.7834,13.7932,213554
2024-07-19 14:42:00,13.7883,13.7982,13.7785,13.7834,39567
2024-07-19 14:43:00,13.7785,13.7883,13.7686,13.7710,120706
2024-07-19 14:44:00,13.7735,13.7785,13.7588,13.7588,84811
2024-07-19 14:45:00,13.7637,13.7785,13.7588,13.7735,122485
2024-07-19 14:46:00,13.7735,13.7735,13.7588,13.7637,110835
2024-07-19 14:47:00,13.7685,13.7686,13.7588,13.7637,27136
2024-07-19 14:48:00,13.7686,13.7785,13.7588,13.7637,179787
2024-07-19 14:49:00,13.7637,13.7785,13.7588,13.7735,46122
2024-07-19 14:50:00,13.7735,13.7785,13.7686,13.7735,49003
2024-07-19 14:51:00,13.7735,13.7883,13.7735,13.7882,125674
2024-07-19 14:52:00,13.7834,13.7834,13.7686,13.7686,102197
2024-07-19 14:53:00,13.7735,13.7785,13.7686,13.7735,42296
2024-07-19 14:54:00,13.7735,13.7785,13.7686,13.7686,20950
2024-07-19 14:55:00,13.7735,13.7883,13.7686,13.7761,143465
2024-07-19 14:56:00,13.7735,13.7785,13.7687,13.7735,43992
2024-07-19 14:57:00,13.7735,13.7785,13.7686,13.7735,27206
2024-07-19 14:58:00,13.7735,13.7883,13.7686,13.7782,203520
2024-07-19 14:59:00,13.7784,13.7785,13.7687,13.7687,36781
2024-07-19 15:00:00,13.7735,13.7883,13.7735,13.7834,120702
2024-07-19 15:01:00,13.7844,13.7883,13.7785,13.7785,39080
2024-07-19 15:02:00,13.7834,13.7883,13.7785,13.7883,117937
2024-07-19 15:03:00,13.7834,13.7883,13.7785,13.7834,101099
2024-07-19 15:04:00,13.7834,13.8277,13.7834,13.8228,428425
2024-07-19 15:05:00,13.8192,13.8277,13.8080,13.8080,130822
2024-07-19 15:06:00,13.8080,13.8085,13.7982,13.8031,118104
2024-07-19 15:07:00,13.7982,13.8080,13.7883,13.8080,181855
2024-07-19 15:08:00,13.8031,13.8079,13.7883,13.7912,65380
2024-07-19 15:09:00,13.7932,13.7982,13.7834,13.7844,128227
2024-07-19 15:10:00,13.7834,13.7883,13.7785,13.7785,31191
2024-07-19 15:11:00,13.7834,13.7982,13.7785,13.7884,160072
2024-07-19 15:12:00,13.7883,13.7982,13.7883,13.7932,45787
2024-07-19 15:13:00,13.7932,13.7982,13.7883,13.7883,35979
2024-07-19 15:14:00,13.7932,13.7982,13.7883,13.7883,103840
2024-07-19 15:15:00,13.7883,13.7982,13.7785,13.7785,186180
2024-07-19 15:16:00,13.7834,13.7883,13.7785,13.7785,40434
2024-07-19 15:17:00,13.7834,13.7883,13.7785,13.7785,62024
2024-07-19 15:18:00,13.7834,13.7883,13.7785,13.7785,42684
2024-07-19 15:19:00,13.7834,13.7982,13.7785,13.7932,261885
2024-07-19 15:20:00,13.7982,13.8080,13.7922,13.8031,62013
2024-07-19 15:21:00,13.8031,13.8080,13.7983,13.8031,29051
2024-07-19 15:22:00,13.8031,13.8179,13.7982,13.8129,154767
2024-07-19 15:23:00,13.8178,13.8179,13.8080,13.8129,56830
2024-07-19 15:24:00,13.8081,13.8179,13.8080,13.8129,66352
2024-07-19 15:25:00,13.8080,13.8179,13.7982,13.8178,227852
2024-07-19 15:26:00,13.8129,13.8376,13.8129,13.8366,301228
2024-07-19 15:27:00,13.8361,13.8443,13.8277,13.8443,145333
2024-07-19 15:28:00,13.8425,13.8474,13.8277,13.8326,183058
2024-07-19 15:29:00,13.8277,13.8376,13.8179,13.8228,115537
2024-07-19 15:30:00,13.8228,13.8326,13.8080,13.8080,467576
2024-07-19 15:31:00,13.8129,13.8179,13.8080,13.8129,55725
2024-07-19 15:32:00,13.8129,13.8179,13.8080,13.8080,92563
2024-07-19 15:33:00,13.8129,13.8523,13.7982,13.8523,832374
2024-07-19 15:34:00,13.8523,13.8572,13.8425,13.8523,113244
2024-07-19 15:35:00,13.8523,13.8572,13.8277,13.8326,364490
2024-07-19 15:36:00,13.8287,13.8376,13.8179,13.8228,173461
2024-07-19 15:37:00,13.8228,13.8326,13.8080,13.8277,311927
2024-07-19 15:38:00,13.8228,13.8277,13.8179,13.8218,114402
2024-07-19 15:39:00,13.8228,13.8572,13.8228,13.8523,294540
2024-07-19 15:40:00,13.8474,13.8523,13.8376,13.8425,176858
2024-07-19 15:41:00,13.8378,13.8474,13.8277,13.8326,283547
2024-07-19 15:42:00,13.8326,13.8376,13.8080,13.8276,394257
2024-07-19 15:43:00,13.8228,13.8376,13.8180,13.8326,137420
2024-07-19 15:44:00,13.8326,13.8376,13.8277,13.8277,54493
2024-07-19 15:45:00,13.8326,13.8376,13.8179,13.8179,176256
2024-07-19 15:46:00,13.8228,13.8277,13.8179,13.8228,230919
2024-07-19 15:47:00,13.8228,13.8277,13.8080,13.8136,295708
2024-07-19 15:48:00,13.8179,13.8179,13.8080,13.8178,89401
2024-07-19 15:49:00,13.8179,13.8179,13.8080,13.8129,126512
2024-07-19 15:50:00,13.8080,13.8277,13.8080,13.8129,500418
2024-07-19 15:51:00,13.8081,13.8179,13.8080,13.8129,86830
2024-07-19 15:52:00,13.8129,13.8179,13.8080,13.8178,86206
2024-07-19 15:53:00,13.8080,13.8179,13.8080,13.8129,179815
2024-07-19 15:54:00,13.8179,13.8179,13.7982,13.8031,198742
2024-07-19 15:55:00,13.7982,13.8080,13.7785,13.7794,387233
2024-07-19 15:56:00,13.7785,13.7883,13.7489,13.7735,1145114
2024-07-19 15:57:00,13.7735,13.7785,13.7489,13.7538,1148601
2024-07-19 15:58:00,13.7552,13.7686,13.7489,13.7489,1143578
2024-07-19 15:59:00,13.7538,13.7785,13.7489,13.7785,1788776
2024-07-19 16:00:00,13.7785,13.8179,13.7391,13.7588,1182
2024-07-19 16:01:00,13.7391,13.7785,13.7391,13.7489,9027684
2024-07-19 16:02:00,13.7686,13.7883,13.7637,13.7686,92502
2024-07-19 16:03:00,13.7686,13.7883,13.7676,13.7686,401279
2024-07-19 16:04:00,13.7686,13.7785,13.7686,13.7686,34
2024-07-19 16:05:00,13.7686,13.7883,13.7686,13.7883,69
2024-07-19 16:06:00,13.7785,13.7785,13.7686,13.7686,55
2024-07-19 16:07:00,13.7689,13.7785,13.7686,13.7735,823
2024-07-19 16:08:00,13.7686,13.7735,13.7686,13.7686,1281
2024-07-19 16:09:00,13.7686,13.7687,13.7686,13.7687,476
2024-07-19 16:10:00,13.7686,13.7785,13.7686,13.7785,4430343
2024-07-19 16:11:00,13.7785,13.7785,13.7686,13.7735,653
2024-07-19 16:12:00,13.7785,13.7785,13.7686,13.7785,58
2024-07-19 16:13:00,13.7735,13.7785,13.7686,13.7735,13
2024-07-19 16:14:00,13.7785,13.7785,13.7686,13.7735,1107
2024-07-19 16:15:00,13.7785,13.7785,13.7785,13.7785,1
2024-07-19 16:16:00,13.7686,13.7686,13.7686,13.7686,613
2024-07-19 16:17:00,13.7686,13.7785,13.7489,13.7785,2258
2024-07-19 16:18:00,13.7637,13.7785,13.7489,13.7785,28
2024-07-19 16:19:00,13.7686,13.7686,13.7489,13.7588,14
2024-07-19 16:20:00,13.7686,13.7686,13.7588,13.7588,2452
2024-07-19 16:21:00,13.7686,13.7686,13.7489,13.7686,322
2024-07-19 16:22:00,13.7588,13.7686,13.7489,13.7686,4182
2024-07-19 16:23:00,13.7686,13.7686,13.7489,13.7588,178
2024-07-19 16:24:00,13.7686,13.7686,13.7588,13.7588,4
2024-07-19 16:25:00,13.7686,13.7686,13.7588,13.7686,128
2024-07-19 16:26:00,13.7588,13.7686,13.7588,13.7686,2657
2024-07-19 16:27:00,13.7686,13.7686,13.7637,13.7686,169381
2024-07-19 16:28:00,13.7683,13.7686,13.7588,13.7588,1115
2024-07-19 16:29:00,13.7686,13.7686,13.7637,13.7686,1215
2024-07-19 16:30:00,13.7588,13.7785,13.7588,13.7588,63
2024-07-19 16:31:00,13.7686,13.7785,13.7588,13.7686,274
2024-07-19 16:32:00,13.7745,13.7785,13.7588,13.7686,3358
2024-07-19 16:33:00,13.7686,13.8474,13.7588,13.7686,13
2024-07-19 16:34:00,13.7686,13.7785,13.7686,13.7686,103
2024-07-19 16:35:00,13.7785,13.7785,13.7588,13.7588,171
2024-07-19 16:36:00,13.7785,13.7785,13.7785,13.7785,9
2024-07-19 16:37:00,13.7785,13.7785,13.7785,13.7785,49
2024-07-19 16:38:00,13.7588,13.7707,13.7588,13.7588,314
2024-07-19 16:39:00,13.7785,13.7785,13.7686,13.7686,110
2024-07-19 16:40:00,13.7765,13.7765,13.7588,13.7686,409
2024-07-19 16:41:00,13.7686,13.7785,13.7588,13.7785,144
2024-07-19 16:42:00,13.7637,13.7686,13.7588,13.7588,113
2024-07-19 16:43:00,13.7686,13.7686,13.7588,13.7588,10
2024-07-19 16:44:00,13.7686,13.7686,13.7588,13.7588,222
2024-07-19 16:45:00,13.7686,13.7686,13.7588,13.7588,511
2024-07-19 16:46:00,13.7588,13.7785,13.7588,13.7785,320
2024-07-19 16:47:00,13.7785,13.7785,13.7588,13.7785,722
2024-07-19 16:48:00,13.7686,13.7785,13.7588,13.7588,25
2024-07-19 16:49:00,13.7592,13.7686,13.7592,13.7686,78
2024-07-19 16:50:00,13.7588,13.7785,13.7588,13.7785,11
2024-07-19 16:51:00,13.7588,13.7785,13.7588,13.7785,44
2024-07-19 16:52:00,13.7752,13.7785,13.7686,13.7785,154
2024-07-19 16:53:00,13.7785,13.7785,13.7783,13.7783,22
2024-07-19 16:54:00,13.7785,13.7785,13.7686,13.7785,1447
2024-07-19 16:55:00,13.7785,13.7785,13.7686,13.7785,2013
2024-07-19 16:56:00,13.7785,13.7785,13.7686,13.7785,40
2024-07-19 16:57:00,13.7785,13.7785,13.7735,13.7785,4548
2024-07-19 16:58:00,13.7686,13.7785,13.7686,13.7686,522
2024-07-19 16:59:00,13.7686,13.7785,13.7686,13.7686,31
2024-07-19 17:00:00,13.7687,13.7785,13.7686,13.7686,320
2024-07-19 17:01:00,13.7686,14.2807,13.7686,13.7785,9
2024-07-19 17:02:00,13.7785,13.7785,13.7686,13.7785,76
2024-07-19 17:03:00,13.7689,13.7785,13.7689,13.7785,5
2024-07-19 17:04:00,13.7785,13.7785,13.7686,13.7686,101
2024-07-19 17:05:00,13.7785,13.7785,13.7687,13.7687,218
2024-07-19 17:06:00,13.7735,13.7783,13.7686,13.7783,302
2024-07-19 17:07:00,13.7785,13.7785,13.7785,13.7785,1510
2024-07-19 17:08:00,13.7689,13.7785,13.7686,13.7785,2016
2024-07-19 17:09:00,13.7686,13.7735,13.7686,13.7735,2
2024-07-19 17:10:00,13.7686,13.7686,13.7588,13.7588,3453
2024-07-19 17:11:00,13.7781,13.7785,13.7588,13.7686,373
2024-07-19 17:12:00,13.7785,13.7785,13.7588,13.7686,256
2024-07-19 17:13:00,13.7686,13.7785,13.7588,13.7686,116
2024-07-19 17:14:00,13.7785,13.7785,13.7588,13.7686,58
2024-07-19 17:15:00,13.7784,13.7785,13.7784,13.7785,12
2024-07-19 17:16:00,13.7686,13.7783,13.7686,13.7735,8
2024-07-19 17:17:00,13.7783,13.7783,13.7686,13.7735,177
2024-07-19 17:18:00,13.7735,13.7785,13.7687,13.7785,53
2024-07-19 17:19:00,13.7735,13.7735,13.7686,13.7735,4
2024-07-19 17:20:00,13.7785,13.7785,13.7689,13.7689,9
2024-07-19 17:21:00,13.7735,13.7785,13.7686,13.7686,125
2024-07-19 17:22:00,13.7785,13.7785,13.7785,13.7785,2
2024-07-19 17:23:00,13.7686,13.7785,13.7686,13.7686,48
2024-07-19 17:24:00,13.7686,13.7785,13.7686,13.7785,2221
2024-07-19 17:25:00,13.7785,13.7785,13.7686,13.7686,750
2024-07-19 17:26:00,13.7735,13.7735,13.7686,13.7735,6
2024-07-19 17:27:00,13.7735,13.7785,13.7735,13.7785,3
2024-07-19 17:28:00,13.7735,13.7735,13.7735,13.7735,1
2024-07-19 17:29:00,13.7785,13.7785,13.7735,13.7735,8
2024-07-19 17:30:00,13.7785,13.7785,13.7686,13.7785,1007
2024-07-19 17:31:00,13.7785,13.7785,13.7735,13.7735,10
2024-07-19 17:32:00,13.7686,13.7686,13.7686,13.7686,12
2024-07-19 17:33:00,13.7686,13.7735,13.7686,13.7686,43
2024-07-19 17:34:00,13.7785,13.7785,13.7686,13.7735,140
2024-07-19 17:35:00,13.7686,13.7735,13.7686,13.7735,91
2024-07-19 17:36:00,13.7785,13.7785,13.7686,13.7686,93
2024-07-19 17:37:00,13.7735,13.7785,13.7735,13.7735,137
2024-07-19 17:38:00,13.7686,13.7785,13.7686,13.7785,10
2024-07-19 17:39:00,13.7686,13.7883,13.7686,13.7883,25013
2024-07-19 17:40:00,13.7883,13.7883,13.7686,13.7878,12277
2024-07-19 17:41:00,13.7686,13.7785,13.7686,13.7785,2
2024-07-19 17:42:00,13.7686,13.7883,13.7686,13.7785,324
2024-07-19 17:43:00,13.7686,13.7883,13.7686,13.7883,12
2024-07-19 17:44:00,13.7883,13.7883,13.7883,13.7883,4
2024-07-19 17:45:00,13.7785,13.7883,13.7686,13.7686,24
2024-07-19 17:46:00,13.7883,13.7883,13.7686,13.7686,132
2024-07-19 17:47:00,13.7883,13.7883,13.7711,13.7785,29
2024-07-19 17:48:00,13.7883,13.7883,13.7883,13.7883,8
2024-07-19 17:49:00,13.7883,13.7883,13.7686,13.7883,66
2024-07-19 17:50:00,13.7785,13.7785,13.7785,13.7785,3
2024-07-19 17:52:00,13.7883,13.7883,13.7883,13.7883,18
2024-07-19 17:53:00,13.7883,13.7883,13.7690,13.7690,440
2024-07-19 17:54:00,13.7785,13.7785,13.7785,13.7785,1
2024-07-19 17:55:00,13.7785,13.7883,13.7686,13.7883,206
2024-07-19 17:56:00,13.7785,13.7785,13.7785,13.7785,1
2024-07-19 17:57:00,13.7883,13.7883,13.7785,13.7785,11
2024-07-19 17:58:00,13.7883,13.7883,13.7686,13.7883,15
2024-07-19 18:00:00,13.7883,13.7883,13.7883,13.7883,1
2024-07-19 18:01:00,13.7785,13.7883,13.7785,13.7883,48
2024-07-19 18:02:00,13.7883,13.7883,13.7785,13.7834,751
2024-07-19 18:03:00,13.7883,13.7883,13.7834,13.7834,19
2024-07-19 18:04:00,13.7883,13.7883,13.7785,13.7834,21
2024-07-19 18:05:00,13.7834,13.7883,13.7834,13.7883,1510
2024-07-19 18:06:00,13.7834,13.7883,13.7785,13.7834,309
2024-07-19 18:07:00,13.7883,13.7883,13.7834,13.7834,405
2024-07-19 18:08:00,13.7785,13.7883,13.7785,13.7883,13
2024-07-19 18:09:00,13.7834,13.7834,13.7834,13.7834,3
2024-07-19 18:10:00,13.7785,13.7788,13.7785,13.7788,56
2024-07-19 18:11:00,13.7883,13.7883,13.7834,13.7834,3
2024-07-19 18:12:00,13.7834,13.7883,13.7834,13.7834,8
2024-07-19 18:13:00,13.7883,13.7883,13.7883,13.7883,5
2024-07-19 18:14:00,13.7785,13.7834,13.7785,13.7834,51
2024-07-19 18:15:00,13.7785,13.7883,13.7785,13.7834,28
2024-07-19 18:16:00,13.7834,13.7881,13.7834,13.7881,801
2024-07-19 18:17:00,13.7880,13.7880,13.7880,13.7880,2
2024-07-19 18:18:00,13.7785,13.7834,13.7785,13.7834,3
2024-07-19 18:19:00,13.7883,13.7883,13.7834,13.7880,29
2024-07-19 18:20:00,13.7883,13.7883,13.7883,13.7883,30
2024-07-19 18:21:00,13.7834,13.7883,13.7686,13.7785,2034
2024-07-19 18:22:00,13.7785,13.7883,13.7686,13.7883,1226
2024-07-19 18:23:00,13.7686,13.7686,13.7686,13.7686,1520
2024-07-19 18:24:00,13.7686,13.7785,13.7686,13.7686,5
2024-07-19 18:25:00,13.7883,13.7883,13.7785,13.7785,8
2024-07-19 18:26:00,13.7785,13.7785,13.7686,13.7785,35
2024-07-19 18:27:00,13.7686,13.7785,13.7686,13.7785,23
2024-07-19 18:28:00,13.7785,13.7785,13.7785,13.7785,10
2024-07-19 18:29:00,13.7785,13.7883,13.7785,13.7883,253
2024-07-19 18:30:00,13.7686,13.7883,13.7686,13.7686,4430523
2024-07-19 18:31:00,13.7785,13.7883,13.7686,13.7883,42
2024-07-19 18:33:00,13.7858,13.7858,13.7785,13.7785,1029
2024-07-19 18:34:00,13.7883,13.7883,13.7686,13.7785,455
2024-07-19 18:35:00,13.7686,13.7686,13.7686,13.7686,503
2024-07-19 18:36:00,13.7686,13.7686,13.7686,13.7686,1009
2024-07-19 18:37:00,13.7883,13.7883,13.7883,13.7883,76
2024-07-19 18:38:00,13.7883,13.7883,13.7686,13.7883,1037
2024-07-19 18:39:00,13.7686,13.7883,13.7686,13.7883,179
2024-07-19 18:40:00,13.7785,13.7883,13.7686,13.7686,109
2024-07-19 18:41:00,13.7686,13.7785,13.7686,13.7686,17
2024-07-19 18:42:00,13.7883,14.2414,13.7391,14.2414,46224
2024-07-19 18:43:00,13.7686,13.7883,13.7686,13.7785,31
2024-07-19 18:44:00,13.7785,13.7883,13.7785,13.7785,39
2024-07-19 18:45:00,13.7879,13.7879,13.7879,13.7879,1
