,open_JNJ,high_JNJ,low_JNJ,close_JNJ,volume_JNJ
2024-07-09 15:45:00,145.6616,145.7013,145.6616,145.6715,13517
2024-07-09 15:46:00,145.6764,145.6913,145.6467,145.6467,11905
2024-07-09 15:47:00,145.6516,145.6814,145.6320,145.6479,12710
2024-07-09 15:48:00,145.6516,145.7509,145.6467,145.7459,20031
2024-07-09 15:49:00,145.7509,145.8352,145.7360,145.8303,22797
2024-07-09 15:50:00,145.8303,145.8849,145.8104,145.8749,31215
2024-07-09 15:51:00,145.8849,145.9494,145.8600,145.9444,33124
2024-07-09 15:52:00,145.9492,146.0089,145.9097,146.0040,24642
2024-07-09 15:53:00,146.0089,146.0188,145.9494,145.9990,29095
2024-07-09 15:54:00,145.9891,145.9940,145.9097,145.9196,25241
2024-07-09 15:55:00,145.9246,145.9394,145.8600,145.8700,40668
2024-07-09 15:56:00,145.8650,145.8650,145.7707,145.8154,47657
2024-07-09 15:57:00,145.8204,145.8849,145.7707,145.8700,39697
2024-07-09 15:58:00,145.8601,145.9394,145.8600,145.9146,63346
2024-07-09 15:59:00,145.9097,145.9593,145.8402,145.9394,116613
2024-07-09 16:00:00,145.9394,146.3860,144.8875,144.9249,2740212
2024-07-09 16:01:00,144.9249,146.3485,144.9249,145.9394,1822
2024-07-09 16:02:00,146.3485,146.3485,144.9249,145.9394,92657
2024-07-09 16:03:00,144.9249,146.3485,144.9249,144.9249,3812
2024-07-09 16:04:00,146.3485,146.3485,144.9249,144.9249,52
2024-07-09 16:05:00,144.9249,146.3485,144.9249,145.4234,12
2024-07-09 16:06:00,144.9249,146.3485,144.9249,145.9394,59520
2024-07-09 16:07:00,144.9249,145.9394,144.9249,144.9249,42047
2024-07-09 16:08:00,144.9249,146.3485,144.9249,144.9249,38447
2024-07-09 16:09:00,144.9249,146.3485,144.9249,144.9249,10
2024-07-09 16:10:00,145.9394,146.3485,144.9249,144.9249,1318520
2024-07-09 16:11:00,144.9249,146.3485,144.9249,146.3485,10
2024-07-09 16:12:00,144.9249,145.8655,144.9125,144.9415,10
2024-07-09 16:13:00,144.9415,145.9990,144.9415,145.9593,415
2024-07-09 16:14:00,145.9506,146.3748,145.9501,145.9501,11
2024-07-09 16:15:00,145.9501,146.3555,145.9394,145.9501,48
2024-07-09 16:16:00,146.3555,146.3555,145.9394,146.3555,13
2024-07-09 16:17:00,145.9501,146.3300,144.9534,144.9534,10
2024-07-09 16:18:00,144.9534,146.3300,144.9172,144.9172,18
2024-07-09 16:19:00,144.9534,146.3300,144.9534,144.9534,10
2024-07-09 16:20:00,144.9534,146.3300,144.9534,144.9534,10
2024-07-09 16:21:00,144.9534,146.3300,144.9534,144.9534,10
2024-07-09 16:22:00,144.9534,146.3300,144.9172,144.9534,33
2024-07-09 16:23:00,144.9534,146.3300,144.9534,144.9534,343699
2024-07-09 16:24:00,144.9534,146.3300,144.9534,144.9534,10
2024-07-09 16:25:00,144.9534,146.3300,144.9430,144.9430,10
2024-07-09 16:26:00,144.9430,145.9295,144.9425,144.9425,11
2024-07-09 16:27:00,144.9425,146.0106,144.9172,144.9452,19
2024-07-09 16:28:00,144.9452,146.0114,144.9452,144.9743,10
2024-07-09 16:29:00,144.9743,146.0114,144.9743,145.9295,16
2024-07-09 16:30:00,146.0114,146.0114,144.9743,146.0114,11
2024-07-09 16:31:00,144.9743,146.0114,144.9743,146.0114,10
2024-07-09 16:32:00,144.9743,146.0114,144.9470,144.9743,15
2024-07-09 16:33:00,146.0114,146.3307,144.9824,144.9824,60
2024-07-09 16:34:00,146.3307,146.3307,144.9824,146.3307,31
2024-07-09 16:35:00,144.9824,146.3307,144.9470,144.9824,13
2024-07-09 16:36:00,144.9824,146.3307,144.9824,145.0115,10
2024-07-09 16:37:00,145.0115,146.3315,145.0001,145.0001,10
2024-07-09 16:38:00,145.0001,145.8863,145.0001,145.0001,10
2024-07-09 16:39:00,145.0001,145.8863,145.0001,145.0001,30
2024-07-09 16:40:00,145.0001,145.9394,145.0001,145.9211,260
2024-07-09 16:41:00,145.9211,146.3548,145.9211,145.9211,10
2024-07-09 16:42:00,145.9211,146.3548,145.9211,145.9211,10
2024-07-09 16:43:00,145.9211,146.3548,145.9196,145.9211,14
2024-07-09 16:44:00,145.9211,146.3548,145.9211,145.9211,10
2024-07-09 16:45:00,145.9211,146.3548,145.9211,145.9211,10
2024-07-09 16:46:00,145.9211,146.3548,145.9097,145.9211,79
2024-07-09 16:47:00,145.9211,146.3548,145.9191,145.9191,10
2024-07-09 16:48:00,146.2774,146.2774,145.9191,146.2774,10
2024-07-09 16:49:00,145.9191,146.2774,145.9191,145.9211,10
2024-07-09 16:50:00,145.9211,146.3548,145.9097,145.9211,40
2024-07-09 16:51:00,145.9211,146.3548,145.7013,145.7013,10
2024-07-09 16:52:00,146.0784,146.0883,145.6913,145.7013,45
2024-07-09 16:53:00,145.7013,146.0784,145.7013,145.7013,10453
2024-07-09 16:54:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 16:55:00,145.7013,146.0784,145.7013,145.7013,22
2024-07-09 16:56:00,145.7013,146.0784,145.7013,145.7013,45
2024-07-09 16:57:00,145.7013,146.0784,145.6913,145.7013,16
2024-07-09 16:58:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 16:59:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:00:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 17:01:00,145.7013,146.0883,145.7013,145.7013,11
2024-07-09 17:02:00,145.7013,146.0784,145.7013,145.7013,14
2024-07-09 17:03:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:04:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 17:05:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:06:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:07:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:08:00,145.7013,146.0784,145.6913,145.7013,26
2024-07-09 17:09:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:10:00,146.0784,146.0784,145.7013,145.7013,11
2024-07-09 17:11:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:12:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:13:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:14:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 17:15:00,145.7013,146.0883,145.7013,145.7013,40
2024-07-09 17:16:00,145.7013,146.0883,145.7013,146.0784,11
2024-07-09 17:17:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:18:00,145.7013,146.0784,145.7013,145.7013,30
2024-07-09 17:19:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:20:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:21:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 17:22:00,145.7013,146.0784,145.7013,145.9394,11
2024-07-09 17:23:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:24:00,145.7013,146.0784,145.7013,145.7013,20
2024-07-09 17:25:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 17:26:00,145.7013,146.0784,145.7013,145.7013,158
2024-07-09 17:27:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:28:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:29:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:30:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:31:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 17:32:00,145.7013,146.0784,145.7013,145.7013,16
2024-07-09 17:33:00,145.7013,146.0784,145.6913,145.7013,20
2024-07-09 17:34:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:35:00,145.7013,146.0784,145.7013,145.7013,11
2024-07-09 17:36:00,146.0784,146.0883,145.7013,145.7013,30
2024-07-09 17:37:00,146.0784,146.0784,145.6913,145.7013,11
2024-07-09 17:38:00,146.0784,146.0784,145.7013,146.0784,10
2024-07-09 17:39:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:40:00,145.7013,146.0784,145.7013,145.7013,15
2024-07-09 17:41:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:42:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:43:00,145.7013,146.0784,145.7013,146.0784,11
2024-07-09 17:44:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 17:45:00,145.7013,146.0784,145.7013,145.7013,12
2024-07-09 17:46:00,145.7013,146.0784,145.7013,145.7013,22
2024-07-09 17:47:00,145.7013,146.0784,145.6913,145.7112,44
2024-07-09 17:48:00,145.7013,146.0784,145.7013,145.7013,30
2024-07-09 17:49:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:50:00,145.7013,146.0784,145.6913,145.7013,12
2024-07-09 17:51:00,145.7013,146.0784,145.7013,145.7013,12
2024-07-09 17:52:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 17:53:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 17:54:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:55:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:56:00,145.7013,146.0784,145.7013,145.7013,14
2024-07-09 17:57:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 17:58:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 17:59:00,145.7013,146.0784,145.7013,145.7013,12
2024-07-09 18:00:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:01:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:02:00,145.7013,146.0784,145.7013,145.7013,11
2024-07-09 18:03:00,146.0784,146.0784,145.7013,145.7013,12
2024-07-09 18:04:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:05:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 18:06:00,145.7013,146.0784,145.7013,145.7013,11
2024-07-09 18:07:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:08:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:09:00,145.7013,146.0883,145.7013,145.7013,11
2024-07-09 18:10:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:11:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:12:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:13:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 18:14:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 18:15:00,145.7013,146.0784,145.7013,145.7013,21
2024-07-09 18:16:00,145.7013,146.0784,145.7013,145.7013,12
2024-07-09 18:17:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:18:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:19:00,145.7013,146.0883,145.7013,145.7013,21
2024-07-09 18:20:00,145.7013,146.0882,145.7013,145.7013,14
2024-07-09 18:21:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:22:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:23:00,145.7013,146.0784,145.7013,145.9891,28
2024-07-09 18:24:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:25:00,146.0784,146.0784,145.6913,145.6913,11
2024-07-09 18:26:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:27:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 18:28:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:29:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 18:30:00,145.9394,146.0784,145.7013,145.7013,1318511
2024-07-09 18:31:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:32:00,145.7013,146.0784,145.7013,146.0784,11
2024-07-09 18:33:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:34:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 18:35:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 18:36:00,145.7013,146.0784,145.7013,145.7013,50
2024-07-09 18:37:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:38:00,145.7013,146.0784,145.6913,145.7013,10
2024-07-09 18:39:00,145.7013,146.0784,145.6913,145.7013,16
2024-07-09 18:40:00,145.7013,146.0784,145.7013,145.7013,12
2024-07-09 18:41:00,145.7013,146.0784,145.7013,145.7013,30
2024-07-09 18:42:00,146.0784,146.0784,145.7013,145.7013,60
2024-07-09 18:43:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:44:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 18:45:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:46:00,145.7013,146.0883,145.7013,145.7013,13
2024-07-09 18:47:00,145.7013,146.0784,145.6913,145.7013,11
2024-07-09 18:48:00,145.7013,146.0883,145.7013,146.0883,12
2024-07-09 18:49:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 18:50:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:51:00,145.7013,146.0784,145.6913,145.7013,28
2024-07-09 18:52:00,145.7013,146.0784,145.7013,146.0784,11
2024-07-09 18:53:00,145.7013,146.0789,145.7013,145.7206,10
2024-07-09 18:54:00,146.0789,146.0794,145.7206,145.7400,11
2024-07-09 18:55:00,146.0794,146.0794,145.7013,146.0784,16
2024-07-09 18:56:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 18:57:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:58:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 18:59:00,146.0784,146.0784,145.7013,145.7013,30
2024-07-09 19:00:00,145.9394,146.0784,145.7013,146.0784,1318511
2024-07-09 19:01:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:02:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 19:03:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 19:04:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 19:05:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 19:06:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:07:00,145.7013,146.0784,145.7013,145.8898,12
2024-07-09 19:08:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:09:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:10:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 19:11:00,145.7013,146.0784,145.6920,145.7013,210
2024-07-09 19:12:00,145.7013,146.0784,145.7013,145.7013,22
2024-07-09 19:13:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 19:14:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:15:00,145.7013,146.0784,145.7013,145.7013,14
2024-07-09 19:16:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:17:00,146.0784,146.0784,145.7013,146.0784,20
2024-07-09 19:18:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:19:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 19:20:00,145.7013,146.0784,145.6913,145.7013,11
2024-07-09 19:21:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:22:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:23:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:24:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 19:25:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 19:26:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:27:00,145.7013,146.0784,145.6913,145.6913,12
2024-07-09 19:28:00,145.7013,146.0883,145.7013,145.7013,15
2024-07-09 19:29:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:30:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:31:00,146.0784,146.0784,145.7013,145.7013,10
2024-07-09 19:32:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 19:33:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:34:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:35:00,145.7013,146.0784,145.7013,146.0784,12
2024-07-09 19:36:00,145.7013,146.0883,145.6913,146.0784,12
2024-07-09 19:37:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:38:00,145.7013,146.0784,145.6913,145.7003,33
2024-07-09 19:39:00,145.7003,146.0784,145.7003,145.7013,10
2024-07-09 19:40:00,145.7013,146.0784,145.7003,145.7003,10
2024-07-09 19:41:00,145.7906,146.0784,145.6913,145.7013,87
2024-07-09 19:42:00,145.7013,146.0784,145.7013,146.0784,10
2024-07-09 19:43:00,145.7013,146.0784,145.7013,145.7013,10
2024-07-09 19:44:00,145.7013,146.0845,145.7013,145.9431,161
2024-07-09 19:45:00,146.0845,146.0845,145.9431,145.9431,10
2024-07-09 19:46:00,145.9431,146.0845,145.9431,145.9431,10
2024-07-09 19:47:00,145.9431,146.0845,145.9431,145.9431,10
2024-07-09 19:48:00,145.9431,146.0845,145.9431,145.9431,10
2024-07-09 19:49:00,145.9431,146.0845,145.9431,145.9431,10
2024-07-09 19:50:00,146.0845,146.0845,145.9431,145.9431,10
2024-07-09 19:51:00,146.0845,146.0845,145.9431,145.9431,10
2024-07-09 19:52:00,145.9431,146.0845,145.9431,145.9431,25
2024-07-09 19:53:00,145.9431,146.0845,145.9431,145.9431,10
2024-07-09 19:54:00,145.9431,146.0845,145.9431,145.9431,20
2024-07-09 19:55:00,145.9431,146.0845,145.9431,145.9431,10
2024-07-09 19:56:00,146.0845,146.0845,145.9431,146.0845,10
2024-07-09 19:57:00,145.9431,146.0845,145.9431,145.9431,10
2024-07-09 19:58:00,145.9431,146.0845,145.9431,146.0845,10
2024-07-09 19:59:00,145.9431,146.0883,145.9431,145.9431,21
2024-07-10 04:00:00,145.9295,145.9295,145.9295,145.9295,1
2024-07-10 04:01:00,145.9097,145.9097,145.9097,145.9097,8
2024-07-10 04:05:00,145.9295,145.9295,145.9295,145.9295,1
2024-07-10 04:06:00,145.9295,145.9295,145.9295,145.9295,61
2024-07-10 04:09:00,145.9196,145.9196,145.9196,145.9196,2
2024-07-10 04:12:00,145.8600,145.8600,145.8303,145.8303,28
2024-07-10 04:13:00,145.8402,145.8402,145.8402,145.8402,20
2024-07-10 04:23:00,145.9196,145.9196,145.9196,145.9196,1
2024-07-10 04:30:00,145.9196,145.9196,145.9196,145.9196,1
2024-07-10 04:35:00,145.9196,145.9196,145.9196,145.9196,6
2024-07-10 04:37:00,145.9097,145.9097,145.9097,145.9097,5
2024-07-10 04:40:00,145.8303,145.8303,145.8303,145.8303,1
2024-07-10 04:42:00,145.8898,145.8898,145.8898,145.8898,3
2024-07-10 04:43:00,145.8402,145.8402,145.8402,145.8402,1
2024-07-10 04:45:00,145.8898,145.8898,145.8898,145.8898,2
2024-07-10 04:46:00,145.8997,145.8997,145.8402,145.8402,3
2024-07-10 04:48:00,145.9196,145.9196,145.9196,145.9196,1
2024-07-10 04:54:00,145.8997,145.8997,145.8997,145.8997,2
2024-07-10 04:58:00,145.8898,145.8898,145.8700,145.8700,4
2024-07-10 04:59:00,145.8700,145.8700,145.8700,145.8700,1
2024-07-10 05:03:00,145.8898,145.8898,145.8898,145.8898,3
2024-07-10 05:11:00,145.9196,145.9196,145.9196,145.9196,15
2024-07-10 05:20:00,145.9394,145.9394,145.9295,145.9295,5
2024-07-10 05:22:00,145.9196,145.9196,145.9196,145.9196,28
2024-07-10 05:31:00,145.9196,145.9196,145.9196,145.9196,4
2024-07-10 05:32:00,145.9196,145.9196,145.8997,145.8997,4
2024-07-10 05:37:00,145.9196,145.9196,145.9196,145.9196,2
2024-07-10 05:38:00,145.9394,145.9394,145.9394,145.9394,7
2024-07-10 05:41:00,145.9097,145.9097,145.9097,145.9097,1
2024-07-10 05:43:00,145.9196,145.9196,145.9196,145.9196,1
2024-07-10 05:46:00,145.9196,145.9196,145.9196,145.9196,14
2024-07-10 05:48:00,145.9196,145.9196,145.9196,145.9196,4
2024-07-10 05:51:00,145.9196,145.9196,145.9196,145.9196,15
2024-07-10 05:59:00,145.9196,145.9196,145.9196,145.9196,1
2024-07-10 06:00:00,145.9196,145.9196,145.9196,145.9196,2
2024-07-10 06:05:00,145.9196,145.9196,145.9196,145.9196,8
2024-07-10 06:06:00,145.8997,145.8997,145.8898,145.8898,16
2024-07-10 06:10:00,145.8997,145.9196,145.8997,145.9196,4
2024-07-10 06:12:00,145.9196,145.9196,145.9196,145.9196,2
2024-07-10 06:16:00,145.9196,145.9196,145.8997,145.8997,4
2024-07-10 06:17:00,145.9196,145.9196,145.9196,145.9196,1
2024-07-10 06:20:00,145.9394,145.9394,145.9394,145.9394,1
2024-07-10 06:22:00,145.9394,145.9394,145.9394,145.9394,1
2024-07-10 06:23:00,145.9394,145.9394,145.9394,145.9394,3
2024-07-10 06:24:00,145.9394,145.9394,145.9394,145.9394,1
2024-07-10 06:25:00,145.9196,145.9196,145.9097,145.9097,4
2024-07-10 06:27:00,145.9196,145.9196,145.9196,145.9196,1
2024-07-10 06:31:00,145.9196,145.9196,145.9196,145.9196,47
2024-07-10 06:37:00,145.9097,145.9097,145.9097,145.9097,3
2024-07-10 06:39:00,145.9097,145.9097,145.6219,145.7707,106
2024-07-10 06:53:00,145.8997,145.8997,145.8997,145.8997,4
2024-07-10 06:59:00,145.7807,145.7807,145.7807,145.7807,1
2024-07-10 07:00:00,145.8997,145.9295,145.8799,145.8799,37
2024-07-10 07:05:00,145.8700,145.8799,145.8700,145.8799,2
2024-07-10 07:06:00,145.8700,145.8700,145.8700,145.8700,8
2024-07-10 07:09:00,145.8700,145.8700,145.8700,145.8700,2
2024-07-10 07:10:00,145.8700,145.8700,145.8700,145.8700,6
2024-07-10 07:12:00,145.8898,145.8898,145.8799,145.8898,55
2024-07-10 07:14:00,145.8997,145.9196,145.8997,145.9196,22
2024-07-10 07:17:00,145.8005,145.8005,145.8005,145.8005,5
2024-07-10 07:19:00,145.7906,145.7906,145.7807,145.7807,37
2024-07-10 07:23:00,145.8799,145.8799,145.8799,145.8799,2
2024-07-10 07:27:00,145.8799,145.8799,145.8799,145.8799,1
2024-07-10 07:32:00,145.8799,145.8799,145.8799,145.8799,2
2024-07-10 07:33:00,145.8799,145.8799,145.8799,145.8799,1
2024-07-10 07:36:00,145.8799,145.8799,145.8799,145.8799,1
2024-07-10 07:38:00,145.8799,145.8799,145.8799,145.8799,1
2024-07-10 07:40:00,145.8799,145.8799,145.8402,145.8402,2
2024-07-10 07:44:00,145.8402,145.8402,145.8402,145.8402,1
2024-07-10 07:58:00,145.7906,145.7906,145.7906,145.7906,1
2024-07-10 08:00:00,145.8898,145.9394,144.9234,145.9394,2939
2024-07-10 08:01:00,145.6479,145.9394,145.6479,145.6479,14
2024-07-10 08:02:00,145.9394,145.9394,145.6417,145.8898,251
2024-07-10 08:03:00,145.8898,145.8898,145.6479,145.6479,40
2024-07-10 08:04:00,145.6479,145.8898,145.6479,145.6479,37
2024-07-10 08:05:00,145.6479,145.8836,145.6479,145.6479,19
2024-07-10 08:06:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:07:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:08:00,145.8836,145.8836,145.6417,145.8836,12
2024-07-10 08:09:00,145.6479,145.8836,145.6479,145.6479,11
2024-07-10 08:10:00,145.6479,145.8836,145.6479,145.6479,11
2024-07-10 08:11:00,145.6479,145.8836,145.6479,145.6479,11
2024-07-10 08:12:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:13:00,145.6479,145.8836,145.6479,145.6479,35
2024-07-10 08:14:00,145.8836,145.8836,145.6479,145.8836,20
2024-07-10 08:15:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:16:00,145.6479,145.8836,145.6479,145.8836,25
2024-07-10 08:17:00,145.6479,145.8836,145.6417,145.6479,20
2024-07-10 08:18:00,145.6479,145.8836,145.6479,145.8836,10
2024-07-10 08:19:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:20:00,145.6479,145.8836,145.6479,145.6479,27
2024-07-10 08:21:00,145.6417,145.8836,145.6417,145.6479,11
2024-07-10 08:22:00,145.6479,145.8836,145.6479,145.6479,11
2024-07-10 08:23:00,145.8836,145.8836,145.6479,145.6479,10
2024-07-10 08:24:00,145.8836,145.8836,145.6479,145.6479,11
2024-07-10 08:25:00,145.7807,145.8836,145.6479,145.6479,16
2024-07-10 08:26:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:27:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:28:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:29:00,145.8836,145.8836,145.6479,145.6479,13
2024-07-10 08:30:00,145.6479,145.8836,145.6417,145.6479,16
2024-07-10 08:31:00,145.6479,145.8836,145.6479,145.8836,14
2024-07-10 08:32:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:33:00,145.6479,145.8836,145.6479,145.6479,66
2024-07-10 08:34:00,145.6479,145.8836,145.6479,145.8836,11
2024-07-10 08:35:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:36:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:37:00,145.6479,145.8898,145.6479,145.6479,26
2024-07-10 08:38:00,145.6479,145.8836,145.6479,145.6479,48
2024-07-10 08:39:00,145.6479,145.9394,145.6479,145.6479,11
2024-07-10 08:40:00,145.8836,145.8836,145.6479,145.6479,10
2024-07-10 08:41:00,145.6479,145.8836,145.6479,145.6479,11
2024-07-10 08:42:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:43:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:44:00,145.8836,145.8836,145.6417,145.6479,20
2024-07-10 08:45:00,145.6479,145.8836,145.6479,145.6479,13
2024-07-10 08:46:00,145.6479,145.8898,145.6479,145.6479,17
2024-07-10 08:47:00,145.8836,145.8836,145.6479,145.8836,10
2024-07-10 08:48:00,145.6479,145.8836,145.6477,145.6479,292
2024-07-10 08:49:00,145.6479,145.8836,145.6479,145.6479,11
2024-07-10 08:50:00,145.6479,145.8836,145.6479,145.8836,11
2024-07-10 08:51:00,145.6479,145.8836,145.6479,145.6479,22
2024-07-10 08:52:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:53:00,145.6479,145.8836,145.6417,145.6479,15
2024-07-10 08:54:00,145.6479,145.8836,145.6417,145.6479,13
2024-07-10 08:55:00,145.6479,145.8836,145.6479,145.6479,10
2024-07-10 08:56:00,145.8836,145.8836,145.6479,145.6479,24
2024-07-10 08:57:00,145.6479,145.8449,145.6469,145.6469,12
2024-07-10 08:58:00,145.6469,145.8449,145.6469,145.6469,11
2024-07-10 08:59:00,145.6469,145.8449,145.6469,145.6469,9
2024-07-10 09:00:00,145.6469,145.8449,145.6469,145.8449,10
2024-07-10 09:01:00,145.6469,145.8449,145.6469,145.8449,10
2024-07-10 09:02:00,145.6469,145.8449,145.6469,145.6469,10
2024-07-10 09:03:00,145.6469,145.8501,145.6469,145.8449,12
2024-07-10 09:04:00,145.6469,145.8449,145.6469,145.6469,10
2024-07-10 09:05:00,145.6469,145.8501,145.6469,145.6469,12
2024-07-10 09:06:00,145.6469,145.8449,145.6469,145.6469,10
2024-07-10 09:07:00,145.6469,145.7675,145.6449,145.7675,11
2024-07-10 09:08:00,145.6449,145.7675,145.6449,145.6449,10
2024-07-10 09:09:00,145.7675,145.7707,145.6449,145.6449,11
2024-07-10 09:10:00,145.7675,145.8449,145.6417,145.8449,112
2024-07-10 09:11:00,145.6469,145.7675,145.6449,145.6449,11
2024-07-10 09:12:00,145.6479,145.8836,145.6479,145.6479,10
