,open_META,high_META,low_META,close_META,volume_META
2024-04-01 08:22:00,486.5608,486.8602,486.5009,486.7604,115
2024-04-01 08:23:00,486.7504,486.8602,486.5608,486.5808,50
2024-04-01 08:24:00,486.5608,486.7005,486.5608,486.7005,198
2024-04-01 08:25:00,486.6307,486.8602,486.5608,486.6307,383
2024-04-01 08:26:00,486.5708,486.8702,486.5708,486.8702,271
2024-04-01 08:27:00,486.8702,486.9650,486.8049,486.9650,243
2024-04-01 08:28:00,486.8702,486.9700,486.8702,486.9700,10
2024-04-01 08:29:00,486.9600,487.0299,486.8711,487.0299,1375
2024-04-01 08:30:00,487.0299,487.0299,486.6606,486.8602,893
2024-04-01 08:31:00,486.8303,486.8529,486.4909,486.5009,745
2024-04-01 08:32:00,486.5009,504.3445,486.5009,486.6207,514
2024-04-01 08:33:00,487.0099,487.0099,486.7604,486.7604,35
2024-04-01 08:34:00,486.6207,487.0025,486.5708,486.7904,573
2024-04-01 08:35:00,486.5713,487.0299,486.5708,487.0299,186
2024-04-01 08:36:00,484.6445,487.0299,484.6445,486.5708,2321
2024-04-01 08:37:00,486.8003,487.0299,486.5708,486.6606,319
2024-04-01 08:38:00,486.8003,487.0299,486.6255,486.6255,10
2024-04-01 08:39:00,486.7604,486.8003,486.5608,486.5608,2650
2024-04-01 08:40:00,486.4610,486.8103,486.4610,486.6407,1049
2024-04-01 08:41:00,486.5957,486.7604,486.5957,486.7604,268
2024-04-01 08:42:00,486.8103,486.8403,486.4810,486.7604,50
2024-04-01 08:43:00,486.6606,486.7504,486.5608,486.5608,1861
2024-04-01 08:44:00,486.5608,486.7454,486.4610,486.4610,142
2024-04-01 08:45:00,486.5608,486.7954,486.5608,486.7954,87
2024-04-01 08:46:00,486.7954,487.0299,486.7954,487.0299,7
2024-04-01 08:47:00,486.7954,486.7954,486.1716,486.2614,2276
2024-04-01 08:48:00,486.1815,487.0299,486.1815,486.6556,1227
2024-04-01 08:49:00,486.6506,487.0299,486.2714,486.5858,72
2024-04-01 08:50:00,486.5907,487.0299,486.2714,486.6387,42
2024-04-01 08:51:00,487.0299,488.6318,485.2733,486.6506,17
2024-04-01 08:52:00,486.5608,486.5608,486.1616,486.1616,946
2024-04-01 08:53:00,486.1716,486.2314,485.9919,486.0618,1308
2024-04-01 08:54:00,485.9620,486.5608,485.8796,486.3113,291
2024-04-01 08:55:00,486.4610,486.4610,486.1616,486.2614,59
2024-04-01 08:56:00,486.1616,486.1616,485.9021,485.9021,781
2024-04-01 08:57:00,485.9819,486.4610,485.9200,486.0867,289
2024-04-01 08:58:00,486.3612,486.3612,485.8123,486.1616,42
2024-04-01 08:59:00,485.8622,486.3612,485.8622,486.2115,667
2024-04-01 09:00:00,486.2115,486.3612,486.0618,486.2614,230
2024-04-01 09:01:00,486.2115,486.2115,485.8622,485.8622,1826
2024-04-01 09:02:00,485.9021,486.3612,485.8622,486.0618,162
2024-04-01 09:03:00,485.9620,486.0618,485.8622,485.8622,278
2024-04-01 09:04:00,485.9220,486.0618,485.5627,485.8123,1458
2024-04-01 09:05:00,485.7623,486.0618,484.6445,485.9320,283
2024-04-01 09:06:00,485.9220,485.9620,485.8422,485.9370,163
2024-04-01 09:07:00,485.9370,486.0618,485.7623,485.9121,279
2024-04-01 09:08:00,485.8123,485.9121,485.7623,485.7623,79
2024-04-01 09:09:00,485.8123,486.0618,485.7623,485.9121,543
2024-04-01 09:10:00,486.0618,486.0618,485.7623,485.9520,68
2024-04-01 09:11:00,486.0119,486.0618,485.7623,485.9121,749
2024-04-01 09:12:00,485.9121,486.0618,485.7823,485.9121,63
2024-04-01 09:13:00,486.0618,486.0618,485.7623,485.9121,408
2024-04-01 09:14:00,485.9121,486.0618,485.5528,485.6426,1086
2024-04-01 09:15:00,485.8522,486.0618,485.2433,486.0418,962
2024-04-01 09:16:00,485.6176,486.0618,485.0637,485.8622,1267
2024-04-01 09:17:00,485.4829,485.8622,485.0637,485.4929,191
2024-04-01 09:18:00,485.1236,486.0618,485.1236,485.3631,57
2024-04-01 09:19:00,485.3631,486.0618,485.3432,485.4529,79
2024-04-01 09:20:00,485.5627,485.5627,485.3432,485.3831,305
2024-04-01 09:21:00,485.3132,485.5627,485.3132,485.3931,84
2024-04-01 09:22:00,485.4529,485.5627,485.3432,485.3432,250
2024-04-01 09:23:00,485.3631,485.5528,485.2833,485.3831,339
2024-04-01 09:24:00,485.1236,485.5528,485.1236,485.3631,425
2024-04-01 09:25:00,485.3631,486.0717,485.1236,486.0019,2326
2024-04-01 09:26:00,486.0618,486.0618,485.1236,485.8622,509
2024-04-01 09:27:00,485.7424,486.1716,485.3631,485.9320,1916
2024-04-01 09:28:00,485.9320,486.5311,485.4130,485.8172,312
2024-04-01 09:29:00,486.2614,486.3612,485.5727,486.2614,243
2024-04-01 09:30:00,486.2614,486.2614,483.4169,483.4867,288043
2024-04-01 09:31:00,483.4867,483.4967,480.8518,481.2311,130503
2024-04-01 09:32:00,481.2111,485.5626,481.0714,485.3324,97401
2024-04-01 09:33:00,485.3270,488.7265,485.2533,488.7265,69830
2024-04-01 09:34:00,488.7266,490.7926,488.5979,490.4134,117794
2024-04-01 09:35:00,490.5930,491.6709,490.4134,490.7976,101089
2024-04-01 09:36:00,490.8026,492.6940,490.7328,491.9205,104614
2024-04-01 09:37:00,491.7807,493.4276,491.4114,492.8748,75427
2024-04-01 09:38:00,492.7788,493.5473,492.6191,493.1381,99128
2024-04-01 09:39:00,493.2279,493.5373,492.3496,493.4525,67571
2024-04-01 09:40:00,493.4675,494.6252,493.4675,494.6252,112481
2024-04-01 09:41:00,494.7151,494.9247,493.7669,494.5055,81941
2024-04-01 09:42:00,494.4097,494.7051,494.2460,494.3458,49518
2024-04-01 09:43:00,494.4256,494.5055,493.4675,493.9965,65137
2024-04-01 09:44:00,494.0763,494.9346,493.9266,494.8847,65367
2024-04-01 09:45:00,494.8947,495.9926,494.7700,495.9227,113528
2024-04-01 09:46:00,495.9527,496.4717,495.4237,495.8928,64777
2024-04-01 09:47:00,495.8030,495.9826,494.9147,495.2041,64642
2024-04-01 09:48:00,495.0744,495.0893,494.1293,494.6168,44524
2024-04-01 09:49:00,494.6851,494.7650,493.8966,494.3763,50080
2024-04-01 09:50:00,494.5254,494.8149,494.1561,494.1961,19769
2024-04-01 09:51:00,494.0863,494.4955,493.8567,494.0264,66542
2024-04-01 09:52:00,493.9515,494.7051,493.8567,494.1961,31361
2024-04-01 09:53:00,494.2709,494.4156,493.6471,493.6771,44584
2024-04-01 09:54:00,493.6272,494.3557,493.6172,494.1218,23340
2024-04-01 09:55:00,494.1861,494.6551,494.1162,494.5254,38244
2024-04-01 09:56:00,494.4955,494.5853,493.8567,494.1262,22843
2024-04-01 09:57:00,494.0813,494.4155,493.6272,494.1561,18269
2024-04-01 09:58:00,493.9965,494.5254,493.7170,494.4356,31999
2024-04-01 09:59:00,494.4855,494.5354,493.8069,494.0064,20010
2024-04-01 10:00:00,493.9965,494.6053,493.5972,494.2210,36245
2024-04-01 10:01:00,494.1062,494.4057,493.9066,494.2060,14949
2024-04-01 10:02:00,494.1961,494.2858,493.2580,493.2580,25433
2024-04-01 10:03:00,493.2579,493.3876,492.8187,493.2778,45518
2024-04-01 10:04:00,493.3776,493.6671,493.2113,493.5074,39178
2024-04-01 10:05:00,493.4750,494.6452,493.3976,494.4256,57847
2024-04-01 10:06:00,494.2461,494.4606,494.0365,494.2160,32672
2024-04-01 10:07:00,494.2410,494.5853,494.1362,494.4256,32686
2024-04-01 10:08:00,494.4456,495.5534,494.3059,494.9521,54218
2024-04-01 10:09:00,495.0694,495.1592,494.4755,494.5254,27422
2024-04-01 10:10:00,494.4655,495.0494,494.4655,494.7650,17943
2024-04-01 10:11:00,494.7550,494.8103,494.4057,494.4655,12160
2024-04-01 10:12:00,494.6552,494.7051,494.2659,494.2659,15122
2024-04-01 10:13:00,494.2779,494.5254,493.9565,494.3657,29209
2024-04-01 10:14:00,494.2959,494.4456,494.0464,494.0563,10221
2024-04-01 10:15:00,494.1561,494.3857,493.6471,493.9366,14383
2024-04-01 10:16:00,493.7170,493.8965,493.1686,493.7869,26626
2024-04-01 10:17:00,493.8068,493.8567,493.4475,493.5373,15760
2024-04-01 10:18:00,493.5274,493.8368,492.8586,493.0312,29162
2024-04-01 10:19:00,493.0482,493.0482,492.1101,492.1979,58924
2024-04-01 10:20:00,492.1800,492.2099,491.4813,491.8256,34380
2024-04-01 10:21:00,491.8256,492.4395,491.6011,492.3077,37197
2024-04-01 10:22:00,492.2748,492.4094,491.7208,492.0402,27693
2024-04-01 10:23:00,492.0602,492.3397,491.9953,492.2327,14355
2024-04-01 10:24:00,492.0802,492.9285,492.0802,492.8986,25851
2024-04-01 10:25:00,492.7988,493.2778,492.6091,493.0686,18235
2024-04-01 10:26:00,493.0572,493.1381,492.5173,492.7289,18160
2024-04-01 10:27:00,492.7489,493.2778,492.7489,493.2320,17591
2024-04-01 10:28:00,493.1581,493.6771,493.0084,493.6022,23909
2024-04-01 10:29:00,493.6072,493.8767,493.3078,493.4974,28249
2024-04-01 10:30:00,493.3976,493.4675,493.0982,493.1181,17790
2024-04-01 10:31:00,493.0982,493.3776,492.9784,493.0491,12780
2024-04-01 10:32:00,493.1880,493.2851,492.7139,492.7139,14857
2024-04-01 10:33:00,492.7139,492.7139,492.0702,492.3398,19134
2024-04-01 10:34:00,492.3596,492.8051,492.0302,492.7389,29899
2024-04-01 10:35:00,492.7079,492.9285,492.0103,492.4694,21232
2024-04-01 10:36:00,492.4844,492.6191,492.3419,492.4644,10887
2024-04-01 10:37:00,492.3796,492.4644,491.6709,491.6709,15089
2024-04-01 10:38:00,491.6111,491.6180,490.9224,490.9554,28461
2024-04-01 10:39:00,490.9224,490.9889,490.2012,490.3535,35524
2024-04-01 10:40:00,490.4034,490.5232,489.9642,490.5232,23651
2024-04-01 10:41:00,490.4273,490.7228,490.0940,490.3884,26485
2024-04-01 10:42:00,490.3235,490.4932,490.1885,490.4932,13884
2024-04-01 10:43:00,490.4403,490.5418,490.0541,490.1988,15348
2024-04-01 10:44:00,490.1988,490.6529,490.1339,490.6130,15902
2024-04-01 10:45:00,490.6318,490.8625,490.2337,490.5232,22318
2024-04-01 10:46:00,490.4134,490.6030,489.9543,490.0341,15662
2024-04-01 10:47:00,490.1239,490.5331,490.0986,490.2438,13335
2024-04-01 10:48:00,490.2637,490.2736,489.8245,490.0640,21276
2024-04-01 10:49:00,490.0586,490.1728,489.7047,490.0541,23561
2024-04-01 10:50:00,490.0191,490.0739,489.7546,489.8744,9205
2024-04-01 10:51:00,489.7447,489.9143,489.5151,489.7297,22120
2024-04-01 10:52:00,489.6449,490.0540,489.3454,489.8641,24405
2024-04-01 10:53:00,490.0042,490.4433,490.0042,490.3435,25011
2024-04-01 10:54:00,490.3435,490.5232,490.0241,490.3335,26859
2024-04-01 10:55:00,490.3834,490.4433,490.0541,490.4433,24098
2024-04-01 10:56:00,490.3822,491.1519,490.3535,490.9773,23517
2024-04-01 10:57:00,490.8601,491.1120,490.7328,490.9929,15563
2024-04-01 10:58:00,491.0022,491.0821,490.7239,490.7996,16620
2024-04-01 10:59:00,490.8326,490.9923,490.7627,490.7627,9625
2024-04-01 11:00:00,490.7827,490.8326,489.9543,490.1139,33804
2024-04-01 11:01:00,490.1189,490.3235,489.9642,490.0541,14969
2024-04-01 11:02:00,489.9044,489.9642,489.5051,489.7547,10711
2024-04-01 11:03:00,489.8295,490.3635,489.7646,490.3335,17610
2024-04-01 11:04:00,490.2637,490.3535,490.1439,490.2337,12781
2024-04-01 11:05:00,490.2949,490.2949,489.7147,489.7147,13099
2024-04-01 11:06:00,489.7027,489.8341,489.5051,489.8341,15654
2024-04-01 11:07:00,489.7646,490.3535,489.6250,490.2727,13791
2024-04-01 11:08:00,490.2736,490.3634,489.9992,490.0541,12616
2024-04-01 11:09:00,490.1389,490.2038,489.9443,490.2038,13726
2024-04-01 11:10:00,490.0840,490.0940,489.5251,489.7447,26472
2024-04-01 11:11:00,489.8561,489.8561,489.5051,489.6505,16577
2024-04-01 11:12:00,489.5151,489.7447,489.5051,489.5251,9373
2024-04-01 11:13:00,489.5251,489.6249,489.0859,489.3706,20853
2024-04-01 11:14:00,489.3654,489.7041,489.3055,489.3755,8131
2024-04-01 11:15:00,489.3604,489.3854,488.7665,488.7665,23152
2024-04-01 11:16:00,488.7366,488.9083,488.1078,488.4197,18379
2024-04-01 11:17:00,488.3273,488.4771,488.0879,488.1677,8553
2024-04-01 11:18:00,488.3873,488.3973,487.7585,487.9302,22953
2024-04-01 11:19:00,487.9232,488.3573,487.8982,488.2775,15995
2024-04-01 11:20:00,488.2288,488.2975,488.0280,488.1677,14385
2024-04-01 11:21:00,488.1428,488.1877,487.7685,488.0629,13045
2024-04-01 11:22:00,488.1777,488.5669,488.0080,488.4877,14637
2024-04-01 11:23:00,488.4971,489.3454,488.4971,489.2157,33756
2024-04-01 11:24:00,489.3354,489.3354,488.8863,489.0061,12084
2024-04-01 11:25:00,488.9562,489.2456,488.9562,489.2456,8823
2024-04-01 11:26:00,489.3554,489.6647,489.3454,489.4652,10163
2024-04-01 11:27:00,489.5251,490.0341,489.4354,489.9742,32704
2024-04-01 11:28:00,489.9543,490.0690,489.7447,489.9044,12775
2024-04-01 11:29:00,489.8850,490.0241,489.6548,489.8040,12883
2024-04-01 11:30:00,489.9343,489.9343,489.4854,489.6548,10227
2024-04-01 11:31:00,489.5949,489.6748,489.1956,489.2656,10422
2024-04-01 11:32:00,489.1807,489.2756,489.0560,489.1408,24111
2024-04-01 11:33:00,489.0760,489.2057,488.9662,489.2057,11604
2024-04-01 11:34:00,489.1358,489.2556,488.9063,489.1758,15616
2024-04-01 11:35:00,489.1758,489.5786,489.1340,489.4995,23959
2024-04-01 11:36:00,489.4853,490.0341,489.4452,489.5350,20335
2024-04-01 11:37:00,489.4552,489.4552,489.0560,489.0560,15142
2024-04-01 11:38:00,489.1159,489.3007,488.9163,488.9466,9854
2024-04-01 11:39:00,489.0784,489.1158,488.7166,488.9668,7246
2024-04-01 11:40:00,488.8863,489.0955,488.7266,488.7865,7538
2024-04-01 11:41:00,488.8478,488.8478,488.3374,488.4372,7567
2024-04-01 11:42:00,488.5270,488.5270,488.0579,488.0779,11564
2024-04-01 11:43:00,488.2076,488.9991,488.2076,488.9991,11489
2024-04-01 11:44:00,488.7865,488.8364,488.5669,488.8329,7491
2024-04-01 11:45:00,488.8564,488.8564,488.6767,488.7067,5359
2024-04-01 11:46:00,488.6667,488.9346,488.4072,488.5570,9706
2024-04-01 11:47:00,488.4971,488.8763,488.3718,488.7516,9408
2024-04-01 11:48:00,488.6967,488.8763,488.6867,488.8065,13786
2024-04-01 11:49:00,488.7266,488.9662,488.6867,488.8564,11357
2024-04-01 11:50:00,488.8165,488.8165,488.2575,488.2974,13236
2024-04-01 11:51:00,488.2276,488.2875,487.6587,487.8234,13292
2024-04-01 11:52:00,487.7585,487.7984,487.3393,487.6423,24945
2024-04-01 11:53:00,487.6287,487.7485,486.9906,487.2895,25504
2024-04-01 11:54:00,487.5289,487.5289,486.9550,487.2195,19355
2024-04-01 11:55:00,487.2894,487.5488,487.1498,487.4042,9070
2024-04-01 11:56:00,487.4241,487.4291,487.2295,487.3343,6606
2024-04-01 11:57:00,487.3193,487.4491,487.2445,487.4391,6040
2024-04-01 11:58:00,487.3792,487.4290,487.0698,487.0698,10951
2024-04-01 11:59:00,487.0099,487.2489,487.0044,487.1696,12696
2024-04-01 12:00:00,487.2295,487.3094,487.0798,487.2495,7442
2024-04-01 12:01:00,487.3293,487.6952,487.3293,487.6274,9313
2024-04-01 12:02:00,487.5988,488.1976,487.5788,488.0978,13702
2024-04-01 12:03:00,488.1078,488.3374,487.9382,488.2175,9823
2024-04-01 12:04:00,488.2304,488.5570,488.1028,488.5170,17749
2024-04-01 12:05:00,488.5070,488.8664,488.4771,488.8065,21531
2024-04-01 12:06:00,488.7865,488.9661,488.6168,488.6368,12668
2024-04-01 12:07:00,488.7266,488.8856,488.6680,488.8282,6719
2024-04-01 12:08:00,488.8364,489.5151,488.7267,489.5071,16398
2024-04-01 12:09:00,489.4951,489.7447,489.3055,489.3933,21204
2024-04-01 12:10:00,489.3354,489.6548,488.9862,489.0760,9487
2024-04-01 12:11:00,489.1159,489.3055,488.9562,489.0891,5410
2024-04-01 12:12:00,489.1259,489.2355,488.8679,488.9662,6097
2024-04-01 12:13:00,488.9662,489.0659,488.7765,488.8365,10497
2024-04-01 12:14:00,488.9695,489.0765,488.9621,488.9621,3287
2024-04-01 12:15:00,488.9658,489.0859,488.7965,488.8264,17623
2024-04-01 12:16:00,488.8264,489.0060,488.7715,488.9063,7899
2024-04-01 12:17:00,488.9262,488.9662,488.6667,488.8165,11039
2024-04-01 12:18:00,488.9063,488.9063,488.6967,488.8364,4697
2024-04-01 12:19:00,488.7765,488.8464,488.6268,488.7566,7510
2024-04-01 12:20:00,488.8564,489.0061,488.7466,488.8264,7151
2024-04-01 12:21:00,488.7616,488.8106,488.5669,488.7865,7151
2024-04-01 12:22:00,488.7166,488.9063,488.5719,488.8823,5089
2024-04-01 12:23:00,488.8464,488.9870,488.4571,488.5957,17297
2024-04-01 12:24:00,488.4571,488.5270,488.2675,488.5270,11781
2024-04-01 12:25:00,488.4571,488.8763,488.4571,488.6767,7581
2024-04-01 12:26:00,488.5370,488.7767,488.5120,488.5969,3967
2024-04-01 12:27:00,488.6368,489.0061,488.6368,488.8863,8771
2024-04-01 12:28:00,488.8769,488.9562,488.7366,488.7366,3974
2024-04-01 12:29:00,488.8065,488.8963,488.7616,488.8963,4430
2024-04-01 12:30:00,488.9562,489.5849,488.9562,489.4652,21692
2024-04-01 12:31:00,489.4652,489.6063,489.3555,489.4976,12445
2024-04-01 12:32:00,489.5741,489.6848,489.2955,489.3854,16340
2024-04-01 12:33:00,489.3554,489.7746,489.3554,489.5850,7587
2024-04-01 12:34:00,489.5750,489.8944,489.4752,489.8751,8431
2024-04-01 12:35:00,489.8884,489.8884,489.4452,489.6449,10410
2024-04-01 12:36:00,489.7247,489.7546,489.1260,489.1260,12106
2024-04-01 12:37:00,489.1259,489.1259,488.8115,488.8464,6131
2024-04-01 12:38:00,488.8065,488.9262,488.7166,488.7815,6544
2024-04-01 12:39:00,488.8165,489.1658,488.8165,489.0809,3760
2024-04-01 12:40:00,489.0809,489.2257,489.0510,489.0510,4070
2024-04-01 12:41:00,489.1159,489.1957,488.9961,488.9961,5425
2024-04-01 12:42:00,489.0852,489.4352,489.0710,489.4352,6021
2024-04-01 12:43:00,489.2257,489.4252,489.2057,489.3255,3508
2024-04-01 12:44:00,489.2556,489.6748,489.2307,489.6449,4297
2024-04-01 12:45:00,489.5650,489.8045,489.4653,489.7162,12822
2024-04-01 12:46:00,489.7097,489.7097,489.3354,489.3754,8815
2024-04-01 12:47:00,489.4353,489.5347,489.3156,489.4852,11680
2024-04-01 12:48:00,489.4253,489.4253,489.0661,489.1458,7631
2024-04-01 12:49:00,489.1658,489.2057,489.0560,489.1807,3792
2024-04-01 12:50:00,489.1784,489.4253,489.1784,489.4253,3738
2024-04-01 12:51:00,489.2955,489.6548,489.2556,489.5650,7323
2024-04-01 12:52:00,489.5351,489.5949,489.3780,489.3804,5722
2024-04-01 12:53:00,489.3953,489.4802,489.3554,489.4752,5178
2024-04-01 12:54:00,489.4752,489.8543,489.4752,489.6098,15307
2024-04-01 12:55:00,489.5450,489.5450,489.2057,489.3554,5225
2024-04-01 12:56:00,489.3404,489.4552,489.2007,489.4552,10162
2024-04-01 12:57:00,489.2955,489.3055,489.1059,489.2456,13237
2024-04-01 12:58:00,489.2706,489.6249,489.1319,489.5750,14477
2024-04-01 12:59:00,489.6249,489.6548,489.2506,489.2855,20796
2024-04-01 13:00:00,489.1957,489.6947,489.1957,489.3454,15676
2024-04-01 13:01:00,489.3554,489.4402,488.9961,489.1259,12550
2024-04-01 13:02:00,489.1658,489.5550,489.1558,489.5550,6667
2024-04-01 13:03:00,489.5401,489.8644,489.3835,489.7946,8466
2024-04-01 13:04:00,489.8095,490.0042,489.7347,489.8095,4566
2024-04-01 13:05:00,489.9243,490.1339,489.9243,490.0541,16838
2024-04-01 13:06:00,490.1374,490.1671,489.8345,490.0141,13544
2024-04-01 13:07:00,490.0141,490.0141,489.4153,489.4852,13535
2024-04-01 13:08:00,489.5301,489.6782,489.4053,489.6149,4783
2024-04-01 13:09:00,489.5837,489.7996,489.4951,489.7996,8397
2024-04-01 13:10:00,489.7389,489.8644,489.5590,489.5900,8535
2024-04-01 13:11:00,489.6149,489.6848,489.3056,489.3056,10772
2024-04-01 13:12:00,489.5251,489.5650,489.3854,489.4602,11331
2024-04-01 13:13:00,489.4552,489.4552,489.1758,489.1758,7024
2024-04-01 13:14:00,489.1807,489.3255,489.0735,489.2789,5981
2024-04-01 13:15:00,489.1130,489.3854,489.1130,489.1863,1657
2024-04-01 13:16:00,489.2157,489.3305,489.0560,489.0560,3676
2024-04-01 13:17:00,489.1558,489.2456,489.0966,489.1558,3090
2024-04-01 13:18:00,489.2017,489.2855,489.0485,489.2855,8077
2024-04-01 13:19:00,489.2057,489.2855,489.0560,489.1109,5283
2024-04-01 13:20:00,489.1109,489.1458,488.9562,489.1458,9548
2024-04-01 13:21:00,488.9562,489.2955,488.9562,489.1059,11707
2024-04-01 13:22:00,489.0460,489.3269,489.0161,489.2057,7678
2024-04-01 13:23:00,489.1736,489.2955,489.0460,489.0460,7233
2024-04-01 13:24:00,489.0661,489.0661,488.9163,489.0560,11854
2024-04-01 13:25:00,489.0260,489.0959,488.9562,489.0042,8704
2024-04-01 13:26:00,489.0865,489.1259,488.9073,489.0061,12333
2024-04-01 13:27:00,489.0460,489.3754,489.0460,489.3095,6970
2024-04-01 13:28:00,489.2556,489.4327,489.1658,489.2909,7210
2024-04-01 13:29:00,489.4600,489.5051,489.2257,489.4951,5626
2024-04-01 13:30:00,489.3953,489.6948,489.3953,489.5550,8396
2024-04-01 13:31:00,489.6394,489.6394,489.4552,489.6049,74337
2024-04-01 13:32:00,489.6847,489.6847,489.2556,489.2556,12094
2024-04-01 13:33:00,489.3055,489.3055,489.0161,489.2556,12110
2024-04-01 13:34:00,489.3704,489.3704,489.0839,489.0839,2862
2024-04-01 13:35:00,489.1159,489.2456,489.0260,489.1458,5044
2024-04-01 13:36:00,489.0760,489.2955,489.0760,489.2556,3196
2024-04-01 13:37:00,489.2556,489.4452,489.2556,489.3354,3847
2024-04-01 13:38:00,489.4253,489.5201,489.2855,489.2855,3479
2024-04-01 13:39:00,489.3454,489.3454,489.0460,489.0661,11284
2024-04-01 13:40:00,489.1558,489.2694,489.1358,489.2207,4472
2024-04-01 13:41:00,489.0860,489.1857,489.0061,489.1259,6525
2024-04-01 13:42:00,489.1857,489.3953,489.1857,489.2057,6292
2024-04-01 13:43:00,489.2538,489.6948,489.2057,489.6249,11880
2024-04-01 13:44:00,489.6249,489.9916,489.6249,489.8445,10137
2024-04-01 13:45:00,489.8045,489.8552,489.6049,489.6349,6629
2024-04-01 13:46:00,489.7575,489.8045,489.6548,489.6548,17603
2024-04-01 13:47:00,489.6748,489.8814,489.6648,489.7496,3377
2024-04-01 13:48:00,489.6748,489.8544,489.6648,489.7896,6479
2024-04-01 13:49:00,489.8544,489.9243,489.8145,489.8744,8622
2024-04-01 13:50:00,489.8088,489.9543,489.6548,489.6548,5443
2024-04-01 13:51:00,489.6648,489.7338,489.5151,489.6374,7707
2024-04-01 13:52:00,489.5600,489.5600,489.1658,489.2452,15389
2024-04-01 13:53:00,489.1558,489.2955,489.0560,489.2905,12734
2024-04-01 13:54:00,489.3255,489.5750,489.3255,489.4452,2330
2024-04-01 13:55:00,489.3654,489.8345,489.3654,489.7347,8960
2024-04-01 13:56:00,489.6249,489.9842,489.6249,489.9543,4718
2024-04-01 13:57:00,489.9740,490.0241,489.7828,489.9542,6091
2024-04-01 13:58:00,489.9293,489.9942,489.7846,489.8744,10064
2024-04-01 13:59:00,489.9243,490.4333,489.8944,490.3585,27275
2024-04-01 14:00:00,490.3335,490.5331,490.2936,490.4583,19144
2024-04-01 14:01:00,490.5132,490.6529,490.3834,490.6160,9600
2024-04-01 14:02:00,490.5880,490.6230,490.4540,490.5930,3917
2024-04-01 14:03:00,490.4596,490.5431,490.3535,490.5032,156949
2024-04-01 14:04:00,490.5531,490.9423,490.5531,490.8026,10208
2024-04-01 14:05:00,490.8226,490.9224,490.7229,490.8725,8701
2024-04-01 14:06:00,490.8425,490.8725,490.5632,490.7789,12727
2024-04-01 14:07:00,490.6629,490.7627,490.4832,490.6030,7629
2024-04-01 14:08:00,490.7128,490.8326,490.6343,490.7807,8839
2024-04-01 14:09:00,490.8551,490.8551,490.6828,490.6828,6230
2024-04-01 14:10:00,490.6230,490.7926,490.5830,490.5830,7021
2024-04-01 14:11:00,490.5331,490.5581,490.4433,490.5531,13686
2024-04-01 14:12:00,490.5476,490.6529,490.0441,490.0640,14845
2024-04-01 14:13:00,490.0291,490.2752,490.0141,490.2337,5653
2024-04-01 14:14:00,490.1139,490.1838,489.9462,490.0740,8653
2024-04-01 14:15:00,490.1142,490.2537,490.0890,490.2138,12965
2024-04-01 14:16:00,490.1738,490.1938,490.0541,490.1279,4463
2024-04-01 14:17:00,490.0740,490.0939,489.8065,489.8065,14647
2024-04-01 14:18:00,489.8145,490.1838,489.8145,489.9843,9297
2024-04-01 14:19:00,490.1580,490.2836,490.0291,490.1320,7474
2024-04-01 14:20:00,490.1639,490.2437,489.8644,489.8644,11345
2024-04-01 14:21:00,489.8145,489.8943,489.5850,489.8095,8246
2024-04-01 14:22:00,489.8944,490.4024,489.8544,490.2637,11983
2024-04-01 14:23:00,490.2637,490.6529,490.2637,490.5032,7384
2024-04-01 14:24:00,490.4932,490.6629,490.3137,490.6629,3609
2024-04-01 14:25:00,490.6065,490.7627,490.5799,490.7627,8609
2024-04-01 14:26:00,490.7627,490.8026,490.4533,490.6288,8797
2024-04-01 14:27:00,490.6928,490.9274,490.6828,490.9024,8452
2024-04-01 14:28:00,490.8076,490.8828,490.5431,490.5431,4927
2024-04-01 14:29:00,490.5581,490.5731,490.4034,490.5489,5033
2024-04-01 14:30:00,490.5132,490.7027,490.4433,490.5830,3411
2024-04-01 14:31:00,490.6030,490.7627,490.6030,490.7328,3894
2024-04-01 14:32:00,490.6928,490.6928,490.5032,490.5830,4823
2024-04-01 14:33:00,490.5531,490.6529,490.4734,490.6030,7479
2024-04-01 14:34:00,490.5431,490.6529,490.5431,490.6529,3074
2024-04-01 14:35:00,490.6230,490.6230,490.4634,490.5182,4872
2024-04-01 14:36:00,490.5232,490.5731,490.4433,490.4932,4391
2024-04-01 14:37:00,490.5581,490.6326,490.5351,490.5830,4239
2024-04-01 14:38:00,490.4832,490.8126,490.4832,490.6729,4432
2024-04-01 14:39:00,490.6729,490.8326,490.6729,490.8326,10227
2024-04-01 14:40:00,490.8625,490.8625,490.7328,490.8079,7918
2024-04-01 14:41:00,490.7128,490.7128,490.1539,490.2637,12359
2024-04-01 14:42:00,490.2237,490.2237,489.7427,489.9443,19049
2024-04-01 14:43:00,489.9343,490.4034,489.9343,490.3720,11754
2024-04-01 14:44:00,490.1938,490.2587,490.0741,490.2237,5213
2024-04-01 14:45:00,490.2587,490.2916,490.2187,490.2916,2535
2024-04-01 14:46:00,490.3193,490.5631,490.2986,490.4882,5322
2024-04-01 14:47:00,490.6504,490.7526,490.3934,490.3934,7313
2024-04-01 14:48:00,490.3036,490.4533,490.2207,490.4333,6149
2024-04-01 14:49:00,490.4483,490.6927,490.3735,490.4533,5645
2024-04-01 14:50:00,490.5132,490.5761,490.2537,490.4233,6822
