,open_GS,high_GS,low_GS,close_GS,volume_GS
2024-09-20 09:13:00,504.0000,504.0000,504.0000,504.0000,1
2024-09-20 09:20:00,503.9900,503.9900,503.9100,503.9900,19
2024-09-20 09:22:00,503.5000,503.5000,502.3300,502.3300,43
2024-09-20 09:23:00,502.6100,502.6100,502.6100,502.6100,10
2024-09-20 09:27:00,503.0100,503.0100,503.0100,503.0100,16
2024-09-20 09:28:00,500.9900,503.0000,500.4900,501.5100,101
2024-09-20 09:29:00,500.0000,501.5100,499.5000,499.5000,5300
2024-09-20 09:30:00,500.1900,502.0500,500.1900,501.3650,542323
2024-09-20 09:31:00,501.3400,501.3400,499.1000,499.6000,5339
2024-09-20 09:32:00,499.0100,499.8550,498.6300,499.8550,4768
2024-09-20 09:33:00,499.8550,501.2700,499.5550,501.2700,2012
2024-09-20 09:34:00,500.6100,501.7850,500.6100,501.7700,6294
2024-09-20 09:35:00,500.9500,501.6900,500.9500,501.5050,1945
2024-09-20 09:36:00,501.5050,501.5550,500.3600,500.3600,3482
2024-09-20 09:37:00,500.7698,500.7698,499.7500,500.4250,3356
2024-09-20 09:38:00,500.1600,500.1600,499.6700,499.9600,6265
2024-09-20 09:39:00,500.1250,500.1600,499.7000,499.7000,2236
2024-09-20 09:40:00,499.5850,499.8200,499.5850,499.7100,1240
2024-09-20 09:41:00,500.0000,500.2200,499.2501,500.0500,2051
2024-09-20 09:42:00,500.2600,500.7300,500.1550,500.1550,3187
2024-09-20 09:43:00,500.1100,500.2600,499.7850,500.2600,3409
2024-09-20 09:44:00,499.8000,499.8000,498.6100,499.4900,9900
2024-09-20 09:45:00,498.8403,499.3350,498.8403,499.3350,606
2024-09-20 09:46:00,499.3350,499.4799,498.9000,499.0000,1931
2024-09-20 09:47:00,498.6953,498.8301,498.6953,498.8301,767
2024-09-20 09:48:00,499.1300,499.1300,498.1200,498.5000,9793
2024-09-20 09:49:00,498.5000,498.8799,497.8264,498.8799,13177
2024-09-20 09:50:00,498.0550,498.1500,497.8650,498.0350,2396
2024-09-20 09:51:00,498.0550,498.1600,497.6700,497.6700,2286
2024-09-20 09:52:00,497.6050,498.6950,497.5500,498.3300,4078
2024-09-20 09:53:00,498.1700,498.3300,498.1600,498.1600,906
2024-09-20 09:54:00,498.1300,498.1300,497.6462,497.6462,1550
2024-09-20 09:55:00,497.7100,498.0150,497.7000,498.0150,6344
2024-09-20 09:56:00,498.1500,498.8400,498.1500,498.8400,1646
2024-09-20 09:57:00,498.6337,498.6337,498.5300,498.5300,1390
2024-09-20 09:58:00,498.3200,498.3400,498.2200,498.3400,1717
2024-09-20 09:59:00,498.0400,498.0950,497.3000,497.3000,5068
2024-09-20 10:00:00,497.3700,497.4400,497.3100,497.4250,1558
2024-09-20 10:01:00,497.4250,497.9300,497.3300,497.6650,3741
2024-09-20 10:02:00,497.9000,498.2500,497.9000,498.2500,1262
2024-09-20 10:03:00,497.7000,498.0700,497.4700,498.0300,3038
2024-09-20 10:04:00,498.3000,498.3000,497.9650,498.1600,1305
2024-09-20 10:05:00,498.2900,498.4399,498.1200,498.3400,1036
2024-09-20 10:06:00,497.9100,497.9100,497.9100,497.9100,576
2024-09-20 10:07:00,497.9100,498.3800,497.9100,498.3800,2170
2024-09-20 10:08:00,498.3800,498.4207,498.0544,498.0544,2620
2024-09-20 10:09:00,498.0700,498.2700,497.8700,498.2650,2403
2024-09-20 10:10:00,498.3800,498.3800,498.0700,498.0746,946
2024-09-20 10:12:00,498.3450,498.3450,497.7800,497.7800,2186
2024-09-20 10:13:00,497.8100,497.8100,497.3500,497.4250,4374
2024-09-20 10:14:00,497.0900,497.2000,496.8100,497.1850,9759
2024-09-20 10:15:00,497.2370,497.7700,497.2150,497.7600,4414
2024-09-20 10:16:00,498.2500,498.2500,498.2500,498.2500,665
2024-09-20 10:17:00,498.3800,498.3800,498.3800,498.3800,421
2024-09-20 10:18:00,498.3300,499.0000,498.3300,498.9100,2536
2024-09-20 10:20:00,499.2300,499.7750,499.2300,499.6700,1686
2024-09-20 10:21:00,499.6650,499.9500,499.6500,499.7400,11200
2024-09-20 10:22:00,499.7400,499.8700,499.4100,499.5300,3393
2024-09-20 10:23:00,499.2300,499.3000,498.8701,499.0000,3279
2024-09-20 10:24:00,499.2150,499.2150,498.5000,498.5800,1905
2024-09-20 10:25:00,498.9400,499.0550,498.9400,499.0550,1612
2024-09-20 10:26:00,498.8400,498.9100,498.8400,498.9100,1055
2024-09-20 10:27:00,498.7200,498.7200,498.2500,498.3050,3758
2024-09-20 10:28:00,498.2600,498.2600,498.0900,498.0900,1245
2024-09-20 10:29:00,498.0900,498.0900,498.0300,498.0400,1300
2024-09-20 10:30:00,498.0650,498.4150,498.0400,498.4000,4812
2024-09-20 10:31:00,498.7999,498.7999,498.2750,498.2750,1975
2024-09-20 10:32:00,498.2000,498.2700,498.0700,498.0700,791
2024-09-20 10:33:00,498.3200,498.7100,498.3150,498.7100,4216
2024-09-20 10:34:00,498.6000,499.0800,498.6000,498.8400,13111
2024-09-20 10:35:00,498.8400,498.8725,498.5000,498.5000,3569
2024-09-20 10:36:00,498.2500,498.6500,498.2500,498.3950,5970
2024-09-20 10:37:00,498.3975,498.6850,498.3975,498.5200,6708
2024-09-20 10:38:00,498.4700,498.7500,498.4600,498.6600,2091
2024-09-20 10:39:00,498.6300,498.9900,498.4400,498.9900,1815
2024-09-20 10:40:00,498.5300,498.6894,498.3400,498.3400,1508
2024-09-20 10:41:00,498.3300,498.8139,498.1000,498.1500,1968
2024-09-20 10:42:00,498.1700,498.8600,498.1700,498.8600,2368
2024-09-20 10:43:00,498.4700,498.6064,498.1200,498.1200,1833
2024-09-20 10:44:00,498.3000,498.6750,498.3000,498.6750,1224
2024-09-20 10:45:00,498.6700,498.8600,498.5800,498.5800,1291
2024-09-20 10:46:00,498.5000,498.5300,498.4300,498.4300,985
2024-09-20 10:47:00,498.7050,498.7500,498.5100,498.5100,1707
2024-09-20 10:48:00,498.5600,498.9800,498.5600,498.8100,3101
2024-09-20 10:49:00,498.9100,499.0550,498.8100,498.8316,1986
2024-09-20 10:50:00,499.0500,499.3550,499.0300,499.3550,1744
2024-09-20 10:51:00,499.3550,499.6900,499.3550,499.6900,3755
2024-09-20 10:52:00,499.6400,499.9300,499.5000,499.5600,4566
2024-09-20 10:53:00,499.3600,499.3600,498.9400,498.9400,2574
2024-09-20 10:54:00,499.0200,499.1000,498.8800,498.9600,3447
2024-09-20 10:55:00,499.2800,499.2800,498.7500,498.8150,1565
2024-09-20 10:56:00,498.8600,498.8850,498.8600,498.8850,773
2024-09-20 10:57:00,498.8200,498.8200,498.8200,498.8200,511
2024-09-20 10:58:00,499.0150,499.0150,499.0100,499.0100,1064
2024-09-20 10:59:00,499.1500,499.1650,498.5450,498.7900,3950
2024-09-20 11:00:00,498.8600,498.8600,498.6600,498.6800,1305
2024-09-20 11:01:00,498.7000,498.7700,498.5425,498.6050,5014
2024-09-20 11:02:00,498.4550,498.4550,498.3500,498.3500,1328
2024-09-20 11:03:00,498.2750,498.6300,498.0900,498.6300,3124
2024-09-20 11:04:00,498.5000,498.6340,498.4100,498.4100,2270
2024-09-20 11:05:00,498.3400,498.3400,498.3400,498.3400,2648
2024-09-20 11:06:00,498.3300,498.4950,498.3300,498.4300,1240
2024-09-20 11:07:00,498.6400,498.8500,498.5450,498.8300,3164
2024-09-20 11:08:00,498.4000,498.4000,498.4000,498.4000,834
2024-09-20 11:09:00,498.5400,498.6050,498.4800,498.6050,1010
2024-09-20 11:10:00,498.6400,498.6400,498.5700,498.5700,1682
2024-09-20 11:11:00,498.4700,498.4700,498.4700,498.4700,675
2024-09-20 11:12:00,498.5600,498.5600,498.5600,498.5600,447
2024-09-20 11:13:00,498.4356,498.4800,498.2600,498.2600,2753
2024-09-20 11:14:00,498.2400,498.2400,498.0323,498.1600,1437
2024-09-20 11:15:00,498.3300,498.3800,497.7050,498.0300,5973
2024-09-20 11:16:00,497.6501,497.8670,497.6501,497.7900,1646
2024-09-20 11:17:00,497.7100,497.7202,497.7100,497.7202,558
2024-09-20 11:18:00,497.9300,498.5200,497.7600,498.5200,5156
2024-09-20 11:19:00,498.2700,498.6600,498.2700,498.4000,2708
2024-09-20 11:20:00,498.3900,498.3900,498.1200,498.1200,2179
2024-09-20 11:21:00,498.0600,498.0600,497.9700,497.9800,1241
2024-09-20 11:22:00,497.8400,497.8450,497.6050,497.6150,4702
2024-09-20 11:23:00,497.6000,497.8900,497.6000,497.7900,3258
2024-09-20 11:24:00,497.8750,497.8750,497.6200,497.6900,3804
2024-09-20 11:25:00,497.6300,497.6300,497.3300,497.3300,2317
2024-09-20 11:26:00,497.2800,497.3800,497.1750,497.3800,634
2024-09-20 11:27:00,497.4600,497.4600,497.0700,497.0700,1332
2024-09-20 11:28:00,497.3300,497.7600,497.3300,497.4100,4932
2024-09-20 11:29:00,497.5500,497.6200,497.4700,497.5900,1932
2024-09-20 11:30:00,497.5800,497.6500,497.3700,497.5600,4811
2024-09-20 11:31:00,497.4100,497.4100,496.9800,496.9800,4604
2024-09-20 11:32:00,496.8600,497.0100,496.8600,496.9700,3055
2024-09-20 11:33:00,497.0700,497.4500,497.0450,497.4500,2606
2024-09-20 11:34:00,497.4800,497.9700,497.4700,497.9650,4620
2024-09-20 11:36:00,497.8600,497.9700,497.6500,497.9700,2934
2024-09-20 11:37:00,497.9650,498.1900,497.9650,497.9650,3700
2024-09-20 11:38:00,498.1800,498.3550,498.0600,498.0600,22700
2024-09-20 11:39:00,498.1100,498.1700,498.1100,498.1700,967
2024-09-20 11:40:00,498.3000,498.3000,498.1200,498.1200,1145
2024-09-20 11:41:00,498.3800,498.4300,498.2200,498.2200,2117
2024-09-20 11:42:00,498.6000,499.0100,498.4350,498.9900,19449
2024-09-20 11:43:00,499.2000,499.3798,499.2000,499.3175,2796
2024-09-20 11:44:00,499.3150,499.8200,499.3150,499.3200,2007
2024-09-20 11:45:00,499.6050,499.6050,499.0700,499.0700,4671
2024-09-20 11:46:00,498.9200,499.3550,498.9200,499.3550,960
2024-09-20 11:47:00,499.3609,499.7300,499.3609,499.7300,81133
2024-09-20 11:48:00,499.6200,499.6200,499.5750,499.5750,381
2024-09-20 11:49:00,499.2300,499.2300,499.0200,499.0200,876
2024-09-20 11:50:00,499.0400,499.1600,499.0400,499.1600,679
2024-09-20 11:51:00,499.0400,499.0400,498.7750,498.7750,880
2024-09-20 11:52:00,498.7650,498.7650,498.1500,498.1500,2636
2024-09-20 11:53:00,498.1300,498.1300,498.1300,498.1300,205
2024-09-20 11:54:00,498.1550,498.2000,498.1100,498.2000,638
2024-09-20 11:55:00,498.2300,498.4200,498.2300,498.4200,2018
2024-09-20 11:56:00,498.4300,498.5800,498.4300,498.5800,673
2024-09-20 11:57:00,498.4550,498.4550,498.2800,498.4475,789
2024-09-20 11:58:00,498.4200,498.4200,498.1500,498.2000,1961
2024-09-20 11:59:00,498.0200,498.3800,498.0200,498.1850,3958
2024-09-20 12:00:00,498.2500,498.2500,497.8000,497.8000,3967
2024-09-20 12:01:00,497.5800,497.7550,497.5800,497.7550,668
2024-09-20 12:02:00,497.7550,498.1100,497.7550,498.1100,946
2024-09-20 12:03:00,498.1100,498.1100,497.8600,498.0550,5508
2024-09-20 12:04:00,498.0700,498.0700,498.0700,498.0700,604
2024-09-20 12:05:00,498.0750,498.0750,497.8100,497.8100,1778
2024-09-20 12:06:00,497.7097,498.0200,497.7097,497.8350,1155
2024-09-20 12:07:00,497.9600,498.1600,497.7947,497.7947,1477
2024-09-20 12:08:00,498.5999,498.5999,497.8100,498.5900,1645
2024-09-20 12:09:00,498.4100,498.4100,498.0200,498.0200,1634
2024-09-20 12:10:00,497.9020,498.2800,497.9020,498.2800,1013
2024-09-20 12:11:00,497.8000,497.8000,497.7900,497.7900,714
2024-09-20 12:12:00,497.7700,497.7700,497.7700,497.7700,500
2024-09-20 12:13:00,497.7900,497.9300,497.7900,497.8950,1184
2024-09-20 12:14:00,497.9400,497.9400,497.9400,497.9400,246
2024-09-20 12:15:00,497.8800,497.8800,497.5800,497.7825,2890
2024-09-20 12:17:00,497.6100,497.6200,497.5000,497.6200,2706
2024-09-20 12:18:00,497.4000,497.5550,497.4000,497.5550,454
2024-09-20 12:19:00,497.5620,497.6100,497.5620,497.6100,532
2024-09-20 12:20:00,497.6500,497.6500,497.4300,497.6400,1088
2024-09-20 12:21:00,497.6400,497.9300,497.6400,497.9300,2324
2024-09-20 12:22:00,497.8000,498.0600,497.8000,498.0400,2360
2024-09-20 12:23:00,498.1450,498.1450,497.9200,497.9250,1289
2024-09-20 12:24:00,497.9200,498.4300,497.9150,498.2750,1484
2024-09-20 12:25:00,498.2750,498.4600,498.2200,498.4600,1710
2024-09-20 12:26:00,498.5600,498.6500,498.4200,498.5350,1417
2024-09-20 12:27:00,498.5350,498.5350,498.0000,498.0000,1391
2024-09-20 12:28:00,498.0000,498.0700,498.0000,498.0600,1974
2024-09-20 12:29:00,498.0600,498.2300,498.0600,498.1350,1339
2024-09-20 12:30:00,498.2700,498.2700,498.0000,498.0900,3946
2024-09-20 12:31:00,498.0900,498.3800,498.0700,498.2300,1255
2024-09-20 12:33:00,498.2050,498.3100,498.2050,498.3000,875
2024-09-20 12:34:00,498.2400,498.3499,498.0450,498.1100,2620
2024-09-20 12:35:00,498.1950,498.1950,498.0000,498.1950,912
2024-09-20 12:36:00,498.1950,498.3500,498.1950,498.3000,1646
2024-09-20 12:37:00,498.4500,498.6450,498.4400,498.6450,2042
2024-09-20 12:38:00,498.7500,498.7500,498.6400,498.7000,1475
2024-09-20 12:39:00,498.7550,498.7550,498.4000,498.5750,2776
2024-09-20 12:40:00,498.4100,498.4100,498.2100,498.2300,1632
2024-09-20 12:41:00,498.2300,498.4544,498.0500,498.4544,1431
2024-09-20 12:42:00,498.3750,498.3750,498.2300,498.2600,1367
2024-09-20 12:43:00,498.2800,498.4600,498.2600,498.3125,1933
2024-09-20 12:44:00,498.4250,498.5000,498.2500,498.2800,59782
2024-09-20 12:45:00,498.4100,498.6300,498.3000,498.3000,2948
2024-09-20 12:46:00,498.3400,498.5700,498.1300,498.4400,3980
2024-09-20 12:47:00,498.3900,498.6200,498.2600,498.5900,3868
2024-09-20 12:48:00,498.5900,498.7400,498.5900,498.7100,1701
2024-09-20 12:49:00,498.5600,498.6900,498.4800,498.4900,2371
2024-09-20 12:50:00,498.6500,498.7750,498.5100,498.6200,3381
2024-09-20 12:51:00,498.6500,498.8400,498.6500,498.6900,3290
2024-09-20 12:52:00,498.6200,498.6500,498.3500,498.5100,2953
2024-09-20 12:53:00,498.5050,498.5900,498.4100,498.4100,1708
2024-09-20 12:54:00,498.3500,498.4750,498.3200,498.3400,1458
2024-09-20 12:55:00,498.2600,498.5300,498.2500,498.4650,3929
2024-09-20 12:56:00,498.5000,498.7099,498.5000,498.5550,3149
2024-09-20 12:57:00,498.7100,498.8400,498.6600,498.8250,3527
2024-09-20 12:58:00,498.8250,498.8250,498.7000,498.7000,813
2024-09-20 12:59:00,498.7000,498.7000,498.4700,498.4700,2346
2024-09-20 13:00:00,498.4650,498.6600,498.4464,498.4464,4071
2024-09-20 13:01:00,498.6100,498.6100,498.6100,498.6100,285
2024-09-20 13:02:00,498.5100,498.5100,498.4750,498.4750,1058
2024-09-20 13:03:00,498.4700,498.7600,498.4700,498.7000,4413
2024-09-20 13:04:00,498.7800,498.7800,498.4200,498.4200,2250
2024-09-20 13:05:00,498.5750,498.8400,498.5750,498.6900,3502
2024-09-20 13:07:00,498.7700,498.7700,498.7700,498.7700,779
2024-09-20 13:08:00,498.8000,498.8000,498.6300,498.7700,840
2024-09-20 13:09:00,498.7900,498.7900,498.7800,498.7800,713
2024-09-20 13:10:00,498.6750,498.9600,498.6750,498.8300,4490
2024-09-20 13:11:00,498.7600,498.7600,498.6700,498.7000,2010
2024-09-20 13:12:00,498.6600,498.6600,498.4200,498.4800,3649
2024-09-20 13:13:00,498.4900,498.5599,498.3000,498.5599,1589
2024-09-20 13:14:00,498.4100,498.4100,498.2900,498.2900,1144
2024-09-20 13:15:00,498.4100,498.4100,498.2200,498.2200,1857
2024-09-20 13:16:00,498.2500,498.3100,498.1100,498.1100,2828
2024-09-20 13:17:00,498.2600,498.2600,498.1400,498.1500,1273
2024-09-20 13:18:00,498.4000,498.4000,498.2750,498.3350,1534
2024-09-20 13:19:00,498.3550,498.3550,498.2600,498.2600,845
2024-09-20 13:20:00,498.3600,498.5399,498.1800,498.1900,1767
2024-09-20 13:21:00,498.3200,498.3250,498.1000,498.1000,1641
2024-09-20 13:22:00,498.1000,498.1100,498.0500,498.0500,1418
2024-09-20 13:23:00,498.1400,498.2500,498.0400,498.1750,3443
2024-09-20 13:24:00,498.0700,498.1700,498.0700,498.1700,473
2024-09-20 13:25:00,498.0700,498.0700,498.0400,498.0400,732
2024-09-20 13:26:00,498.1750,498.1750,497.7600,497.8800,3484
2024-09-20 13:27:00,497.7300,497.7300,497.3000,497.3750,2743
2024-09-20 13:28:00,497.4000,497.6600,497.4000,497.5350,3386
2024-09-20 13:29:00,497.3700,497.3700,497.3278,497.3278,1551
2024-09-20 13:30:00,497.6300,497.8700,497.6300,497.7400,3970
2024-09-20 13:31:00,497.7300,497.7400,497.6900,497.7350,1820
2024-09-20 13:32:00,497.7200,497.9100,497.6100,497.6914,3238
2024-09-20 13:33:00,497.7700,497.8500,497.7700,497.8350,3319
2024-09-20 13:34:00,497.8400,497.9700,497.7900,497.7900,2025
2024-09-20 13:35:00,497.8450,497.9800,497.8450,497.9700,1763
2024-09-20 13:36:00,497.8700,497.8900,497.8600,497.8900,1341
2024-09-20 13:37:00,497.8100,497.9200,497.7700,497.7700,690
2024-09-20 13:38:00,497.8900,497.8900,497.7550,497.7550,1093
2024-09-20 13:39:00,497.7100,497.8800,497.7100,497.8200,2159
2024-09-20 13:40:00,497.8550,498.0500,497.8550,497.9800,4923
2024-09-20 13:41:00,498.0700,498.1000,497.9850,498.0100,2036
2024-09-20 13:42:00,498.0750,498.0750,497.8200,497.8500,2275
2024-09-20 13:43:00,497.8450,497.8450,497.6700,497.6700,1287
2024-09-20 13:45:00,497.8450,497.8450,497.8450,497.8450,1083
2024-09-20 13:46:00,497.7650,497.8500,497.6600,497.7900,5054
2024-09-20 13:47:00,497.8500,498.1500,497.8500,498.1500,2371
2024-09-20 13:48:00,498.0400,498.0400,498.0400,498.0400,663
2024-09-20 13:49:00,498.0050,498.0900,498.0000,498.0900,1565
2024-09-20 13:50:00,498.0000,498.1600,497.8500,497.8500,2801
2024-09-20 13:51:00,498.2000,498.2000,497.9100,497.9100,564
2024-09-20 13:52:00,497.9550,497.9775,497.9550,497.9775,1275
2024-09-20 13:53:00,497.8300,497.8300,497.6500,497.7400,1904
2024-09-20 13:54:00,497.6800,497.8500,497.6700,497.7000,2750
2024-09-20 13:55:00,497.6900,497.8100,497.6300,497.6300,2243
2024-09-20 13:56:00,497.5950,497.7499,497.5900,497.5900,2085
2024-09-20 13:57:00,497.5400,497.5400,497.5400,497.5400,860
2024-09-20 13:58:00,497.5950,497.6600,497.5500,497.6600,2018
2024-09-20 13:59:00,497.5950,497.7100,497.5950,497.7100,1405
2024-09-20 14:00:00,497.6150,497.6150,497.6150,497.6150,865
2024-09-20 14:01:00,497.6150,497.6600,497.4500,497.4700,4376
2024-09-20 14:02:00,497.4700,497.8550,497.3800,497.8550,4823
2024-09-20 14:03:00,497.8600,497.8600,497.0000,497.0400,4944
2024-09-20 14:04:00,497.0400,497.2100,496.9000,496.9000,4027
2024-09-20 14:05:00,497.0950,497.0950,496.9000,497.0700,2354
2024-09-20 14:06:00,497.1100,497.2400,497.0850,497.0850,1188
2024-09-20 14:07:00,497.0850,497.1900,497.0850,497.1900,609
2024-09-20 14:08:00,496.9200,496.9700,496.6900,496.7350,2704
2024-09-20 14:09:00,496.7700,496.7750,496.4800,496.5550,3115
2024-09-20 14:10:00,496.5550,496.6800,496.5000,496.5100,2418
2024-09-20 14:11:00,496.5100,496.5100,496.2100,496.2100,4583
2024-09-20 14:12:00,496.3600,496.9300,496.3550,496.9300,3942
2024-09-20 14:13:00,496.9900,496.9900,496.7400,496.8300,2491
2024-09-20 14:14:00,496.7700,496.9000,496.7700,496.8950,1580
2024-09-20 14:15:00,496.9899,496.9899,496.6800,496.6800,1848
2024-09-20 14:16:00,496.8300,497.0700,496.8250,497.0500,2678
2024-09-20 14:17:00,497.0300,497.1200,497.0300,497.1100,1670
2024-09-20 14:18:00,496.9950,497.1150,496.9950,497.1150,2144
2024-09-20 14:19:00,497.2400,497.2400,497.1500,497.1500,1292
2024-09-20 14:20:00,497.0800,497.0800,496.7600,496.7600,1881
2024-09-20 14:21:00,496.9200,496.9350,496.7637,496.9350,1990
2024-09-20 14:22:00,497.0600,497.0600,496.8100,496.8100,1398
2024-09-20 14:23:00,496.7600,496.7850,496.6250,496.7600,1827
2024-09-20 14:24:00,496.7800,496.7800,496.4650,496.6200,1302
2024-09-20 14:25:00,496.5900,496.6200,496.5900,496.6200,930
2024-09-20 14:26:00,496.4800,496.4800,496.4500,496.4800,1295
2024-09-20 14:27:00,496.5362,496.5362,496.4400,496.4400,541
2024-09-20 14:28:00,496.4800,496.4800,496.2100,496.2100,2077
2024-09-20 14:29:00,496.2450,496.2600,496.1100,496.2600,933
2024-09-20 14:30:00,496.1600,496.2550,496.0000,496.0000,4491
2024-09-20 14:31:00,495.9500,496.2100,495.8900,496.1100,3901
2024-09-20 14:32:00,496.1100,496.2600,495.8800,496.2500,2659
2024-09-20 14:33:00,496.2416,496.2416,495.8700,495.8700,2877
2024-09-20 14:34:00,496.0200,496.0200,495.7300,495.8650,1167
2024-09-20 14:35:00,495.8650,496.1500,495.8650,496.1400,3649
2024-09-20 14:36:00,496.1100,496.2800,496.1050,496.2600,1857
2024-09-20 14:37:00,496.0700,496.1200,495.9500,495.9500,2553
2024-09-20 14:38:00,495.8900,495.8900,495.4750,495.7100,2510
2024-09-20 14:39:00,495.9000,496.0400,495.9000,495.9100,1412
2024-09-20 14:40:00,495.8600,495.8600,495.7300,495.7350,1504
2024-09-20 14:41:00,495.7950,495.9800,495.7950,495.8650,1597
2024-09-20 14:42:00,495.9200,495.9200,495.6774,495.8150,1313
2024-09-20 14:43:00,496.1100,496.1900,496.0150,496.1900,1905
2024-09-20 14:44:00,496.1900,496.3900,496.1750,496.3900,1674
2024-09-20 14:45:00,496.1000,496.2200,496.1000,496.2200,1683
2024-09-20 14:46:00,496.1600,496.1700,495.9900,496.1600,1191
2024-09-20 14:47:00,496.1750,496.4599,496.1750,496.3000,1380
2024-09-20 14:48:00,496.1600,496.1700,495.9275,495.9325,2185
2024-09-20 14:49:00,495.9250,496.0900,495.9250,496.0400,1439
2024-09-20 14:50:00,495.9275,495.9275,495.9275,495.9275,865
2024-09-20 14:51:00,495.8900,496.2800,495.8600,496.2125,4990
2024-09-20 14:52:00,496.3500,496.3500,496.3500,496.3500,563
2024-09-20 14:53:00,496.2300,496.6000,496.2300,496.6000,2517
2024-09-20 14:54:00,496.5400,496.7400,496.5400,496.7000,3091
2024-09-20 14:55:00,496.8200,496.8800,496.4200,496.7800,6875
2024-09-20 14:56:00,496.8700,497.1500,496.8700,497.0550,3044
2024-09-20 14:57:00,496.7600,496.8050,496.5900,496.5900,1342
2024-09-20 14:58:00,496.5900,496.5900,496.4400,496.4800,1737
2024-09-20 14:59:00,496.4350,496.5900,496.3650,496.3650,1001
2024-09-20 15:00:00,496.4450,496.4450,496.4200,496.4200,984
2024-09-20 15:01:00,496.5800,496.7200,496.4800,496.6750,2445
2024-09-20 15:02:00,496.6400,496.8500,496.6400,496.8500,1466
2024-09-20 15:03:00,496.7150,496.8300,496.4900,496.6450,4426
2024-09-20 15:04:00,496.5500,496.5500,496.2300,496.3900,2372
2024-09-20 15:05:00,496.3500,496.4500,496.3250,496.3300,1811
2024-09-20 15:06:00,496.3300,496.4900,496.3100,496.4808,3731
2024-09-20 15:07:00,496.4900,496.4900,496.2200,496.2200,2095
2024-09-20 15:08:00,496.2000,496.2000,496.0300,496.1100,2222
2024-09-20 15:09:00,496.1800,496.5300,496.1800,496.4000,4643
2024-09-20 15:10:00,496.5400,496.5750,496.4600,496.4600,2205
2024-09-20 15:11:00,496.4750,496.4750,496.4750,496.4750,637
2024-09-20 15:12:00,496.2700,496.3100,496.1600,496.1800,2699
2024-09-20 15:13:00,496.2400,496.4600,496.1200,496.1200,5434
2024-09-20 15:14:00,496.2050,496.6600,496.2050,496.6150,3204
2024-09-20 15:15:00,496.6750,496.7850,496.6200,496.6200,2678
2024-09-20 15:16:00,496.6200,496.9900,496.6200,496.9100,2783
2024-09-20 15:17:00,496.8950,496.9900,496.7000,496.8600,3312
2024-09-20 15:18:00,496.9300,496.9900,496.8250,496.9000,1971
2024-09-20 15:19:00,496.9900,497.1900,496.8400,497.1900,3899
2024-09-20 15:20:00,497.2500,497.4200,497.0800,497.3650,5168
2024-09-20 15:21:00,497.4500,497.9000,497.4500,497.5300,5710
2024-09-20 15:22:00,497.3600,497.3600,496.9650,496.9650,2352
2024-09-20 15:23:00,496.8000,497.2200,496.8000,497.2200,3553
2024-09-20 15:24:00,497.2800,497.4800,497.2100,497.4800,2224
2024-09-20 15:25:00,497.6400,497.8000,497.6400,497.8000,1541
2024-09-20 15:26:00,497.8300,497.9600,497.6300,497.6300,2584
2024-09-20 15:27:00,497.6300,497.9000,497.6100,497.9000,2312
2024-09-20 15:28:00,497.6500,497.8600,497.6500,497.6700,2034
2024-09-20 15:29:00,497.7850,497.9000,497.6200,497.6600,3914
2024-09-20 15:30:00,497.7250,497.7250,497.4600,497.6600,2561
2024-09-20 15:31:00,497.5800,497.6150,497.4350,497.6150,5575
2024-09-20 15:32:00,497.5600,497.9100,497.5600,497.8700,4580
2024-09-20 15:33:00,497.7950,497.8700,497.5800,497.7250,3503
2024-09-20 15:34:00,497.7200,498.0350,497.7200,498.0350,4361
2024-09-20 15:35:00,498.0200,498.0200,497.7159,497.8800,4337
2024-09-20 15:36:00,497.9700,498.1200,497.8600,498.1200,2226
2024-09-20 15:37:00,497.9450,498.1200,497.8100,498.0500,4551
2024-09-20 15:38:00,498.1200,498.8700,498.1200,498.8275,6383
2024-09-20 15:39:00,498.7300,498.8400,498.4550,498.4550,3236
2024-09-20 15:40:00,498.3100,498.4700,498.0900,498.3200,9120
2024-09-20 15:41:00,498.4000,498.5800,498.2800,498.5550,2709
2024-09-20 15:42:00,498.6800,499.0900,498.6800,498.7650,4845
2024-09-20 15:43:00,498.7700,498.9299,498.7700,498.9000,2911
2024-09-20 15:44:00,499.0400,499.0500,498.8600,498.9650,3981
2024-09-20 15:45:00,499.0150,499.2100,498.8600,499.1500,7030
2024-09-20 15:46:00,498.9000,499.0500,498.8412,498.8600,3558
2024-09-20 15:47:00,498.7001,498.7700,498.4500,498.5500,9460
2024-09-20 15:48:00,498.5550,498.6600,498.3800,498.5100,4925
2024-09-20 15:49:00,498.4550,499.1200,498.4300,498.9400,10846
2024-09-20 15:50:00,498.5800,498.9750,498.3200,498.4600,8316
2024-09-20 15:51:00,498.3800,499.0000,498.3800,498.8950,5956
2024-09-20 15:52:00,499.0300,499.1700,498.8700,499.0300,10720
2024-09-20 15:53:00,499.0000,499.5600,499.0000,499.4500,8735
2024-09-20 15:54:00,499.3700,499.5700,499.3200,499.4650,4771
2024-09-20 15:55:00,499.3200,499.3200,498.9900,499.0400,10608
2024-09-20 15:56:00,499.0000,499.1300,497.8700,498.2100,16012
2024-09-20 15:57:00,498.1700,498.8000,497.7100,498.5501,47991
2024-09-20 15:58:00,498.6450,498.7600,498.2900,498.5800,48164
