,open_MSFT,high_MSFT,low_MSFT,close_MSFT,volume_MSFT
2024-06-24 05:20:00,449.2397,449.2397,449.1799,449.1998,152
2024-06-24 05:21:00,449.1799,449.2298,449.1799,449.2098,137
2024-06-24 05:22:00,449.2497,449.2497,449.2098,449.2298,116
2024-06-24 05:23:00,449.2597,449.2797,449.2597,449.2797,30
2024-06-24 05:24:00,449.2397,449.2597,449.2098,449.2497,66
2024-06-24 05:25:00,449.2198,449.2198,449.2198,449.2198,19
2024-06-24 05:26:00,449.2897,449.2897,449.2198,449.2797,272
2024-06-24 05:27:00,449.2397,449.2996,449.2397,449.2797,8
2024-06-24 05:28:00,449.2497,449.3795,449.2298,449.3795,468
2024-06-24 05:29:00,449.3895,449.4993,449.3895,449.4993,189
2024-06-24 05:30:00,449.4993,449.4993,449.3995,449.3995,90
2024-06-24 05:31:00,449.4094,449.4294,449.3595,449.4094,104
2024-06-24 05:32:00,449.3595,449.4094,449.2497,449.4094,258
2024-06-24 05:33:00,449.3496,449.3496,449.2298,449.2298,4
2024-06-24 05:34:00,449.3695,449.3695,449.2597,449.2797,38
2024-06-24 05:35:00,449.2797,449.3595,449.2198,449.3096,118
2024-06-24 05:36:00,449.3096,449.3196,449.2797,449.2797,22
2024-06-24 05:37:00,449.2897,449.4094,449.2797,449.2797,78
2024-06-24 05:38:00,449.2397,449.3496,449.2397,449.3396,43
2024-06-24 05:39:00,449.2996,449.3396,449.2996,449.3396,7
2024-06-24 05:40:00,449.2597,449.3396,449.2397,449.3396,22
2024-06-24 05:41:00,449.2497,449.2497,449.2397,449.2397,6
2024-06-24 05:42:00,449.2497,449.3396,449.2497,449.3396,3
2024-06-24 05:43:00,449.3396,449.3396,449.2397,449.2397,5
2024-06-24 05:44:00,449.3296,449.3296,449.1998,449.3096,536
2024-06-24 05:45:00,449.2298,449.3296,449.1998,449.1998,36
2024-06-24 05:46:00,449.2897,449.2897,449.1998,449.2298,32
2024-06-24 05:47:00,449.1998,449.2996,449.1998,449.2897,15
2024-06-24 05:48:00,449.2996,449.3296,449.2198,449.2497,98
2024-06-24 05:49:00,449.2597,449.2797,449.1599,449.1998,492
2024-06-24 05:50:00,449.1998,449.2697,449.1799,449.2298,385
2024-06-24 05:51:00,449.1898,449.1998,448.9602,449.0401,616
2024-06-24 05:52:00,449.0201,449.2597,448.8504,449.2397,1202
2024-06-24 05:53:00,449.2597,449.4893,449.2497,449.4693,850
2024-06-24 05:54:00,449.4693,449.4993,449.2397,449.4594,734
2024-06-24 05:55:00,449.3995,449.5791,449.3995,449.5791,397
2024-06-24 05:56:00,449.4494,449.6989,449.4194,449.6590,866
2024-06-24 05:57:00,449.5791,449.6989,449.5791,449.6989,360
2024-06-24 05:58:00,449.6989,450.0783,449.5991,450.0583,698
2024-06-24 05:59:00,449.8686,449.9884,449.8686,449.9884,248
2024-06-24 06:00:00,449.9984,450.0583,449.9984,450.0583,79
2024-06-24 06:01:00,449.9884,450.0683,449.9884,450.0583,11
2024-06-24 06:02:00,450.0583,450.0583,449.8986,449.9385,38
2024-06-24 06:03:00,449.9984,450.0583,449.9984,450.0084,29
2024-06-24 06:04:00,450.0084,450.1082,449.9784,450.0783,499
2024-06-24 06:05:00,450.0383,450.1381,449.9485,450.1082,359
2024-06-24 06:06:00,450.0583,450.0583,450.0583,450.0583,1
2024-06-24 06:07:00,450.0683,450.0683,449.9984,450.0483,70
2024-06-24 06:08:00,450.0583,450.0583,449.8686,449.8686,166
2024-06-24 06:09:00,449.8586,449.8686,449.8487,449.8686,222
2024-06-24 06:10:00,449.8786,449.8886,449.8686,449.8886,61
2024-06-24 06:11:00,449.9385,449.9385,449.9385,449.9385,1
2024-06-24 06:12:00,449.9485,449.9485,449.8986,449.9185,98
2024-06-24 06:13:00,449.9185,450.0383,449.9086,450.0383,147
2024-06-24 06:14:00,450.0283,450.1082,449.9784,450.0683,583
2024-06-24 06:15:00,450.0283,450.0882,449.9984,450.0683,265
2024-06-24 06:16:00,450.0184,450.0683,450.0184,450.0283,24
2024-06-24 06:17:00,450.0483,450.0483,449.9884,450.0084,86
2024-06-24 06:18:00,450.0084,450.0283,449.9685,449.9685,52
2024-06-24 06:19:00,449.9884,449.9984,449.9585,449.9884,346
2024-06-24 06:20:00,449.9784,449.9884,449.9685,449.9784,314
2024-06-24 06:21:00,449.9784,449.9884,449.9185,449.9185,345
2024-06-24 06:22:00,449.9185,449.9185,449.8087,449.8287,165
2024-06-24 06:23:00,449.7988,449.8187,449.7089,449.7089,188
2024-06-24 06:24:00,449.7089,449.7189,449.5891,449.6091,75
2024-06-24 06:25:00,449.7688,449.7688,449.6091,449.6091,69
2024-06-24 06:26:00,449.6989,449.6989,449.5492,449.6091,77
2024-06-24 06:27:00,449.5193,449.6091,449.4394,449.5193,219
2024-06-24 06:28:00,449.5093,449.5193,449.4993,449.5193,120
2024-06-24 06:29:00,449.5292,449.7089,449.5292,449.5492,49
2024-06-24 06:30:00,449.5492,449.7089,449.5492,449.7089,26
2024-06-24 06:31:00,449.6690,449.7189,449.5492,449.6191,162
2024-06-24 06:32:00,449.6191,449.6191,449.6191,449.6191,1
2024-06-24 06:33:00,449.6490,449.6989,449.5891,449.5891,79
2024-06-24 06:34:00,449.6690,449.6690,449.6291,449.6291,27
2024-06-24 06:35:00,449.6590,449.7289,449.5093,449.6889,383
2024-06-24 06:36:00,449.7289,449.7289,449.7289,449.7289,4
2024-06-24 06:37:00,449.7289,449.7289,449.7289,449.7289,53
2024-06-24 06:38:00,449.5492,449.5492,449.5492,449.5492,2
2024-06-24 06:39:00,449.5492,449.5492,449.5392,449.5392,63
2024-06-24 06:40:00,449.5392,449.5392,449.4394,449.5392,210
2024-06-24 06:41:00,449.5193,449.6390,449.5193,449.6390,20
2024-06-24 06:42:00,449.6390,449.6490,449.6390,449.6490,120
2024-06-24 06:43:00,449.5292,449.6989,449.5292,449.6989,143
2024-06-24 06:44:00,449.6889,449.6989,449.6889,449.6989,13
2024-06-24 06:45:00,449.6989,449.6989,449.5991,449.6889,36
2024-06-24 06:46:00,449.6490,449.6989,449.6490,449.6989,72
2024-06-24 06:47:00,449.6989,449.7289,449.6390,449.6889,77
2024-06-24 06:48:00,449.6989,449.7089,449.6291,449.7089,50
2024-06-24 06:49:00,449.6989,449.6989,449.6490,449.6989,95
2024-06-24 06:50:00,449.6889,449.6989,449.6091,449.6091,15
2024-06-24 06:51:00,449.6091,449.6590,449.5592,449.6590,84
2024-06-24 06:52:00,449.5991,449.6790,449.5991,449.6490,103
2024-06-24 06:53:00,449.5592,449.5592,449.5292,449.5392,109
2024-06-24 06:54:00,449.5991,449.5991,449.5991,449.5991,1
2024-06-24 06:55:00,449.6490,449.7289,449.6490,449.6590,1242
2024-06-24 06:56:00,449.6889,449.6889,449.6490,449.6490,41
2024-06-24 06:57:00,449.5492,449.6490,449.4394,449.4993,1210
2024-06-24 06:58:00,449.5093,449.6291,449.5093,449.6291,157
2024-06-24 06:59:00,449.6191,449.6291,449.5093,449.5093,108
2024-06-24 07:00:00,449.5193,449.6191,449.1998,449.4693,5197
2024-06-24 07:01:00,449.4594,449.4793,449.1998,449.3695,2728
2024-06-24 07:02:00,449.3496,449.4394,449.1799,449.2397,1810
2024-06-24 07:03:00,449.2098,449.3296,449.1998,449.3096,1948
2024-06-24 07:04:00,449.1998,449.3595,449.1998,449.2098,13
2024-06-24 07:05:00,449.2098,449.3096,449.2098,449.3096,8
2024-06-24 07:06:00,449.3296,449.4494,449.2996,449.3995,233
2024-06-24 07:07:00,449.3995,449.3995,449.2996,449.3695,378
2024-06-24 07:08:00,449.2996,449.2996,448.9802,448.9802,572
2024-06-24 07:09:00,449.0800,449.0900,448.9203,448.9403,714
2024-06-24 07:10:00,448.9503,449.0800,448.9004,449.0800,941
2024-06-24 07:11:00,449.1000,449.1998,449.1000,449.1998,164
2024-06-24 07:12:00,449.1998,449.6790,449.1998,449.4194,1453
2024-06-24 07:13:00,449.4294,449.7189,449.4294,449.6889,498
2024-06-24 07:14:00,449.6889,449.7189,449.5791,449.5791,113
2024-06-24 07:15:00,449.6390,449.7189,449.5791,449.6291,179
2024-06-24 07:16:00,449.5692,449.5692,449.3995,449.3995,652
2024-06-24 07:17:00,449.4294,449.4793,449.1998,449.3695,908
2024-06-24 07:18:00,449.3595,449.3695,449.2298,449.3695,149
2024-06-24 07:19:00,449.2198,449.3795,449.2198,449.2397,842
2024-06-24 07:20:00,449.3196,449.3595,449.1699,449.1998,414
2024-06-24 07:21:00,449.2597,449.2897,449.1998,449.2897,152
2024-06-24 07:22:00,449.2198,449.2797,449.0800,449.1599,436
2024-06-24 07:23:00,449.1599,449.1998,448.9602,448.9702,840
2024-06-24 07:24:00,449.0701,449.0900,448.8405,449.0900,440
2024-06-24 07:25:00,448.9802,449.0201,448.7506,448.7506,595
2024-06-24 07:26:00,448.7506,449.0201,448.7506,448.7706,590
2024-06-24 07:27:00,448.8804,448.9503,448.8804,448.8904,8
2024-06-24 07:28:00,448.9403,449.0501,448.8904,449.0501,34
2024-06-24 07:29:00,449.0501,449.1200,449.0102,449.0800,383
2024-06-24 07:30:00,449.0800,449.1000,449.0800,449.1000,17
2024-06-24 07:31:00,449.1000,449.1299,448.9702,448.9702,36
2024-06-24 07:32:00,448.9602,449.0701,448.9602,449.0701,51
2024-06-24 07:33:00,449.0201,449.0601,448.8405,449.0601,300
2024-06-24 07:34:00,449.0401,449.0701,448.9702,449.0401,149
2024-06-24 07:35:00,449.0401,449.0501,448.9503,449.0102,224
2024-06-24 07:36:00,449.0701,449.1699,448.9103,448.9103,613
2024-06-24 07:37:00,448.9303,448.9902,448.9103,448.9103,204
2024-06-24 07:38:00,449.0201,449.1699,449.0201,449.1699,277
2024-06-24 07:39:00,449.0800,449.1799,449.0800,449.1799,61
2024-06-24 07:40:00,449.1898,449.1898,449.0301,449.1599,85
2024-06-24 07:41:00,449.1599,449.2198,449.0401,449.2198,194
2024-06-24 07:42:00,449.2497,449.2797,449.1599,449.2797,9
2024-06-24 07:43:00,449.1998,449.1998,449.1399,449.1399,27
2024-06-24 07:44:00,449.1898,449.4394,449.1599,449.4394,226
2024-06-24 07:45:00,449.4494,449.4993,449.4494,449.4993,33
2024-06-24 07:46:00,449.4494,449.5492,449.3695,449.4793,184
2024-06-24 07:47:00,449.4893,449.4893,449.3795,449.3995,239
2024-06-24 07:48:00,449.3296,449.3595,449.2397,449.3595,282
2024-06-24 07:49:00,449.3795,449.3895,449.3196,449.3196,25
2024-06-24 07:50:00,449.3795,449.4494,449.3196,449.4494,176
2024-06-24 07:51:00,449.4394,449.4594,449.4094,449.4394,652
2024-06-24 07:52:00,449.4294,449.4993,449.0800,449.1998,1389
2024-06-24 07:53:00,449.1799,449.2597,449.0701,449.1000,1177
2024-06-24 07:54:00,449.1499,449.1699,448.9503,448.9602,738
2024-06-24 07:55:00,449.0401,449.0401,448.9503,448.9503,196
2024-06-24 07:56:00,448.9902,448.9902,448.8804,448.8804,1431
2024-06-24 07:57:00,448.9004,448.9802,448.8405,448.9702,536
2024-06-24 07:58:00,448.9602,449.0401,448.9503,449.0401,137
2024-06-24 07:59:00,449.0201,449.0800,448.9503,448.9503,350
2024-06-24 08:00:00,449.6502,450.0783,448.7007,449.1299,5168
2024-06-24 08:01:00,449.0002,450.0483,448.8804,449.6590,4720
2024-06-24 08:02:00,448.9010,450.0483,448.4012,449.0401,6843
2024-06-24 08:03:00,448.8405,450.1022,448.3513,448.9403,2575
2024-06-24 08:04:00,449.6490,449.7089,448.4012,448.9004,1097
2024-06-24 08:05:00,448.8704,448.9802,448.8005,448.9004,513
2024-06-24 08:06:00,448.9004,449.1299,448.9004,448.9702,66
2024-06-24 08:07:00,449.1299,449.1299,448.9253,448.9752,153
2024-06-24 08:08:00,449.0800,449.1200,448.9553,448.9602,197
2024-06-24 08:09:00,449.0900,449.0900,448.9553,449.0900,211
2024-06-24 08:10:00,448.9553,449.0701,448.8305,448.9902,61
2024-06-24 08:11:00,448.9602,449.0900,448.9602,449.0900,129
2024-06-24 08:12:00,449.0701,449.0701,448.8305,448.9203,1424
2024-06-24 08:13:00,449.0900,449.0900,448.8305,448.9553,270
2024-06-24 08:14:00,448.9902,448.9902,448.8305,448.9802,218
2024-06-24 08:15:00,448.9802,449.0701,448.9702,449.0701,479
2024-06-24 08:16:00,449.0800,449.0800,448.9453,448.9802,167
2024-06-24 08:17:00,448.9503,449.0002,448.9503,448.9553,142
2024-06-24 08:18:00,448.9702,449.0800,448.9702,448.9952,82
2024-06-24 08:19:00,448.9952,449.0601,448.9702,449.0002,99
2024-06-24 08:20:00,449.0002,449.0701,448.9902,449.0002,57
2024-06-24 08:21:00,449.0601,449.0800,448.9602,449.0301,367
2024-06-24 08:22:00,449.0301,449.0900,448.9802,449.0401,608
2024-06-24 08:23:00,449.0451,449.0900,449.0002,449.0601,227
2024-06-24 08:24:00,449.0800,449.1998,449.0002,449.1799,751
2024-06-24 08:25:00,449.1599,449.3396,448.9602,449.0102,2759
2024-06-24 08:26:00,449.0950,449.2697,448.9203,449.0551,69
2024-06-24 08:27:00,449.0551,449.1699,448.9902,449.1349,18
2024-06-24 08:28:00,449.0900,449.1898,449.0800,449.1699,96
2024-06-24 08:29:00,449.1699,449.2597,449.1399,449.1699,30
2024-06-24 08:30:00,449.1599,449.1898,448.9203,449.1864,3739
2024-06-24 08:31:00,448.9203,449.1898,448.9203,449.0551,89
2024-06-24 08:32:00,449.0551,449.0900,448.7257,449.0551,122
2024-06-24 08:33:00,448.9203,449.1898,448.9203,449.1898,161
2024-06-24 08:34:00,449.0701,449.1799,449.0401,449.0501,41
2024-06-24 08:35:00,449.1799,449.1799,448.8405,448.9802,1023
2024-06-24 08:36:00,448.9602,449.0701,448.8305,448.8704,1870
2024-06-24 08:37:00,448.8305,448.9103,448.8005,448.8105,2146
2024-06-24 08:38:00,448.8205,448.9203,448.8005,448.8904,910
2024-06-24 08:39:00,448.8804,448.9802,448.6209,448.6997,42639
2024-06-24 08:40:00,448.6907,448.7007,448.4611,448.4811,2137
2024-06-24 08:41:00,448.4811,448.7107,448.2782,448.6508,3281
2024-06-24 08:42:00,448.4711,448.6608,448.4711,448.5610,2219
2024-06-24 08:43:00,448.6807,448.6807,448.5410,448.5999,518
2024-06-24 08:44:00,448.5909,448.7007,448.5610,448.7007,483
2024-06-24 08:45:00,448.6942,448.7007,448.4812,448.6009,581
2024-06-24 08:46:00,448.6009,448.7007,448.5210,448.5909,185
2024-06-24 08:47:00,448.7007,448.7007,448.4811,448.5110,340
2024-06-24 08:48:00,448.5909,448.7007,448.4811,448.7007,93
2024-06-24 08:49:00,448.5959,448.7007,448.5011,448.5011,110
2024-06-24 08:50:00,448.5110,448.5460,448.2615,448.3663,686
2024-06-24 08:51:00,448.2116,448.5110,448.2116,448.3963,62
2024-06-24 08:52:00,448.3413,448.4112,448.2315,448.4112,1558
2024-06-24 08:53:00,448.4162,448.5410,448.3613,448.5011,866
2024-06-24 08:54:00,448.5510,448.7007,448.4212,448.7007,469
2024-06-24 08:55:00,448.7007,448.7007,448.5809,448.6159,53
2024-06-24 08:56:00,448.6608,448.7506,448.6608,448.7307,522
2024-06-24 08:57:00,448.7107,448.7506,448.6059,448.7506,396
2024-06-24 08:58:00,448.4611,448.6408,448.4611,448.5959,107
2024-06-24 08:59:00,448.6059,448.7506,448.5859,448.6209,405
2024-06-24 09:00:00,448.6508,448.7406,448.5011,448.5011,865
2024-06-24 09:01:00,448.6109,448.7506,448.5110,448.7488,276
2024-06-24 09:02:00,448.6907,449.0800,448.6009,448.8754,654
2024-06-24 09:03:00,448.8754,449.0601,448.7007,448.9103,38
2024-06-24 09:04:00,448.9702,448.9802,448.8504,448.8504,407
2024-06-24 09:05:00,448.8954,448.8954,448.7856,448.7856,4274
2024-06-24 09:06:00,448.7856,448.8604,448.5610,448.6508,882
2024-06-24 09:07:00,448.8370,448.8370,448.7007,448.7007,531
2024-06-24 09:08:00,448.7007,448.8604,448.5210,448.7307,1107
2024-06-24 09:09:00,448.7207,448.8504,448.6009,448.6658,522
2024-06-24 09:10:00,448.8105,448.8105,448.5210,448.5310,484
2024-06-24 09:11:00,448.5310,448.5909,448.4112,448.4112,1966
2024-06-24 09:12:00,448.4112,448.4312,448.2016,448.2016,3170
2024-06-24 09:13:00,448.2415,448.3813,448.2016,448.2964,3640
2024-06-24 09:14:00,448.3014,448.3014,448.2116,448.2415,563
2024-06-24 09:15:00,448.2515,448.3813,448.2016,448.2964,340
2024-06-24 09:16:00,448.3314,448.5110,448.2515,448.5110,602
2024-06-24 09:17:00,448.4112,448.5110,448.2016,448.3813,154
2024-06-24 09:18:00,448.4212,448.6059,448.2315,448.5909,500
2024-06-24 09:19:00,448.5610,448.7806,448.5110,448.6109,276
2024-06-24 09:20:00,448.5081,448.7806,448.5011,448.7307,465
2024-06-24 09:21:00,448.7706,449.0401,448.7706,448.9503,559
2024-06-24 09:22:00,448.8804,449.0701,448.8704,448.9203,186
2024-06-24 09:23:00,448.9602,449.0800,448.7685,448.9602,827
2024-06-24 09:24:00,448.8504,449.0401,448.7107,448.7905,292
2024-06-24 09:25:00,448.7806,449.0401,448.5667,448.7207,2163
2024-06-24 09:26:00,448.7207,448.9602,448.6807,448.7506,312
2024-06-24 09:27:00,448.8804,449.2996,448.7456,448.7806,5485
2024-06-24 09:28:00,449.0501,449.2797,448.7985,449.0800,530
2024-06-24 09:29:00,449.0800,449.3296,448.8804,449.3296,3605
2024-06-24 09:30:00,449.0002,449.3096,448.2116,448.7905,369596
2024-06-24 09:31:00,448.8704,449.0002,448.3014,448.5610,58346
2024-06-24 09:32:00,448.6209,449.1699,447.9820,448.1417,70501
2024-06-24 09:33:00,448.0520,448.8504,448.0319,448.6907,45028
2024-06-24 09:34:00,448.6907,449.2397,448.4312,448.4611,65989
2024-06-24 09:35:00,448.5709,448.5709,447.3531,447.3531,65351
2024-06-24 09:36:00,447.3132,447.3431,446.6044,446.8590,111972
2024-06-24 09:37:00,446.8390,447.0337,446.5445,446.5845,87502
2024-06-24 09:38:00,446.6204,446.6643,445.6162,445.7089,79973
2024-06-24 09:39:00,445.7210,446.4847,445.6162,446.1652,65562
2024-06-24 09:40:00,446.1454,446.2052,445.8258,446.0155,39216
2024-06-24 09:41:00,446.0388,446.6544,446.0355,446.6194,43706
2024-06-24 09:42:00,446.6443,446.6443,446.1153,446.2650,51788
2024-06-24 09:43:00,446.2251,446.7592,446.2251,446.3749,38119
2024-06-24 09:44:00,446.3050,446.7192,446.2650,446.6244,70437
2024-06-24 09:45:00,446.6843,447.5423,446.6044,447.4879,50741
2024-06-24 09:46:00,447.4666,447.6426,447.0087,447.4330,51208
2024-06-24 09:47:00,447.4330,447.4330,446.9139,447.2034,28070
2024-06-24 09:48:00,447.1510,447.3531,446.9339,447.0938,28474
2024-06-24 09:49:00,447.1435,447.3930,447.1085,447.3145,41001
2024-06-24 09:50:00,447.3431,447.5128,447.1065,447.1335,42771
2024-06-24 09:51:00,447.2882,447.7923,447.2015,447.6577,37820
2024-06-24 09:52:00,447.6240,448.0507,447.5428,447.9341,31359
2024-06-24 09:53:00,447.9820,448.2116,447.7523,447.8323,42531
2024-06-24 09:54:00,447.8622,448.3913,447.7225,448.3713,35491
2024-06-24 09:55:00,448.4012,448.5510,448.3115,448.4513,53717
2024-06-24 09:56:00,448.4861,448.6408,448.3364,448.5011,29137
2024-06-24 09:57:00,448.4661,448.5310,448.2615,448.5011,29940
2024-06-24 09:58:00,448.4911,448.8913,448.4811,448.7806,41817
2024-06-24 09:59:00,448.7806,449.0899,448.6308,448.8305,63125
2024-06-24 10:00:00,448.7955,449.3096,448.7506,449.2847,56048
2024-06-24 10:01:00,449.2947,450.3977,449.2778,450.2879,138660
2024-06-24 10:02:00,450.2879,450.5774,450.0483,450.0483,72819
2024-06-24 10:03:00,450.1182,450.5774,450.0383,450.5524,60013
2024-06-24 10:04:00,450.5474,450.9167,450.3777,450.8669,81325
2024-06-24 10:05:00,450.6373,450.8468,450.2580,450.2879,59630
2024-06-24 10:06:00,450.2579,450.9068,450.2579,450.9068,40003
2024-06-24 10:07:00,450.9168,451.5656,450.9168,451.4458,105151
2024-06-24 10:08:00,451.4808,451.7553,451.2163,451.5506,85300
2024-06-24 10:09:00,451.5656,451.9449,451.4758,451.6955,73543
2024-06-24 10:10:00,451.6954,451.7603,451.1064,451.1763,68114
2024-06-24 10:11:00,451.1184,451.3560,451.1184,451.1713,35104
2024-06-24 10:12:00,451.1364,451.1739,450.8169,450.8369,47673
2024-06-24 10:13:00,450.8768,451.0964,450.8569,451.0066,26821
2024-06-24 10:14:00,450.9767,451.2062,450.8169,450.8269,46594
2024-06-24 10:15:00,450.9667,451.1264,450.9068,451.1114,32698
2024-06-24 10:16:00,451.1114,451.1264,450.8169,450.9966,46472
2024-06-24 10:17:00,451.0066,451.0665,450.6872,450.8169,49963
2024-06-24 10:18:00,450.8718,450.9068,450.6472,450.7321,21776
2024-06-24 10:19:00,450.7364,451.0365,450.6973,450.7670,27800
2024-06-24 10:20:00,450.8020,450.8669,450.5175,450.5774,36632
2024-06-24 10:21:00,450.5474,450.5774,450.2879,450.5374,32694
2024-06-24 10:22:00,450.5374,450.8169,450.4276,450.5724,30443
2024-06-24 10:23:00,450.4875,450.6672,450.4276,450.4276,21180
2024-06-24 10:24:00,450.4576,450.6069,450.3977,450.5075,32222
2024-06-24 10:25:00,450.5075,450.6672,450.1082,450.1348,45131
2024-06-24 10:26:00,450.1571,450.3777,450.1082,450.2480,32968
2024-06-24 10:27:00,450.1984,450.3250,449.7988,449.7988,45977
2024-06-24 10:28:00,449.7938,449.7988,449.3446,449.3496,65117
2024-06-24 10:29:00,449.3595,449.4594,448.9278,449.1499,92145
2024-06-24 10:30:00,449.1499,449.5392,448.8904,449.4643,48551
2024-06-24 10:31:00,449.5242,449.9385,449.4544,449.7488,30007
2024-06-24 10:32:00,449.6592,449.9306,449.5693,449.7139,34749
2024-06-24 10:33:00,449.6091,449.6291,449.1649,449.1799,25173
2024-06-24 10:34:00,449.1699,449.3496,449.0201,449.2497,45209
2024-06-24 10:35:00,449.2497,449.7788,449.1999,449.6989,62398
2024-06-24 10:36:00,449.7189,449.8187,449.4693,449.4693,36695
2024-06-24 10:37:00,449.4344,449.6690,449.4344,449.6091,21016
2024-06-24 10:38:00,449.5991,449.6291,449.3745,449.3795,22045
2024-06-24 10:39:00,449.3396,449.5791,449.2298,449.3096,38316
2024-06-24 10:40:00,449.2697,449.2697,448.4112,448.4312,36620
2024-06-24 10:41:00,448.4711,448.7107,448.3113,448.4711,41456
2024-06-24 10:42:00,448.4512,448.5260,448.0040,448.0618,36883
2024-06-24 10:43:00,448.0818,448.1795,447.3731,447.7474,54318
2024-06-24 10:44:00,447.8123,448.0020,447.6326,447.9820,42187
2024-06-24 10:45:00,447.9520,448.5310,447.9071,448.2466,34672
2024-06-24 10:46:00,448.2615,448.4512,448.1217,448.4512,27769
2024-06-24 10:47:00,448.3314,448.7207,448.3249,448.7182,31954
2024-06-24 10:48:00,448.6957,448.7057,448.3214,448.4661,37937
2024-06-24 10:49:00,448.4112,448.4512,447.8722,448.0020,52913
2024-06-24 10:50:00,447.9221,448.2315,447.7025,448.1644,53184
2024-06-24 10:51:00,448.1417,448.4512,448.0768,448.1167,27775
2024-06-24 10:52:00,447.9770,448.1717,447.7524,447.8223,28021
2024-06-24 10:53:00,447.8023,448.1816,447.7025,448.1417,39066
2024-06-24 10:54:00,448.0918,448.3014,447.9347,448.1617,26055
2024-06-24 10:55:00,448.1317,448.5110,448.1130,448.3014,24224
2024-06-24 10:56:00,448.3413,448.3863,447.9620,448.0219,18876
2024-06-24 10:57:00,448.0718,448.8005,448.0718,448.7307,25399
2024-06-24 10:58:00,448.7834,449.3396,448.7406,449.3146,32038
2024-06-24 10:59:00,449.3595,449.5592,449.2597,449.3795,32450
2024-06-24 11:00:00,449.3895,449.5692,449.2597,449.2996,24612
2024-06-24 11:01:00,449.3795,449.4294,449.0602,449.2897,23409
2024-06-24 11:02:00,449.3196,449.6091,449.2019,449.5492,24473
2024-06-24 11:03:00,449.6490,449.6490,449.3396,449.4793,33745
2024-06-24 11:04:00,449.5193,449.5791,449.2847,449.2996,29980
2024-06-24 11:05:00,449.3496,449.6490,449.2547,449.3995,32756
2024-06-24 11:06:00,449.5492,449.5492,449.2798,449.4144,14556
2024-06-24 11:07:00,449.3845,449.4294,449.1399,449.2397,30067
2024-06-24 11:08:00,449.3196,449.4594,449.1998,449.2248,14782
2024-06-24 11:09:00,449.1699,449.2597,449.0102,449.1057,21750
2024-06-24 11:10:00,449.1000,449.3895,449.0850,449.3595,19640
2024-06-24 11:11:00,449.3845,449.4793,449.1299,449.1474,31741
2024-06-24 11:12:00,449.1599,449.1998,448.9203,449.0551,28280
2024-06-24 11:13:00,448.9611,449.0601,448.7107,448.9253,22342
2024-06-24 11:14:00,448.9902,449.1998,448.9855,449.0900,20113
2024-06-24 11:15:00,449.1349,449.1599,448.9203,449.0201,15315
2024-06-24 11:16:00,448.9902,449.0900,448.7566,449.0601,48254
2024-06-24 11:17:00,449.1000,449.1799,448.8904,448.9503,14707
2024-06-24 11:18:00,449.0301,449.1200,448.9702,449.0201,14008
2024-06-24 11:19:00,449.0102,449.2497,448.9203,449.2447,18631
2024-06-24 11:20:00,449.2397,449.2947,449.1299,449.1299,15387
2024-06-24 11:21:00,449.1449,449.3496,449.1399,449.2996,16442
2024-06-24 11:22:00,449.2947,449.3096,449.0651,449.0800,16697
2024-06-24 11:23:00,449.0401,449.1499,448.9602,449.0501,20819
2024-06-24 11:24:00,449.1000,449.2813,448.8604,448.8604,17306
2024-06-24 11:25:00,448.8904,449.0401,448.8005,448.8911,13447
2024-06-24 11:26:00,448.9602,448.9602,448.6608,448.8005,20428
2024-06-24 11:27:00,448.8005,448.8005,448.5210,448.7356,31005
2024-06-24 11:28:00,448.6708,449.1998,448.6708,449.1399,24430
2024-06-24 11:29:00,449.1200,449.3695,449.1200,449.1898,27858
2024-06-24 11:30:00,449.2647,449.3346,448.9903,449.0351,19344
2024-06-24 11:31:00,449.0351,449.0900,448.8932,448.9253,21754
2024-06-24 11:32:00,448.8904,449.1399,448.8604,448.9670,18043
2024-06-24 11:33:00,449.0002,449.3496,448.9902,449.3395,15576
2024-06-24 11:34:00,449.2756,449.3139,449.1334,449.1334,22097
2024-06-24 11:35:00,449.1299,449.1692,448.9802,449.0002,15121
2024-06-24 11:36:00,449.0701,449.0701,448.7506,448.8904,23374
2024-06-24 11:37:00,448.9153,449.1200,448.9153,449.0002,10745
2024-06-24 11:38:00,449.0102,449.1798,448.9403,449.1000,14792
2024-06-24 11:39:00,449.1250,449.3995,449.1250,449.2797,20777
2024-06-24 11:40:00,449.2597,449.3496,449.1599,449.1755,15198
2024-06-24 11:41:00,449.1599,449.3595,449.1599,449.2897,10338
2024-06-24 11:42:00,449.2897,449.5692,449.2697,449.5442,20914
2024-06-24 11:43:00,449.5442,449.5691,449.3695,449.4893,18715
2024-06-24 11:44:00,449.5193,449.5193,449.3595,449.4893,16539
2024-06-24 11:45:00,449.4893,449.6889,449.3995,449.4692,19760
2024-06-24 11:46:00,449.3995,449.5093,449.3496,449.4893,13187
2024-06-24 11:47:00,449.5118,449.5891,449.2797,449.2797,10052
2024-06-24 11:48:00,449.3396,449.4693,449.3296,449.3296,10047
2024-06-24 11:49:00,449.2996,449.3895,449.2198,449.3396,18371
2024-06-24 11:50:00,449.3895,449.4244,449.0900,449.0900,12505
2024-06-24 11:51:00,449.1050,449.1599,448.8005,448.9103,30006
2024-06-24 11:52:00,448.9902,449.1200,448.9004,448.9103,14964
