,open_AAPL,high_AAPL,low_AAPL,close_AAPL,volume_AAPL
2024-07-22 09:39:00,226.2673,226.6395,226.1801,226.4198,233131
2024-07-22 09:40:00,226.4697,226.8992,226.4198,226.5099,277578
2024-07-22 09:41:00,226.5136,226.5197,225.9503,226.2821,185649
2024-07-22 09:42:00,226.2999,226.6595,226.2799,226.5596,166618
2024-07-22 09:43:00,226.5796,226.5796,226.1801,226.3161,152751
2024-07-22 09:44:00,226.3599,226.7095,226.3199,226.6495,118194
2024-07-22 09:45:00,226.6196,226.8293,226.2800,226.6995,190778
2024-07-22 09:46:00,226.6995,226.9791,226.5197,226.5297,153515
2024-07-22 09:47:00,226.5097,226.7293,226.3099,226.4797,152949
2024-07-22 09:48:00,226.4774,226.8292,226.3499,226.7594,124245
2024-07-22 09:49:00,226.7294,226.8043,226.5496,226.6001,80572
2024-07-22 09:50:00,226.6295,226.6595,226.3299,226.4500,128263
2024-07-22 09:51:00,226.4497,226.5696,226.3199,226.5696,99676
2024-07-22 09:52:00,226.5996,226.7015,226.3898,226.4238,111163
2024-07-22 09:53:00,226.4198,226.6495,226.1711,226.6289,124890
2024-07-22 09:54:00,226.6295,226.8193,226.5596,226.8193,134294
2024-07-22 09:55:00,226.8192,226.8991,226.4097,226.6287,103789
2024-07-22 09:56:00,226.6295,227.0091,226.6295,226.9468,154180
2024-07-22 09:57:00,226.9585,226.9592,226.4398,226.4598,105293
2024-07-22 09:58:00,226.5097,226.7036,226.3898,226.6795,134729
2024-07-22 09:59:00,226.6845,226.6894,226.3898,226.4497,100863
2024-07-22 10:00:00,226.4398,226.5297,226.2601,226.2601,134426
2024-07-22 10:01:00,226.2500,226.3499,226.0202,226.1401,188217
2024-07-22 10:02:00,226.1551,226.2400,225.9353,226.1301,89062
2024-07-22 10:03:00,226.1201,226.3299,226.0702,226.2799,90252
2024-07-22 10:04:00,226.2899,226.4897,226.1601,226.1851,168643
2024-07-22 10:05:00,226.2500,226.4897,226.0726,226.4399,131723
2024-07-22 10:06:00,226.4566,226.5396,226.0602,226.1451,117287
2024-07-22 10:07:00,226.1101,226.3998,225.9803,226.3698,92119
2024-07-22 10:08:00,226.3599,226.7095,226.2999,226.5846,132010
2024-07-22 10:09:00,226.5778,226.6395,226.2949,226.3299,87373
2024-07-22 10:10:00,226.3099,226.5496,226.2600,226.4947,87565
2024-07-22 10:11:00,226.5047,226.7294,226.4697,226.7294,81977
2024-07-22 10:12:00,226.7394,227.0491,226.7095,226.8193,192128
2024-07-22 10:13:00,226.8093,227.0291,226.7194,227.0232,96176
2024-07-22 10:14:00,227.0191,227.2388,226.9891,227.1720,160567
2024-07-22 10:15:00,227.1889,227.5085,227.1888,227.4636,306325
2024-07-22 10:16:00,227.4686,227.5185,227.2488,227.2488,139042
2024-07-22 10:17:00,227.2488,227.2488,226.7594,226.7973,116137
2024-07-22 10:18:00,226.7794,226.7954,226.6295,226.6395,114066
2024-07-22 10:19:00,226.6495,226.7794,226.5586,226.6545,103914
2024-07-22 10:20:00,226.6895,227.0391,226.6295,226.7394,95482
2024-07-22 10:21:00,226.6895,226.6992,226.4757,226.5496,95386
2024-07-22 10:22:00,226.5396,226.5596,226.3599,226.3898,76954
2024-07-22 10:23:00,226.3898,226.4497,226.1900,226.2700,94242
2024-07-22 10:24:00,226.2650,226.4298,226.2552,226.3249,79159
2024-07-22 10:25:00,226.3399,226.4497,226.1602,226.2799,107596
2024-07-22 10:26:00,226.2899,226.4697,226.2799,226.4148,61921
2024-07-22 10:27:00,226.4248,226.4398,226.2500,226.3698,56428
2024-07-22 10:28:00,226.3898,226.5896,226.3898,226.5796,91108
2024-07-22 10:29:00,226.5846,226.6395,226.4398,226.5396,101918
2024-07-22 10:30:00,226.5396,226.5496,225.9803,226.0982,124832
2024-07-22 10:31:00,226.1101,226.2550,226.0402,226.1401,91438
2024-07-22 10:32:00,226.1600,226.1600,225.9004,225.9184,71283
2024-07-22 10:33:00,225.9130,226.2150,225.8404,226.1701,105248
2024-07-22 10:34:00,226.2000,226.3099,226.1201,226.2898,68132
2024-07-22 10:35:00,226.2700,226.4897,226.2521,226.3611,75284
2024-07-22 10:36:00,226.3898,226.4118,226.0702,226.1501,66468
2024-07-22 10:37:00,226.1585,226.3648,226.1401,226.3648,61044
2024-07-22 10:38:00,226.3299,226.4637,226.1621,226.4198,64416
2024-07-22 10:39:00,226.4198,226.8593,226.4198,226.7794,242806
2024-07-22 10:40:00,226.7694,226.8644,226.5896,226.8214,99213
2024-07-22 10:41:00,226.8093,226.8593,226.6775,226.6895,97286
2024-07-22 10:42:00,226.7086,226.8293,226.6196,226.6196,84992
2024-07-22 10:43:00,226.6295,226.6295,226.4198,226.4897,75442
2024-07-22 10:44:00,226.4997,226.6196,226.4697,226.5087,64180
2024-07-22 10:45:00,226.4997,226.5496,226.2500,226.5097,69376
2024-07-22 10:46:00,226.5197,226.5696,226.3698,226.4497,52579
2024-07-22 10:47:00,226.4497,226.5097,226.3299,226.4947,49065
2024-07-22 10:48:00,226.5047,226.5496,226.2999,226.3499,40819
2024-07-22 10:49:00,226.3349,226.3399,226.2150,226.2899,59662
2024-07-22 10:50:00,226.2799,226.2999,225.9603,226.0902,186493
2024-07-22 10:51:00,226.0825,226.1101,225.9004,225.9903,105879
2024-07-22 10:52:00,225.9703,226.0602,225.8824,226.0103,73814
2024-07-22 10:53:00,226.0003,226.0003,225.8005,225.8319,96885
2024-07-22 10:54:00,225.8252,225.8504,225.7506,225.7906,56911
2024-07-22 10:55:00,225.7905,225.8273,225.5608,225.5658,95917
2024-07-22 10:56:00,225.5608,225.7955,225.5108,225.5957,83222
2024-07-22 10:57:00,225.5688,225.7106,225.5462,225.7105,88377
2024-07-22 10:58:00,225.7006,225.8105,225.6607,225.7406,93227
2024-07-22 10:59:00,225.7306,225.7506,225.5907,225.7006,84451
2024-07-22 11:00:00,225.7006,225.7006,225.4319,225.5609,81889
2024-07-22 11:01:00,225.6207,225.7805,225.5807,225.6706,102701
2024-07-22 11:02:00,225.6806,225.6808,225.3570,225.5708,84413
2024-07-22 11:03:00,225.5708,225.6906,225.5252,225.5907,54677
2024-07-22 11:04:00,225.5807,225.7206,225.5807,225.6906,80968
2024-07-22 11:05:00,225.7006,225.7306,225.5149,225.5907,80137
2024-07-22 11:06:00,225.5957,225.6557,225.4709,225.5208,70989
2024-07-22 11:07:00,225.5108,225.9303,225.5108,225.9303,123161
2024-07-22 11:08:00,225.9317,225.9703,225.5508,225.5508,96364
2024-07-22 11:09:00,225.5508,225.5608,224.8016,224.8016,229929
2024-07-22 11:10:00,224.7917,225.0906,224.7617,224.9964,128692
2024-07-22 11:11:00,225.0114,225.1612,224.8652,224.9315,66177
2024-07-22 11:12:00,224.9515,225.1213,224.6719,224.6818,142000
2024-07-22 11:13:00,224.6918,224.9764,224.6778,224.9328,76997
2024-07-22 11:14:00,224.9415,225.1512,224.7227,224.8516,135976
2024-07-22 11:15:00,224.8616,225.0414,224.7717,224.7717,82105
2024-07-22 11:16:00,224.7717,224.7917,224.2126,224.4221,175559
2024-07-22 11:17:00,224.4421,224.5020,224.3022,224.3306,101178
2024-07-22 11:18:00,224.3821,224.5120,224.2922,224.3022,70020
2024-07-22 11:19:00,224.3122,224.3222,224.0525,224.1981,144999
2024-07-22 11:20:00,224.1824,224.3821,224.1124,224.2523,146627
2024-07-22 11:21:00,224.2623,224.3771,224.1324,224.3522,131789
2024-07-22 11:22:00,224.3422,224.4271,224.1624,224.2123,197989
2024-07-22 11:23:00,224.2123,224.2223,223.8328,223.8627,194470
2024-07-22 11:24:00,223.8527,223.8627,223.4632,223.8577,222699
2024-07-22 11:25:00,223.8627,223.9027,223.6030,223.6130,107159
2024-07-22 11:26:00,223.6330,223.8827,223.5231,223.7828,132192
2024-07-22 11:27:00,223.7828,223.9626,223.7130,223.7828,163681
2024-07-22 11:28:00,223.7778,223.8128,223.4632,223.5674,162839
2024-07-22 11:29:00,223.5631,223.7207,223.5281,223.5730,94123
2024-07-22 11:30:00,223.5231,223.5531,223.1136,223.1835,181323
2024-07-22 11:31:00,223.1935,223.5024,223.0836,223.3433,164024
2024-07-22 11:32:00,223.3433,223.7129,223.3333,223.6729,139942
2024-07-22 11:33:00,223.6729,223.8228,223.6030,223.8028,113916
2024-07-22 11:34:00,223.7908,223.8627,223.4832,223.5381,112359
2024-07-22 11:35:00,223.5358,223.7578,223.4931,223.7059,89777
2024-07-22 11:36:00,223.7029,223.7828,223.5072,223.7528,88262
2024-07-22 11:37:00,223.7628,223.8626,223.7528,223.8328,106666
2024-07-22 11:38:00,223.8328,223.8827,223.6138,223.6240,116023
2024-07-22 11:39:00,223.6330,223.8128,223.6030,223.7828,70395
2024-07-22 11:40:00,223.7898,223.8327,223.6530,223.7329,73385
2024-07-22 11:41:00,223.7329,223.8028,223.5031,223.6929,131973
2024-07-22 11:42:00,223.6829,223.7429,223.5081,223.5731,84391
2024-07-22 11:43:00,223.5731,223.6330,223.4532,223.5631,94055
2024-07-22 11:44:00,223.5930,223.7429,223.5531,223.6230,64817
2024-07-22 11:45:00,223.6130,223.6230,223.3034,223.4432,91282
2024-07-22 11:46:00,223.4332,223.4931,223.2135,223.2734,87416
2024-07-22 11:47:00,223.2534,223.3613,223.1535,223.3613,83410
2024-07-22 11:48:00,223.3535,223.3732,222.9839,223.0117,105460
2024-07-22 11:49:00,223.0236,223.2534,222.9638,222.9837,126721
2024-07-22 11:50:00,222.9737,223.2035,222.9737,223.1835,88047
2024-07-22 11:51:00,223.1558,223.3733,223.0863,223.3433,68380
2024-07-22 11:52:00,223.3409,223.6829,223.3409,223.6030,111020
2024-07-22 11:53:00,223.6074,223.7628,223.5547,223.6769,79931
2024-07-22 11:54:00,223.6729,223.7828,223.5930,223.7429,138986
2024-07-22 11:55:00,223.7329,223.7714,223.5830,223.6158,74870
2024-07-22 11:56:00,223.6330,223.7628,223.6330,223.6580,84747
2024-07-22 11:57:00,223.6469,223.7778,223.6230,223.6830,82382
2024-07-22 11:58:00,223.6929,223.7429,223.5731,223.6929,66165
2024-07-22 11:59:00,223.6929,223.7828,223.6929,223.7436,74725
2024-07-22 12:00:00,223.7429,223.8028,223.6530,223.7928,86086
2024-07-22 12:01:00,223.7828,223.7828,223.6030,223.7329,66596
2024-07-22 12:02:00,223.7429,223.8028,223.6779,223.7129,69620
2024-07-22 12:03:00,223.7229,223.7329,223.6130,223.6829,51562
2024-07-22 12:04:00,223.6994,223.6994,223.3340,223.3435,56071
2024-07-22 12:05:00,223.3633,223.3933,223.1236,223.1635,75244
2024-07-22 12:06:00,223.1634,223.3933,223.0437,223.3733,71221
2024-07-22 12:07:00,223.3733,223.5531,223.2834,223.4832,51943
2024-07-22 12:08:00,223.4732,223.5830,223.4033,223.5331,73444
2024-07-22 12:09:00,223.5530,223.6330,223.4433,223.5181,44778
2024-07-22 12:10:00,223.5181,223.6813,223.4884,223.6030,61361
2024-07-22 12:11:00,223.6110,223.6330,223.5231,223.5930,42295
2024-07-22 12:12:00,223.6002,223.6530,223.4732,223.4732,38931
2024-07-22 12:13:00,223.4832,223.6429,223.4332,223.5323,72581
2024-07-22 12:14:00,223.4931,223.5231,223.4332,223.4632,42292
2024-07-22 12:15:00,223.4732,223.4732,223.3733,223.4603,46236
2024-07-22 12:16:00,223.4832,223.5930,223.4832,223.5133,45506
2024-07-22 12:17:00,223.5181,223.5181,223.0537,223.0537,72339
2024-07-22 12:18:00,223.0437,223.1435,222.9937,223.0537,97676
2024-07-22 12:19:00,223.0437,223.3833,222.9937,223.2634,127912
2024-07-22 12:20:00,223.2934,223.2934,222.9737,223.0087,74486
2024-07-22 12:21:00,223.0023,223.0037,222.8339,222.9538,103611
2024-07-22 12:22:00,222.9538,223.4033,222.9538,223.3583,130570
2024-07-22 12:23:00,223.3633,223.4532,223.2535,223.2684,82493
2024-07-22 12:24:00,223.2534,223.2534,223.0636,223.1336,102623
2024-07-22 12:25:00,223.1341,223.5770,223.1341,223.1635,74389
2024-07-22 12:26:00,223.1639,223.4256,223.1435,223.3333,52821
2024-07-22 12:27:00,223.3233,223.4882,223.3233,223.3933,45783
2024-07-22 12:28:00,223.4033,223.4732,223.3283,223.4432,47325
2024-07-22 12:29:00,223.4531,223.6230,223.4482,223.5780,66943
2024-07-22 12:30:00,223.5731,223.6230,223.5031,223.6030,39547
2024-07-22 12:31:00,223.5838,223.5930,223.4776,223.5930,32707
2024-07-22 12:32:00,223.5875,223.6030,223.4632,223.5631,46724
2024-07-22 12:33:00,223.5427,223.6128,223.5031,223.5731,42382
2024-07-22 12:34:00,223.5631,223.6929,223.5331,223.6829,73128
2024-07-22 12:35:00,223.6630,223.6929,223.4931,223.5690,60095
2024-07-22 12:36:00,223.5731,223.6630,223.5631,223.6530,43455
2024-07-22 12:37:00,223.6430,223.7028,223.6280,223.6729,35196
2024-07-22 12:38:00,223.6729,223.6929,223.6230,223.6729,30731
2024-07-22 12:39:00,223.6729,223.7029,223.6030,223.6330,36801
2024-07-22 12:40:00,223.6430,223.8627,223.6330,223.7728,79751
2024-07-22 12:41:00,223.7828,223.8028,223.7130,223.7228,38889
2024-07-22 12:42:00,223.7036,223.8328,223.6130,223.6879,72403
2024-07-22 12:43:00,223.6729,223.6729,223.4832,223.5111,56779
2024-07-22 12:44:00,223.5111,223.6430,223.5032,223.6330,33386
2024-07-22 12:45:00,223.6330,223.7103,223.4632,223.5031,48885
2024-07-22 12:46:00,223.5031,223.5471,223.4432,223.4932,51065
2024-07-22 12:47:00,223.5031,223.7129,223.5031,223.6709,58032
2024-07-22 12:48:00,223.6701,223.8028,223.6630,223.6729,52137
2024-07-22 12:49:00,223.6729,223.7276,223.6230,223.6929,25320
2024-07-22 12:50:00,223.6929,223.8427,223.6929,223.7628,70680
2024-07-22 12:51:00,223.7429,224.0525,223.7429,224.0325,120670
2024-07-22 12:52:00,224.0425,224.0825,223.8128,223.9276,139971
2024-07-22 12:53:00,223.9227,223.9526,223.7235,223.9227,88224
2024-07-22 12:54:00,223.9178,223.9757,223.8473,223.9726,52152
2024-07-22 12:55:00,223.9726,224.0326,223.8827,224.0026,55043
2024-07-22 12:56:00,224.0026,224.0625,223.9526,224.0425,64126
2024-07-22 12:57:00,224.0517,224.0625,223.9727,224.0325,36284
2024-07-22 12:58:00,224.0225,224.0725,223.9828,224.0195,45596
2024-07-22 12:59:00,224.0175,224.0525,223.8927,224.0225,47680
2024-07-22 13:00:00,224.0525,224.0725,223.9827,223.9828,66698
2024-07-22 13:01:00,223.9826,224.0625,223.9712,224.0525,31355
2024-07-22 13:02:00,224.0473,224.0925,223.9626,223.9825,55543
2024-07-22 13:03:00,223.9776,224.0825,223.9326,224.0034,251970
2024-07-22 13:04:00,224.0042,224.0525,223.9661,224.0375,38321
2024-07-22 13:05:00,224.0525,224.0725,223.9926,224.0425,75354
2024-07-22 13:06:00,224.0425,224.0625,223.7431,223.7972,155199
2024-07-22 13:07:00,223.7819,223.9526,223.7728,223.9127,64648
2024-07-22 13:08:00,223.9227,224.0225,223.9127,223.9503,41549
2024-07-22 13:09:00,223.9326,224.0324,223.9028,223.9627,37316
2024-07-22 13:10:00,223.9726,223.9758,223.8627,223.9027,40776
2024-07-22 13:11:00,223.9027,223.9326,223.7828,223.8447,42412
2024-07-22 13:12:00,223.8328,223.9227,223.8268,223.9227,54578
2024-07-22 13:13:00,223.9322,224.0725,223.9276,224.0325,91637
2024-07-22 13:14:00,224.0325,224.0613,223.9526,224.0043,35772
2024-07-22 13:15:00,224.0125,224.0575,224.0026,224.0461,43702
2024-07-22 13:16:00,224.0425,224.0425,223.8378,223.9426,42268
2024-07-22 13:17:00,223.9604,224.0325,223.9027,223.9426,62146
2024-07-22 13:18:00,223.9526,224.0026,223.8827,223.9027,43904
2024-07-22 13:19:00,223.9077,224.0525,223.9077,224.0029,41493
2024-07-22 13:20:00,224.0026,224.0425,223.9826,224.0325,26829
2024-07-22 13:21:00,224.0424,224.0525,223.9726,224.0026,35068
2024-07-22 13:22:00,223.9955,224.0625,223.9426,224.0525,37827
2024-07-22 13:23:00,224.0525,224.0825,223.9926,223.9926,77515
2024-07-22 13:24:00,223.9936,224.0425,223.9426,223.9826,38950
2024-07-22 13:25:00,223.9926,224.0625,223.9828,224.0425,49475
2024-07-22 13:26:00,224.0325,224.2023,224.0325,224.0875,120959
2024-07-22 13:27:00,224.0925,224.2778,224.0826,224.2123,89275
2024-07-22 13:28:00,224.2221,224.3322,224.1424,224.2123,66096
2024-07-22 13:29:00,224.2230,224.2423,224.0925,224.1324,50404
2024-07-22 13:30:00,224.1124,224.2872,224.0725,224.2023,74796
2024-07-22 13:31:00,224.2023,224.6118,224.2023,224.5118,115149
2024-07-22 13:32:00,224.5060,224.6618,224.5060,224.5556,63854
2024-07-22 13:33:00,224.5619,224.7018,224.5519,224.7017,65122
2024-07-22 13:34:00,224.6818,224.7417,224.6170,224.7409,99506
2024-07-22 13:35:00,224.7317,224.7417,224.6069,224.6818,50555
2024-07-22 13:36:00,224.6618,224.6618,224.4720,224.5914,51428
2024-07-22 13:37:00,224.5719,224.6019,224.4021,224.4021,47948
2024-07-22 13:38:00,224.3921,224.5619,224.3022,224.4421,60885
2024-07-22 13:39:00,224.4121,224.5919,224.3921,224.4890,39995
2024-07-22 13:40:00,224.4920,224.6315,224.4820,224.6315,28515
2024-07-22 13:41:00,224.6318,224.6318,224.4421,224.5320,98595
2024-07-22 13:42:00,224.5170,224.5619,224.4520,224.5519,31779
2024-07-22 13:43:00,224.5420,224.5519,224.4122,224.4920,21696
2024-07-22 13:44:00,224.5020,224.5619,224.4920,224.5020,16184
2024-07-22 13:45:00,224.5020,224.5118,224.4322,224.4520,23741
2024-07-22 13:46:00,224.4471,224.6618,224.3924,224.6318,34297
2024-07-22 13:47:00,224.6367,224.7417,224.5920,224.7282,55059
2024-07-22 13:48:00,224.7317,224.8516,224.6968,224.8317,64995
2024-07-22 13:49:00,224.8316,224.8466,224.7217,224.7517,54739
2024-07-22 13:50:00,224.7417,224.7867,224.6818,224.7736,45591
2024-07-22 13:51:00,224.7717,224.8616,224.7362,224.7867,56885
2024-07-22 13:52:00,224.7717,224.7837,224.6818,224.7417,53256
2024-07-22 13:53:00,224.7367,224.8178,224.7317,224.7886,59999
2024-07-22 13:54:00,224.7912,224.8216,224.7177,224.7367,43371
2024-07-22 13:55:00,224.7417,224.7917,224.7117,224.7702,42622
2024-07-22 13:56:00,224.7717,224.7817,224.6868,224.7117,57276
2024-07-22 13:57:00,224.7217,224.7717,224.7217,224.7256,31293
2024-07-22 13:58:00,224.7367,224.7517,224.6630,224.7457,36845
2024-07-22 13:59:00,224.7317,224.9814,224.7267,224.9315,86912
2024-07-22 14:00:00,224.9515,224.9914,224.8216,224.8216,47867
2024-07-22 14:01:00,224.8116,224.8366,224.7417,224.8016,54757
2024-07-22 14:02:00,224.8008,224.8716,224.7950,224.8016,32569
2024-07-22 14:03:00,224.8016,224.8649,224.7817,224.8366,32242
2024-07-22 14:04:00,224.8216,224.8416,224.7417,224.8355,41245
2024-07-22 14:05:00,224.8216,224.9215,224.8076,224.8616,49261
2024-07-22 14:06:00,224.8516,224.8616,224.6618,224.7917,62839
2024-07-22 14:07:00,224.8016,224.9814,224.8016,224.9415,71984
2024-07-22 14:08:00,224.9415,224.9814,224.8915,224.9814,39217
2024-07-22 14:09:00,224.9914,225.1712,224.9615,225.0813,79279
2024-07-22 14:10:00,225.0713,225.0713,224.9023,224.9814,51496
2024-07-22 14:11:00,224.9615,224.9616,224.7317,224.7817,85733
2024-07-22 14:12:00,224.7744,224.8915,224.7717,224.7817,50254
2024-07-22 14:13:00,224.7817,224.8066,224.7317,224.7817,46821
2024-07-22 14:14:00,224.7817,224.8016,224.7417,224.7943,50839
2024-07-22 14:15:00,224.8016,224.8516,224.7981,224.8315,40078
2024-07-22 14:16:00,224.8266,224.9015,224.7617,224.8016,47644
2024-07-22 14:17:00,224.8016,224.8716,224.7819,224.8416,31373
2024-07-22 14:18:00,224.8316,224.8881,224.8016,224.8505,34529
2024-07-22 14:19:00,224.8587,224.8816,224.8416,224.8716,44722
2024-07-22 14:20:00,224.8716,224.8716,224.6918,224.7217,48165
2024-07-22 14:21:00,224.7217,224.9215,224.7217,224.9215,57290
2024-07-22 14:22:00,224.9315,224.9515,224.7517,224.7917,49325
2024-07-22 14:23:00,224.7717,224.9365,224.7717,224.9075,32539
2024-07-22 14:24:00,224.9115,224.9813,224.9115,224.9714,38620
2024-07-22 14:25:00,224.9814,225.1063,224.9314,225.1063,61452
2024-07-22 14:26:00,225.1063,225.1413,225.0116,225.0214,46486
2024-07-22 14:27:00,225.0114,225.0127,224.8716,224.8716,32423
2024-07-22 14:28:00,224.8892,224.8953,224.8016,224.8666,34089
2024-07-22 14:29:00,224.8716,224.9315,224.7917,224.7917,28806
2024-07-22 14:30:00,224.8016,224.8961,224.8016,224.8961,41802
2024-07-22 14:31:00,224.8915,224.9714,224.8666,224.9315,46818
2024-07-22 14:32:00,224.9315,224.9714,224.9015,224.9714,47508
2024-07-22 14:33:00,224.9814,225.0514,224.9155,224.9155,46494
2024-07-22 14:34:00,224.9015,224.9415,224.8216,224.9115,49911
2024-07-22 14:35:00,224.9184,225.0014,224.8116,225.0014,54125
2024-07-22 14:36:00,225.0112,225.0164,224.9115,224.9515,32518
2024-07-22 14:37:00,224.9515,225.0214,224.9115,225.0194,32611
2024-07-22 14:38:00,225.0178,225.1512,225.0178,225.1414,69319
2024-07-22 14:39:00,225.1413,225.2561,225.1413,225.2552,86020
2024-07-22 14:40:00,225.2561,225.3710,225.1912,225.2792,87086
2024-07-22 14:41:00,225.2511,225.2531,225.0788,225.1314,52532
2024-07-22 14:42:00,225.1394,225.1612,225.0613,225.0863,41229
2024-07-22 14:43:00,225.0863,225.0913,224.9724,225.0214,37994
2024-07-22 14:44:00,225.0217,225.1313,225.0217,225.1018,38322
2024-07-22 14:45:00,225.1113,225.2311,225.1113,225.2311,50784
2024-07-22 14:46:00,225.2361,225.2511,225.1909,225.2212,32643
2024-07-22 14:47:00,225.2262,225.2410,225.1363,225.1509,21171
2024-07-22 14:48:00,225.1417,225.1762,225.1413,225.1712,22751
2024-07-22 14:49:00,225.1746,225.1746,225.1313,225.1512,35391
2024-07-22 14:50:00,225.1413,225.1612,225.0414,225.0863,45108
2024-07-22 14:51:00,225.0863,225.1363,225.0548,225.1063,34590
2024-07-22 14:52:00,225.0913,225.1512,225.0813,225.1413,35714
2024-07-22 14:53:00,225.1413,225.1413,225.0713,225.0813,43710
2024-07-22 14:54:00,225.0777,225.1962,225.0777,225.1862,38791
2024-07-22 14:55:00,225.1962,225.2411,225.0713,225.0863,98448
2024-07-22 14:56:00,225.0909,225.1313,224.9714,225.0464,71535
2024-07-22 14:57:00,225.0414,225.0663,224.9265,224.9507,55491
2024-07-22 14:58:00,224.9415,225.0076,224.9315,224.9764,30579
2024-07-22 14:59:00,224.9764,224.9764,224.8816,224.8816,37222
2024-07-22 15:00:00,224.8816,224.9415,224.5519,224.6918,127978
2024-07-22 15:01:00,224.7038,224.7517,224.5620,224.7417,75732
2024-07-22 15:02:00,224.7517,224.7667,224.6218,224.7020,55466
2024-07-22 15:03:00,224.7117,224.7817,224.6718,224.7717,38524
2024-07-22 15:04:00,224.7667,224.8913,224.7517,224.8166,43670
2024-07-22 15:05:00,224.8216,224.8516,224.6918,224.6918,57140
2024-07-22 15:06:00,224.6618,224.6717,224.4720,224.5619,95942
2024-07-22 15:07:00,224.5819,224.6818,224.5420,224.6019,41128
2024-07-22 15:08:00,224.6045,224.7414,224.6019,224.7217,56634
2024-07-22 15:09:00,224.7167,224.8176,224.6368,224.6468,86426
2024-07-22 15:10:00,224.6518,224.8216,224.6468,224.8216,44758
2024-07-22 15:11:00,224.8316,224.9515,224.7018,224.7117,69094
2024-07-22 15:12:00,224.7217,224.8616,224.7117,224.8616,46562
2024-07-22 15:13:00,224.8516,224.8778,224.6518,224.6538,823328
2024-07-22 15:14:00,224.6568,224.7767,224.6568,224.7517,37495
2024-07-22 15:15:00,224.7417,224.7417,224.5419,224.5718,58383
2024-07-22 15:16:00,224.5519,224.6119,224.4640,224.5720,62449
2024-07-22 15:17:00,224.5919,224.7217,224.5220,224.6918,46160
2024-07-22 15:18:00,224.7018,224.7317,224.6628,224.6918,36415
2024-07-22 15:19:00,224.6918,224.6918,224.5020,224.5120,42901
2024-07-22 15:20:00,224.5020,224.6701,224.4421,224.6218,60155
2024-07-22 15:21:00,224.6119,224.6418,224.5320,224.5519,44611
2024-07-22 15:22:00,224.5419,224.5519,224.4520,224.4820,50030
2024-07-22 15:23:00,224.4770,224.5469,224.4120,224.5469,338874
2024-07-22 15:24:00,224.5619,224.6518,224.5619,224.6019,71778
2024-07-22 15:25:00,224.5919,224.6119,224.4021,224.4820,47752
2024-07-22 15:26:00,224.4838,224.5419,224.3721,224.4558,70359
2024-07-22 15:27:00,224.4520,224.5120,224.4021,224.4720,38405
2024-07-22 15:28:00,224.4817,224.5919,224.4817,224.5619,35966
2024-07-22 15:29:00,224.5719,224.6019,224.3721,224.4221,64677
2024-07-22 15:30:00,224.4221,224.5220,224.3921,224.4121,54901
2024-07-22 15:31:00,224.4071,224.4520,224.2922,224.4520,73248
2024-07-22 15:32:00,224.4321,224.5120,224.3272,224.4776,65618
2024-07-22 15:33:00,224.4920,224.5519,224.3921,224.4105,60422
2024-07-22 15:34:00,224.4021,224.4321,224.3122,224.3522,65998
2024-07-22 15:35:00,224.3422,224.4321,224.2822,224.3322,73510
2024-07-22 15:36:00,224.3172,224.5519,224.2872,224.5288,158171
2024-07-22 15:37:00,224.5294,224.5769,224.4670,224.5004,84578
2024-07-22 15:38:00,224.5019,224.6518,224.5019,224.6418,88688
2024-07-22 15:39:00,224.6418,224.7188,224.6019,224.6918,76827
2024-07-22 15:40:00,224.6718,224.6818,224.6097,224.6238,67281
2024-07-22 15:41:00,224.6218,224.6398,224.5220,224.5220,80071
2024-07-22 15:42:00,224.5220,224.7517,224.3921,224.7517,75640
2024-07-22 15:43:00,224.7595,224.7817,224.5170,224.5220,88103
2024-07-22 15:44:00,224.5220,224.6069,224.4720,224.6069,67611
2024-07-22 15:45:00,224.6079,224.6518,224.5369,224.5369,71111
2024-07-22 15:46:00,224.5419,224.6668,224.5419,224.6668,41715
2024-07-22 15:47:00,224.6668,224.6718,224.5620,224.6019,77206
2024-07-22 15:48:00,224.6019,224.6069,224.4171,224.4220,76932
2024-07-22 15:49:00,224.4171,224.5120,224.2123,224.2273,98026
2024-07-22 15:50:00,224.2223,224.2223,223.7628,223.9127,244268
2024-07-22 15:51:00,223.9127,224.2223,223.8927,224.1324,149362
2024-07-22 15:52:00,224.1304,224.1524,223.8527,223.9127,158245
2024-07-22 15:53:00,223.9127,224.0425,223.8228,223.9229,406981
2024-07-22 15:54:00,223.9227,223.9626,223.5731,223.6430,301322
2024-07-22 15:55:00,223.6430,223.9127,223.5930,223.7429,262913
2024-07-22 15:56:00,223.7518,223.8086,223.6030,223.6430,168434
2024-07-22 15:57:00,223.6530,223.7678,223.5231,223.7528,225994
2024-07-22 15:58:00,223.7528,223.7728,223.6430,223.7728,239299
2024-07-22 15:59:00,223.7628,223.9626,223.5331,223.6729,845195
2024-07-22 16:00:00,223.6929,223.7329,223.2434,223.7329,14924271
2024-07-22 16:01:00,223.7329,223.8427,223.7029,223.8128,10964
2024-07-22 16:02:00,223.8427,223.8927,223.7029,223.8128,14053
2024-07-22 16:03:00,223.8328,223.8328,223.7029,223.7578,411027
2024-07-22 16:04:00,223.7129,223.8028,223.4732,223.6552,8833
2024-07-22 16:05:00,223.7029,223.8527,223.6530,223.6774,20226
