,open_MCD,high_MCD,low_MCD,close_MCD,volume_MCD
2024-06-26 16:36:00,256.8278,256.8875,256.8278,256.8875,200
2024-06-26 16:37:00,256.8576,256.8576,256.7185,256.8179,16
2024-06-26 16:38:00,256.5296,256.5296,256.5296,256.5296,1
2024-06-26 16:39:00,256.4103,256.4103,255.6547,255.6547,3
2024-06-26 16:42:00,256.5296,256.5296,256.4997,256.4997,53
2024-06-26 16:43:00,256.5097,256.5097,256.5097,256.5097,1
2024-06-26 16:44:00,256.7483,256.7483,256.7483,256.7483,2
2024-06-26 16:45:00,256.5097,256.5097,256.4997,256.4997,244
2024-06-26 16:46:00,256.4997,256.4997,256.4997,256.4997,6
2024-06-26 16:47:00,256.4997,256.4997,256.4997,256.4997,1
2024-06-26 16:49:00,255.8535,256.4898,255.8535,256.4898,38
2024-06-26 16:52:00,256.3208,256.3208,256.3208,256.3208,1
2024-06-26 16:54:00,256.4689,256.4689,256.4689,256.4689,1
2024-06-26 16:55:00,256.4898,256.4898,256.4689,256.4689,2
2024-06-26 16:57:00,256.4103,256.4103,256.3307,256.3307,72065
2024-06-26 16:58:00,256.4689,256.4689,256.4689,256.4689,1
2024-06-26 17:00:00,256.4799,256.4799,256.4799,256.4799,1
2024-06-26 17:01:00,256.4699,256.4699,256.4699,256.4699,1
2024-06-26 17:02:00,256.4799,256.4799,256.4799,256.4799,1
2024-06-26 17:04:00,256.4699,256.4699,256.4699,256.4699,10
2024-06-26 17:05:00,256.4799,256.4799,256.4799,256.4799,10
2024-06-26 17:06:00,256.4799,256.4799,256.4799,256.4799,2
2024-06-26 17:07:00,256.4003,256.4003,256.0722,256.0722,111
2024-06-26 17:09:00,256.4890,256.4890,256.4890,256.4890,105
2024-06-26 17:11:00,256.4890,256.4890,247.9199,247.9199,108
2024-06-26 17:12:00,256.4799,256.4799,256.4799,256.4799,2
2024-06-26 17:13:00,256.4799,256.4799,256.4799,256.4799,1
2024-06-26 17:14:00,256.4003,256.4003,256.3307,256.4003,4
2024-06-26 17:19:00,256.4699,256.4699,256.4699,256.4699,15
2024-06-26 17:20:00,256.3307,256.3307,256.3307,256.3307,2
2024-06-26 17:21:00,256.3407,256.3407,256.3407,256.3407,1
2024-06-26 17:23:00,256.3904,256.4898,256.3904,256.4699,218
2024-06-26 17:24:00,256.0026,256.0026,256.0026,256.0026,10
2024-06-26 17:25:00,256.4898,256.4898,256.4898,256.4898,1
2024-06-26 17:26:00,256.3506,256.3506,256.3506,256.3506,15
2024-06-26 17:29:00,256.4600,256.4600,256.4600,256.4600,1
2024-06-26 17:32:00,256.0148,256.4600,256.0148,256.4600,3
2024-06-26 17:34:00,256.4600,256.4600,256.4600,256.4600,2
2024-06-26 17:35:00,256.4776,256.4776,256.4776,256.4776,1
2024-06-26 17:38:00,256.4600,256.4600,256.4600,256.4600,1
2024-06-26 17:46:00,256.4600,256.4600,256.4600,256.4600,2
2024-06-26 17:51:00,256.4898,256.4898,256.4600,256.4600,6
2024-06-26 17:56:00,256.4103,256.4103,256.0576,256.0576,273
2024-06-26 17:57:00,256.3208,256.3208,256.3208,256.3208,2
2024-06-26 18:01:00,256.3307,256.3307,256.3307,256.3307,16
2024-06-26 18:02:00,256.0026,256.3307,256.0026,256.3307,34
2024-06-26 18:04:00,256.3307,256.3307,256.3307,256.3307,50
2024-06-26 18:05:00,256.3009,256.3009,256.3009,256.3009,5
2024-06-26 18:06:00,256.3307,256.3307,256.3307,256.3307,105
2024-06-26 18:08:00,256.3208,256.3208,256.3009,256.3009,17
2024-06-26 18:10:00,256.3307,256.3307,256.3208,256.3307,264
2024-06-26 18:11:00,256.3307,256.3307,256.3307,256.3307,32
2024-06-26 18:17:00,256.3307,256.3307,256.3307,256.3307,48
2024-06-26 18:19:00,256.3307,256.4799,256.3307,256.4799,18
2024-06-26 18:21:00,256.4898,256.4898,256.4898,256.4898,1
2024-06-26 18:22:00,256.4799,256.4799,256.4799,256.4799,1
2024-06-26 18:27:00,256.4898,256.4997,256.4799,256.4799,679
2024-06-26 18:30:00,256.3307,256.3307,256.3307,256.3307,379413
2024-06-26 18:33:00,256.3009,256.3009,256.3009,256.3009,1
2024-06-26 18:34:00,256.0026,256.0026,256.0026,256.0026,1
2024-06-26 18:39:00,256.4699,256.4699,256.4699,256.4699,1
2024-06-26 18:41:00,256.3009,256.3009,256.3009,256.3009,1
2024-06-26 18:43:00,256.4699,256.4699,256.4699,256.4699,1
2024-06-26 18:46:00,256.4485,256.4485,256.4485,256.4485,1
2024-06-26 18:47:00,256.4500,256.4500,256.4500,256.4500,200
2024-06-26 18:55:00,256.2711,256.2711,256.2711,256.2711,46
2024-06-26 18:56:00,256.2512,256.2512,256.2512,256.2512,41
2024-06-26 19:00:00,256.3307,256.3307,256.3307,256.3307,379413
2024-06-26 19:08:00,256.3009,256.3009,256.2015,256.2015,10
2024-06-26 19:09:00,256.0225,256.0225,256.0026,256.0026,97
2024-06-26 19:13:00,256.4401,256.4401,256.4401,256.4401,16
2024-06-26 19:17:00,256.4600,256.4600,256.4600,256.4600,2
2024-06-26 19:18:00,256.4600,256.4600,256.4600,256.4600,200
2024-06-26 19:19:00,256.4600,256.4600,256.4600,256.4600,2
2024-06-26 19:22:00,256.4600,256.4600,256.4600,256.4600,2
2024-06-26 19:23:00,256.4600,256.4600,256.4600,256.4600,2
2024-06-26 19:24:00,256.3307,256.3307,256.3108,256.3108,16
2024-06-26 19:26:00,256.1021,256.1021,256.1021,256.1021,10
2024-06-26 19:37:00,256.3307,256.3307,256.3307,256.3307,1
2024-06-26 19:44:00,256.3208,256.3208,256.3208,256.3208,18
2024-06-26 19:45:00,255.9529,255.9529,255.9529,255.9529,9
2024-06-26 19:49:00,255.9865,256.2910,255.9865,256.0026,27
2024-06-26 19:50:00,256.2910,256.2910,256.2910,256.2910,10
2024-06-26 19:53:00,255.9529,255.9529,255.9529,255.9529,49
2024-06-26 19:56:00,256.3009,256.3009,256.3009,256.3009,5
2024-06-26 19:57:00,256.2711,256.3009,256.2711,256.3009,244
2024-06-26 19:58:00,256.3009,256.3009,256.3009,256.3009,5
2024-06-26 19:59:00,256.3009,256.3009,255.9529,255.9529,70
2024-06-27 04:00:00,256.2114,256.3108,256.2114,256.3108,28
2024-06-27 04:01:00,256.3009,256.3009,256.3009,256.3009,5
2024-06-27 04:03:00,256.3009,256.3606,256.3009,256.3606,29
2024-06-27 04:08:00,256.3606,256.3606,256.3606,256.3606,1
2024-06-27 04:11:00,256.3606,256.3606,256.3606,256.3606,1
2024-06-27 04:16:00,256.4997,256.4997,256.4997,256.4997,1
2024-06-27 04:21:00,256.3009,256.3009,256.1617,256.3009,114
2024-06-27 04:22:00,256.1120,256.1319,256.0026,256.1021,62
2024-06-27 04:24:00,256.0921,256.0921,256.0921,256.0921,8
2024-06-27 04:25:00,256.0026,256.0026,256.0026,256.0026,10
2024-06-27 04:27:00,255.8138,255.9529,255.8138,255.8138,67
2024-06-27 04:33:00,255.8237,256.2015,255.8237,256.2015,174
2024-06-27 04:48:00,256.1021,256.3208,256.1021,256.3208,6
2024-06-27 05:04:00,256.3208,256.3208,256.3208,256.3208,1
2024-06-27 05:05:00,256.1120,256.1120,256.1120,256.1120,21
2024-06-27 05:09:00,256.3208,256.3208,256.3208,256.3208,30
2024-06-27 05:17:00,256.2910,256.4103,256.2910,256.4103,203
2024-06-27 05:22:00,256.3606,256.3606,256.3606,256.3606,3
2024-06-27 05:23:00,256.0921,256.0921,256.0921,256.0921,1
2024-06-27 05:30:00,256.0921,256.0921,256.0921,256.0921,1
2024-06-27 05:53:00,256.3506,256.3506,256.3506,256.3506,1
2024-06-27 05:54:00,256.3506,256.3506,256.3506,256.3506,2
2024-06-27 06:10:00,256.3506,256.3506,256.3506,256.3506,1
2024-06-27 06:14:00,256.3506,256.3506,256.0921,256.0921,6
2024-06-27 06:15:00,256.3407,256.3407,256.3407,256.3407,1
2024-06-27 06:17:00,256.2711,256.2711,256.2711,256.2711,10
2024-06-27 06:25:00,256.0921,256.0921,256.0921,256.0921,5
2024-06-27 06:38:00,256.2711,256.3407,256.2711,256.3407,3
2024-06-27 06:41:00,256.2711,256.2711,256.2711,256.2711,1
2024-06-27 06:53:00,256.1418,256.1418,256.1418,256.1418,9
2024-06-27 06:57:00,256.0126,256.0126,256.0126,256.0126,1
2024-06-27 06:59:00,256.0126,256.0126,256.0126,256.0126,2
2024-06-27 07:00:00,256.2611,256.2611,256.0921,256.0921,13
2024-06-27 07:01:00,256.1418,256.1418,256.1418,256.1418,2
2024-06-27 07:04:00,256.0822,256.0822,256.0822,256.0822,2
2024-06-27 07:14:00,256.0921,256.1418,256.0822,256.1418,5
2024-06-27 07:16:00,256.1418,256.1418,256.1418,256.1418,25
2024-06-27 07:17:00,256.1617,256.2313,256.1617,256.1816,64
2024-06-27 07:21:00,256.1915,256.1915,256.1915,256.1915,9
2024-06-27 07:23:00,256.0126,256.0126,256.0126,256.0126,1
2024-06-27 07:26:00,256.1915,256.1915,256.1418,256.1418,22
2024-06-27 07:28:00,256.1418,256.1418,256.1418,256.1418,2
2024-06-27 07:29:00,256.1816,256.1816,256.1816,256.1816,4
2024-06-27 07:30:00,256.1915,256.2810,256.1915,256.2810,32
2024-06-27 07:31:00,256.3606,256.3606,256.3009,256.3009,6
2024-06-27 07:32:00,256.1915,256.1915,256.1915,256.1915,18
2024-06-27 07:34:00,256.1915,256.1915,256.1915,256.1915,310
2024-06-27 07:45:00,256.4301,256.4699,256.4301,256.4500,16
2024-06-27 07:46:00,256.3705,256.3804,256.3705,256.3804,194
2024-06-27 07:47:00,256.2611,256.2711,256.2015,256.2711,157
2024-06-27 07:48:00,256.1915,256.2015,256.1915,256.2015,120
2024-06-27 07:49:00,256.1915,256.1915,256.1816,256.1816,857
2024-06-27 07:53:00,256.2512,256.2512,256.2512,256.2512,5
2024-06-27 07:56:00,256.2512,256.2512,256.2512,256.2512,4
2024-06-27 07:57:00,256.2313,256.2313,256.2015,256.2114,180
2024-06-27 08:00:00,255.9591,257.0764,253.7956,256.2512,162
2024-06-27 08:01:00,256.4202,256.4401,256.4202,256.4401,5
2024-06-27 08:02:00,256.4003,256.4997,256.0126,256.3407,177
2024-06-27 08:03:00,255.9032,256.4799,255.9032,256.3307,13
2024-06-27 08:08:00,256.9968,256.9968,256.4600,256.4600,7
2024-06-27 08:09:00,256.3307,256.3307,256.2413,256.2413,91
2024-06-27 08:10:00,256.2413,256.4401,256.2413,256.4401,536
2024-06-27 08:14:00,256.3307,256.3307,256.3307,256.3307,1
2024-06-27 08:16:00,256.3307,256.3307,256.3307,256.3307,1
2024-06-27 08:19:00,256.3307,256.3307,256.3307,256.3307,5
2024-06-27 08:20:00,256.4997,256.4997,256.4401,256.4401,15
2024-06-27 08:21:00,255.9529,255.9529,255.9529,255.9529,4
2024-06-27 08:23:00,256.3307,256.3307,256.3307,256.3307,1
2024-06-27 08:26:00,256.4401,256.4401,256.4401,256.4401,3
2024-06-27 08:27:00,256.4301,256.4301,256.4301,256.4301,2
2024-06-27 08:29:00,256.4301,256.4301,256.4301,256.4301,16
2024-06-27 08:31:00,256.4301,256.4301,256.4301,256.4301,20
2024-06-27 08:32:00,256.4301,256.4301,256.4301,256.4301,2
2024-06-27 08:33:00,256.4997,256.4997,256.4997,256.4997,20
2024-06-27 08:39:00,256.4997,256.5196,256.4301,256.4301,178
2024-06-27 08:42:00,256.3519,256.3519,256.3519,256.3519,39
2024-06-27 08:43:00,256.4799,256.6688,256.4799,256.6389,148
2024-06-27 08:45:00,256.6886,256.6886,256.6886,256.6886,1
2024-06-27 08:47:00,256.5296,256.5296,256.5296,256.5296,6
2024-06-27 08:50:00,256.5594,256.5594,256.4997,256.4997,858
2024-06-27 08:51:00,256.4997,256.4997,256.4401,256.4898,63
2024-06-27 08:53:00,256.4301,256.4301,256.3307,256.3307,73
2024-06-27 08:56:00,256.3307,256.3307,256.3307,256.3307,1
2024-06-27 08:58:00,256.4898,256.4898,256.4898,256.4898,2
2024-06-27 08:59:00,256.3307,256.3307,256.3307,256.3307,1
2024-06-27 09:00:00,256.3407,256.4600,256.3407,256.4600,64
2024-06-27 09:02:00,256.3407,256.3407,255.9629,255.9629,1113
2024-06-27 09:03:00,255.9529,256.2114,255.9529,256.2114,17
2024-06-27 09:07:00,256.1617,256.1617,256.1617,256.1617,1
2024-06-27 09:08:00,256.1915,256.1915,256.1915,256.1915,2
2024-06-27 09:10:00,256.2114,256.6489,256.1816,256.1816,12
2024-06-27 09:11:00,256.6315,256.6315,256.6315,256.6315,1
2024-06-27 09:13:00,256.6489,256.6489,256.6489,256.6489,1
2024-06-27 09:14:00,256.2114,256.2114,256.2114,256.2114,301
2024-06-27 09:16:00,256.2015,256.2015,256.2015,256.2015,1
2024-06-27 09:17:00,256.2015,256.2015,256.2015,256.2015,6
2024-06-27 09:19:00,256.1915,256.2015,256.0225,256.0225,45
2024-06-27 09:21:00,256.2015,256.2015,255.9529,255.9529,36
2024-06-27 09:22:00,255.9529,255.9529,255.9529,255.9529,1
2024-06-27 09:23:00,256.1717,256.2015,256.1717,256.2015,14
2024-06-27 09:25:00,256.4997,256.4997,256.4997,256.4997,2
2024-06-27 09:27:00,256.2015,256.3506,256.2015,256.3506,36
2024-06-27 09:29:00,256.2114,256.2114,256.2114,256.2114,1
2024-06-27 09:30:00,256.4997,257.3249,256.4997,257.3249,57817
2024-06-27 09:31:00,256.8079,256.8079,256.1319,256.1319,3211
2024-06-27 09:32:00,256.4997,256.5296,256.4997,256.5296,1631
2024-06-27 09:33:00,256.4103,256.6041,256.4103,256.5992,3057
2024-06-27 09:34:00,256.4003,256.6986,256.2025,256.4202,6916
2024-06-27 09:35:00,256.4103,256.5097,256.3506,256.5097,2936
2024-06-27 09:36:00,256.4997,256.4997,256.0325,256.3009,8147
2024-06-27 09:37:00,255.9629,256.1617,255.9529,256.1617,6082
2024-06-27 09:38:00,256.4152,256.4898,256.2413,256.4799,1856
2024-06-27 09:39:00,256.3059,256.4997,256.2015,256.4053,9940
2024-06-27 09:40:00,256.3108,256.3208,256.2065,256.3208,2430
2024-06-27 09:41:00,256.3506,256.5097,256.3506,256.4451,9020
2024-06-27 09:42:00,256.4401,256.4806,256.3506,256.4301,8415
2024-06-27 09:43:00,256.3506,256.5395,256.1816,256.2114,5500
2024-06-27 09:44:00,256.2015,256.2512,256.0921,256.2114,7574
2024-06-27 09:45:00,256.1717,256.1717,256.0275,256.1518,10496
2024-06-27 09:46:00,256.0524,256.0673,255.8336,255.8436,4688
2024-06-27 09:47:00,255.8237,256.0126,255.7939,256.0126,16500
2024-06-27 09:48:00,255.9629,255.9778,255.7244,255.7244,4245
2024-06-27 09:49:00,255.9231,255.9331,255.7541,255.8933,5206
2024-06-27 09:50:00,255.8933,256.1219,255.8833,256.0987,6214
2024-06-27 09:51:00,256.1070,256.2008,256.0623,256.1567,1349
2024-06-27 09:52:00,256.1567,256.2223,256.0524,256.0524,2611
2024-06-27 09:53:00,256.0524,256.0623,255.9331,256.0325,17548
2024-06-27 09:54:00,255.9728,256.1219,255.9629,256.0524,4865
2024-06-27 09:55:00,256.0524,256.0722,256.0524,256.0524,1282
2024-06-27 09:56:00,256.1617,256.2819,256.0325,256.1915,4483
2024-06-27 09:57:00,256.2512,256.2512,256.0623,256.0623,3142
2024-06-27 09:58:00,256.0623,256.1839,256.0026,256.1617,3735
2024-06-27 09:59:00,256.0872,256.0971,256.0225,256.0971,2469
2024-06-27 10:00:00,256.0971,256.1717,255.9927,256.0230,9079
2024-06-27 10:01:00,256.0673,256.1816,255.9927,256.0971,8695
2024-06-27 10:02:00,256.1617,256.1617,255.8734,255.9728,6226
2024-06-27 10:03:00,255.9629,255.9977,255.8635,255.8635,2814
2024-06-27 10:04:00,255.9927,256.0722,255.9181,255.9331,3842
2024-06-27 10:05:00,255.9032,255.9331,255.6944,255.7292,7747
2024-06-27 10:06:00,255.7044,255.7342,255.6994,255.6994,2043
2024-06-27 10:07:00,255.6994,255.9331,255.6149,255.7640,10763
2024-06-27 10:08:00,255.7690,255.8734,255.7243,255.7839,3395
2024-06-27 10:09:00,255.7839,256.0424,255.7640,255.9977,6597
2024-06-27 10:10:00,256.0722,256.1717,255.8088,255.8088,5222
2024-06-27 10:11:00,255.8436,255.8717,255.7541,255.7541,3485
2024-06-27 10:12:00,255.8138,255.8734,255.7193,255.7640,7260
2024-06-27 10:13:00,255.7640,255.7640,255.7541,255.7541,10548
2024-06-27 10:14:00,255.7640,255.7939,255.7143,255.7939,7126
2024-06-27 10:15:00,255.8038,255.8933,255.7839,255.7839,2847
2024-06-27 10:16:00,255.8138,255.8138,255.7243,255.7491,11611
2024-06-27 10:17:00,255.7730,256.1319,255.7730,256.1120,6105
2024-06-27 10:18:00,255.9877,256.1219,255.9430,255.9430,1993
2024-06-27 10:19:00,255.8544,256.1418,255.8544,256.1418,2695
2024-06-27 10:20:00,256.0126,256.1617,255.8833,255.9529,10496
2024-06-27 10:21:00,255.9529,256.0225,255.9231,255.9231,8204
2024-06-27 10:22:00,255.9181,255.9380,255.8535,255.8535,2888
2024-06-27 10:23:00,255.8535,255.9728,255.8237,255.9728,13360
2024-06-27 10:24:00,255.9728,256.0026,255.8535,255.9211,5492
2024-06-27 10:25:00,255.9032,255.9331,255.8833,255.8933,4665
2024-06-27 10:26:00,255.9430,255.9430,255.7839,255.8088,3193
2024-06-27 10:27:00,255.7640,255.7830,255.7541,255.7541,1881
2024-06-27 10:28:00,255.8436,255.8436,255.7143,255.8436,3682
2024-06-27 10:29:00,255.7839,255.9629,255.7442,255.9529,7928
2024-06-27 10:30:00,255.8684,255.9529,255.8088,255.8237,1225
2024-06-27 10:31:00,255.7839,255.7839,255.6746,255.6746,3903
2024-06-27 10:32:00,255.6746,255.7143,255.5553,255.6944,3655
2024-06-27 10:33:00,255.6682,255.8635,255.6682,255.8635,1980
2024-06-27 10:34:00,255.7442,255.8535,255.6149,255.6845,3566
2024-06-27 10:35:00,255.8336,256.0424,255.7342,255.7342,10001
2024-06-27 10:36:00,255.9529,255.9529,255.7740,255.7740,1298
2024-06-27 10:37:00,255.7442,255.7442,255.6050,255.6050,2292
2024-06-27 10:38:00,255.7442,255.7640,255.6447,255.6447,2255
2024-06-27 10:39:00,255.7292,255.9728,255.6652,255.9355,5405
2024-06-27 10:40:00,255.9380,256.0424,255.8436,255.9231,2075
2024-06-27 10:41:00,255.9331,255.9529,255.7740,255.7740,4786
2024-06-27 10:42:00,255.7740,255.8436,255.6994,255.7939,4615
2024-06-27 10:43:00,255.7243,255.8535,255.7143,255.8436,3476
2024-06-27 10:44:00,255.8733,255.9231,255.7143,255.8187,4157
2024-06-27 10:45:00,255.9032,256.0822,255.9032,256.0126,3162
2024-06-27 10:46:00,255.9480,256.1518,255.9480,256.1518,13063
2024-06-27 10:47:00,255.9877,256.0026,255.8436,255.8485,7117
2024-06-27 10:48:00,255.9032,255.9629,255.8237,255.9629,1495
2024-06-27 10:49:00,255.8635,255.9828,255.8038,255.9828,5692
2024-06-27 10:50:00,255.9927,255.9927,255.8237,255.8287,1689
2024-06-27 10:51:00,255.9249,256.0822,255.9249,255.9927,2886
2024-06-27 10:52:00,255.9927,256.0076,255.9331,255.9877,2337
2024-06-27 10:53:00,255.9778,256.0921,255.9529,255.9529,3004
2024-06-27 10:54:00,256.0499,256.2512,255.9529,256.2114,12485
2024-06-27 10:55:00,256.2114,256.2114,256.0971,256.1120,3895
2024-06-27 10:56:00,256.1866,256.3506,256.1866,256.3506,2868
2024-06-27 10:57:00,256.2810,256.2910,256.1816,256.2512,3681
2024-06-27 10:58:00,256.1617,256.2810,256.1617,256.2114,1970
2024-06-27 10:59:00,256.2462,256.2462,256.1418,256.1468,2611
2024-06-27 11:00:00,256.2611,256.2611,256.0623,256.1120,6665
2024-06-27 11:01:00,256.0325,256.2363,256.0225,256.2363,3607
2024-06-27 11:02:00,256.2363,256.2363,255.9529,256.0225,5705
2024-06-27 11:03:00,255.9331,255.9331,255.9331,255.9331,834
2024-06-27 11:04:00,255.9331,256.0822,255.9331,256.0026,1884
2024-06-27 11:05:00,256.0026,256.1318,255.9331,256.0325,5590
2024-06-27 11:06:00,255.9556,255.9556,255.9556,255.9556,525
2024-06-27 11:07:00,255.8635,255.9529,255.8535,255.8933,2086
2024-06-27 11:08:00,255.8237,255.8237,255.7143,255.7143,1658
2024-06-27 11:09:00,255.7243,255.7442,255.6944,255.7442,1276
2024-06-27 11:10:00,255.7442,255.7442,255.6845,255.7173,1973
2024-06-27 11:11:00,255.7044,255.7044,255.6050,255.6050,2246
2024-06-27 11:12:00,255.6348,255.8436,255.6348,255.7640,5610
2024-06-27 11:13:00,255.7864,255.7939,255.7864,255.7939,776
2024-06-27 11:14:00,255.7442,255.7541,255.7044,255.7044,2148
2024-06-27 11:15:00,255.7118,255.7342,255.6249,255.6547,6851
2024-06-27 11:16:00,255.7342,255.7392,255.6746,255.6746,7013
2024-06-27 11:17:00,255.7243,255.7541,255.6646,255.6646,2037
2024-06-27 11:18:00,255.7044,255.8436,255.6994,255.7839,3851
2024-06-27 11:19:00,255.7560,255.9430,255.7560,255.8933,5732
2024-06-27 11:20:00,255.8436,255.8436,255.8436,255.8436,1374
2024-06-27 11:21:00,255.8237,255.8237,255.7640,255.8237,1670
2024-06-27 11:22:00,255.8138,255.8138,255.4757,255.5155,14508
2024-06-27 11:23:00,255.5155,255.6547,255.5056,255.5056,1792
2024-06-27 11:24:00,255.6547,255.6746,255.5652,255.6746,2778
2024-06-27 11:25:00,255.5761,255.6746,255.5453,255.5453,4271
2024-06-27 11:26:00,255.5075,255.5453,255.5075,255.5453,755
2024-06-27 11:27:00,255.5751,255.5851,255.5056,255.5751,3206
2024-06-27 11:28:00,255.4757,255.5851,255.4757,255.5304,8024
2024-06-27 11:29:00,255.5851,255.7243,255.5304,255.7243,4184
2024-06-27 11:30:00,255.6658,255.7243,255.6597,255.6845,2230
2024-06-27 11:31:00,255.6845,255.7292,255.5950,255.5950,3540
2024-06-27 11:32:00,255.6696,255.6696,255.5950,255.6219,1498
2024-06-27 11:33:00,255.7541,255.7541,255.6149,255.7541,2448
2024-06-27 11:34:00,255.6845,255.7044,255.5851,255.7044,5039
2024-06-27 11:35:00,255.5950,255.7541,255.5155,255.5354,5251
2024-06-27 11:36:00,255.5155,255.6447,255.5155,255.6447,1238
2024-06-27 11:37:00,255.5901,255.7342,255.5553,255.5553,4033
2024-06-27 11:38:00,255.5453,255.7740,255.5453,255.7740,6536
2024-06-27 11:39:00,255.7094,255.7740,255.7094,255.7740,643
2024-06-27 11:40:00,255.7044,255.7640,255.6447,255.7044,2559
2024-06-27 11:41:00,255.7541,255.8237,255.7044,255.7876,7355
2024-06-27 11:42:00,255.8295,255.8295,255.7044,255.7491,1858
2024-06-27 11:43:00,255.7939,255.7939,255.7342,255.7342,3657
2024-06-27 11:44:00,255.7541,255.8734,255.7541,255.7740,9912
2024-06-27 11:45:00,255.8237,255.9331,255.7939,255.9331,12312
2024-06-27 11:46:00,255.9529,256.0524,255.9529,255.9877,3081
2024-06-27 11:47:00,255.9877,256.0623,255.9281,256.0225,7964
2024-06-27 11:48:00,256.0126,256.0424,255.9529,256.0424,1532
2024-06-27 11:49:00,255.9231,256.1518,255.9231,256.1319,8547
2024-06-27 11:50:00,256.1120,256.2114,256.1120,256.2114,1620
2024-06-27 11:51:00,256.1518,256.2015,256.1021,256.1269,2522
2024-06-27 11:52:00,256.0722,256.0722,256.0524,256.0524,2147
2024-06-27 11:53:00,256.0573,256.0921,255.9231,255.9629,4735
2024-06-27 11:54:00,255.9629,256.0126,255.9629,255.9629,1179
2024-06-27 11:55:00,256.0126,256.0126,255.9231,255.9231,1898
2024-06-27 11:56:00,255.9082,256.0524,255.9082,256.0146,4790
2024-06-27 11:57:00,256.0026,256.0026,255.9629,255.9728,2006
2024-06-27 11:58:00,255.9728,255.9728,255.9332,255.9332,699
2024-06-27 11:59:00,255.9629,256.0424,255.9331,256.0424,6709
2024-06-27 12:00:00,256.1319,256.1915,256.1120,256.1120,2918
2024-06-27 12:01:00,256.1021,256.1021,256.1021,256.1021,779
2024-06-27 12:02:00,256.0524,256.0524,256.0424,256.0424,1517
2024-06-27 12:03:00,256.0126,256.0225,255.9132,255.9231,1967
2024-06-27 12:04:00,255.9281,255.9281,255.8734,255.8858,2334
2024-06-27 12:05:00,255.9082,255.9132,255.8635,255.9132,3199
2024-06-27 12:06:00,255.8734,255.8833,255.8237,255.8684,2692
2024-06-27 12:07:00,255.8038,255.8684,255.8038,255.8684,1970
2024-06-27 12:08:00,255.8684,255.8684,255.8684,255.8684,1190
2024-06-27 12:09:00,255.9331,256.0026,255.8237,255.8833,32261
2024-06-27 12:10:00,255.8635,255.9032,255.7839,255.8386,10662
2024-06-27 12:11:00,255.7850,255.8933,255.7850,255.8647,1648
2024-06-27 12:12:00,255.8038,255.9629,255.7839,255.9629,4808
2024-06-27 12:13:00,255.8336,255.8336,255.6845,255.7243,8215
2024-06-27 12:14:00,255.7442,255.7442,255.7401,255.7401,865
2024-06-27 12:15:00,255.8137,255.8137,255.6746,255.7342,2173
2024-06-27 12:16:00,255.7044,255.8237,255.7044,255.8237,3724
2024-06-27 12:17:00,255.8833,255.9828,255.8535,255.8833,8532
2024-06-27 12:18:00,255.8833,255.9231,255.8237,255.9231,5293
2024-06-27 12:19:00,255.8784,255.9430,255.8138,255.8833,8545
2024-06-27 12:20:00,255.8684,255.9331,255.8535,255.8535,1765
2024-06-27 12:21:00,255.8933,256.0126,255.8635,256.0126,6235
2024-06-27 12:22:00,255.9331,256.0126,255.8933,255.8933,2988
2024-06-27 12:23:00,255.9132,255.9331,255.8038,255.9331,12510
2024-06-27 12:24:00,255.8933,255.9195,255.8734,255.9181,1927
2024-06-27 12:25:00,255.9032,256.0026,255.8933,255.9629,4419
2024-06-27 12:26:00,255.9132,255.9331,255.8635,255.8789,3385
2024-06-27 12:27:00,255.8883,255.8883,255.8336,255.8386,1640
2024-06-27 12:28:00,255.8535,255.8684,255.8038,255.8436,3505
2024-06-27 12:29:00,255.8138,255.8138,255.7442,255.8088,1835
2024-06-27 12:30:00,255.8088,255.8088,255.7541,255.8064,801
2024-06-27 12:31:00,255.8138,255.8138,255.8138,255.8138,849
2024-06-27 12:32:00,255.8138,255.8138,255.7342,255.7342,3114
2024-06-27 12:33:00,255.7442,255.9132,255.7442,255.8635,4393
2024-06-27 12:34:00,255.9132,255.9331,255.8138,255.8138,12476
2024-06-27 12:35:00,255.8519,255.8535,255.7939,255.7939,2733
2024-06-27 12:36:00,255.8535,255.8535,255.8336,255.8336,1093
2024-06-27 12:37:00,255.8138,255.8336,255.7541,255.7814,1672
2024-06-27 12:38:00,255.7341,255.7341,255.6696,255.6696,931
2024-06-27 12:39:00,255.6944,255.6944,255.6249,255.6348,6747
2024-06-27 12:40:00,255.6447,255.8436,255.6447,255.7541,6427
2024-06-27 12:41:00,255.7541,255.7939,255.7442,255.7939,4662
2024-06-27 12:42:00,255.8336,255.8535,255.8237,255.8237,1161
2024-06-27 12:43:00,255.8237,255.8237,255.7839,255.7939,2027
2024-06-27 12:44:00,255.8436,255.8436,255.7740,255.7740,1592
2024-06-27 12:45:00,255.8237,255.9430,255.8237,255.9430,4710
2024-06-27 12:46:00,255.9728,255.9927,255.9629,255.9629,2230
2024-06-27 12:47:00,255.9430,255.9430,255.9231,255.9231,1305
2024-06-27 12:48:00,255.9032,255.9722,255.9032,255.9722,1139
2024-06-27 12:49:00,255.9132,255.9529,255.9132,255.9529,1174
2024-06-27 12:50:00,255.9480,255.9828,255.9132,255.9579,2488
2024-06-27 12:51:00,255.9927,255.9927,255.9231,255.9231,2935
