,open_XOM,high_XOM,low_XOM,close_XOM,volume_XOM
2024-06-17 16:23:00,107.4403,107.4403,107.4403,107.4403,86
2024-06-17 16:24:00,107.4403,107.4403,107.4403,107.4403,11
2024-06-17 16:25:00,107.4403,107.4403,107.4304,107.4403,479
2024-06-17 16:26:00,107.4701,107.4999,107.4403,107.4503,145592
2024-06-17 16:27:00,107.4602,107.4602,107.4602,107.4602,1302
2024-06-17 16:28:00,107.4701,107.4899,107.4701,107.4701,4
2024-06-17 16:30:00,107.4899,107.4899,107.4403,107.4403,36
2024-06-17 16:31:00,107.4602,107.4899,107.4602,107.4602,55
2024-06-17 16:32:00,107.4602,107.4602,107.4602,107.4602,13
2024-06-17 16:33:00,107.4602,107.4899,107.4602,107.4602,17
2024-06-17 16:35:00,107.4403,107.4403,107.4403,107.4403,10
2024-06-17 16:36:00,107.4602,107.4602,107.4602,107.4602,104
2024-06-17 16:37:00,107.4999,107.4999,107.4503,107.4503,9199
2024-06-17 16:38:00,107.4408,107.4602,107.4408,107.4602,5
2024-06-17 16:39:00,107.4595,107.4602,107.4595,107.4602,12
2024-06-17 16:40:00,107.4602,107.4999,107.4403,107.4602,342
2024-06-17 16:41:00,107.4602,107.4602,107.4602,107.4602,1
2024-06-17 16:42:00,107.4403,107.4999,107.3411,107.4602,8709
2024-06-17 16:43:00,107.4503,107.4503,107.4503,107.4503,1
2024-06-17 16:44:00,107.4999,107.4999,107.4999,107.4999,1023247
2024-06-17 16:45:00,107.4602,107.4999,107.4602,107.4602,24393
2024-06-17 16:46:00,107.4602,107.4602,107.4503,107.4503,761
2024-06-17 16:47:00,107.4403,107.4503,107.4403,107.4503,108
2024-06-17 16:48:00,107.4503,107.4503,107.3907,107.4503,675
2024-06-17 16:49:00,107.4503,107.4602,107.4503,107.4503,1065
2024-06-17 16:51:00,107.4503,107.4503,107.4503,107.4503,1
2024-06-17 16:53:00,107.4503,107.4503,107.4503,107.4503,2
2024-06-17 16:54:00,107.4205,107.4899,107.3907,107.4899,690
2024-06-17 16:55:00,107.4899,107.5098,107.4899,107.5098,4584
2024-06-17 16:56:00,107.6387,107.6387,107.6387,107.6387,1
2024-06-17 16:58:00,107.6288,107.6288,107.6288,107.6288,10
2024-06-17 17:00:00,107.6288,107.6288,107.4999,107.4999,11
2024-06-17 17:01:00,107.6288,107.6288,107.6288,107.6288,2
2024-06-17 17:02:00,107.6288,107.6288,107.6288,107.6288,3
2024-06-17 17:04:00,107.5017,107.5017,107.5017,107.5017,1
2024-06-17 17:05:00,107.4999,107.4999,107.4999,107.4999,175
2024-06-17 17:07:00,107.5197,107.6288,107.5197,107.5296,104
2024-06-17 17:08:00,107.4999,107.4999,107.4999,107.4999,50
2024-06-17 17:09:00,107.4999,107.4999,107.4999,107.4999,2
2024-06-17 17:10:00,107.6090,107.6090,107.5197,107.6090,1080
2024-06-17 17:11:00,107.5296,107.5296,107.4999,107.4999,160
2024-06-17 17:12:00,107.5395,107.5395,107.5395,107.5395,50
2024-06-17 17:13:00,107.4999,107.5395,107.4999,107.5197,6
2024-06-17 17:15:00,107.6288,107.6288,107.6288,107.6288,15
2024-06-17 17:16:00,107.5296,107.5495,107.4999,107.5395,61
2024-06-17 17:18:00,107.4999,107.4999,107.4999,107.4999,50
2024-06-17 17:19:00,107.5395,107.5395,107.5395,107.5395,5
2024-06-17 17:20:00,107.5395,107.5395,107.5296,107.5395,51
2024-06-17 17:21:00,107.5395,107.5395,107.5395,107.5395,3
2024-06-17 17:22:00,107.5098,107.5098,107.5017,107.5017,310
2024-06-17 17:23:00,107.5098,107.5098,107.5098,107.5098,1
2024-06-17 17:24:00,107.5395,107.5395,107.5098,107.5098,166
2024-06-17 17:26:00,107.4999,107.5395,107.4999,107.5395,32
2024-06-17 17:27:00,107.5395,107.5395,107.5395,107.5395,4
2024-06-17 17:28:00,107.5395,107.5395,107.5395,107.5395,300
2024-06-17 17:29:00,107.5395,107.5395,107.5395,107.5395,2
2024-06-17 17:31:00,107.4999,107.4999,107.4999,107.4999,19
2024-06-17 17:32:00,107.4999,107.4999,107.4899,107.4899,19
2024-06-17 17:34:00,107.4999,107.5098,107.4403,107.5098,104
2024-06-17 17:35:00,107.5098,107.5098,107.5098,107.5098,5
2024-06-17 17:37:00,107.5098,107.5098,107.5080,107.5080,10
2024-06-17 17:38:00,107.4999,107.4999,107.4701,107.4800,144
2024-06-17 17:39:00,107.4205,107.4800,107.3907,107.3907,1716
2024-06-17 17:40:00,107.3907,107.3907,107.3907,107.3907,2
2024-06-17 17:41:00,107.3907,107.3907,107.3808,107.3907,92
2024-06-17 17:43:00,107.3907,107.3907,107.3907,107.3907,27
2024-06-17 17:44:00,107.3907,107.3907,107.3808,107.3907,350
2024-06-17 17:47:00,107.3907,107.3907,107.3907,107.3907,3
2024-06-17 17:48:00,107.3811,107.3907,107.3811,107.3907,50
2024-06-17 17:49:00,107.3907,107.3907,107.3907,107.3907,55
2024-06-17 17:51:00,107.3907,107.3907,107.3411,107.3411,252
2024-06-17 17:52:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 17:53:00,107.3907,107.3907,107.3904,107.3904,59
2024-06-17 17:54:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 17:55:00,107.3907,107.3907,107.3907,107.3907,3
2024-06-17 17:57:00,107.3907,107.3907,107.3907,107.3907,5
2024-06-17 17:58:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 17:59:00,107.3665,107.3665,107.3665,107.3665,106
2024-06-17 18:00:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 18:01:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 18:02:00,107.3907,107.3907,107.3907,107.3907,13
2024-06-17 18:03:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 18:05:00,107.3907,107.3907,107.3907,107.3907,215
2024-06-17 18:06:00,107.3907,107.3907,107.3907,107.3907,6
2024-06-17 18:07:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 18:08:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 18:09:00,107.3902,107.3902,107.3902,107.3902,1
2024-06-17 18:10:00,107.3709,107.3907,107.3510,107.3907,324
2024-06-17 18:11:00,107.3907,107.3907,107.3907,107.3907,90
2024-06-17 18:12:00,107.3907,107.3907,107.3906,107.3907,7
2024-06-17 18:13:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 18:15:00,107.3808,107.3808,107.3808,107.3808,1
2024-06-17 18:18:00,107.3808,107.3907,107.3808,107.3907,51
2024-06-17 18:19:00,107.3907,107.3907,107.3907,107.3907,10
2024-06-17 18:20:00,107.3893,107.3893,107.3893,107.3893,1
2024-06-17 18:21:00,107.3907,107.3907,107.3907,107.3907,30
2024-06-17 18:23:00,107.3907,107.3907,107.3907,107.3907,76
2024-06-17 18:24:00,107.3907,107.3907,107.3907,107.3907,25
2024-06-17 18:25:00,107.3610,107.3907,107.3610,107.3907,1001
2024-06-17 18:27:00,107.3907,107.3907,107.3907,107.3907,95
2024-06-17 18:28:00,107.3904,107.3904,107.3904,107.3904,1000
2024-06-17 18:30:00,107.4999,107.4999,107.4999,107.4999,2830857
2024-06-17 18:31:00,107.3907,107.3907,107.3520,107.3520,2
2024-06-17 18:32:00,107.3907,107.3907,107.3907,107.3907,2
2024-06-17 18:33:00,107.3907,107.3907,107.3709,107.3709,4
2024-06-17 18:34:00,107.3808,107.3808,107.3709,107.3709,13
2024-06-17 18:36:00,107.3610,107.3610,107.3610,107.3610,4
2024-06-17 18:37:00,107.3808,107.3907,107.3510,107.3510,2060
2024-06-17 18:41:00,107.3610,107.3907,107.3411,107.3907,1719
2024-06-17 18:43:00,107.3895,107.3895,107.3895,107.3895,1
2024-06-17 18:44:00,107.3907,107.3907,107.3411,107.3906,23
2024-06-17 18:47:00,107.3907,107.3907,107.3907,107.3907,101
2024-06-17 18:49:00,107.3808,107.3907,107.3808,107.3907,21
2024-06-17 18:50:00,107.3907,107.3907,107.3907,107.3907,50
2024-06-17 18:52:00,107.3907,107.3907,107.3906,107.3906,4
2024-06-17 18:54:00,107.3907,107.3907,107.3907,107.3907,4
2024-06-17 18:55:00,107.3907,107.3907,107.3907,107.3907,2
2024-06-17 18:56:00,107.3907,107.3907,107.3907,107.3907,534
2024-06-17 18:57:00,107.3114,107.3114,107.3114,107.3114,5
2024-06-17 18:59:00,107.3114,107.3114,107.3114,107.3114,1
2024-06-17 19:00:00,107.4999,107.4999,107.3114,107.3312,2830991
2024-06-17 19:03:00,107.3808,107.3808,107.3808,107.3808,2
2024-06-17 19:07:00,107.3808,107.3907,107.3808,107.3907,237
2024-06-17 19:09:00,107.3907,107.3907,107.3907,107.3907,13
2024-06-17 19:10:00,107.3907,107.3907,107.3907,107.3907,28
2024-06-17 19:11:00,107.3907,107.3907,107.3896,107.3896,4
2024-06-17 19:12:00,107.3907,107.3907,107.3907,107.3907,11
2024-06-17 19:13:00,107.3907,107.3907,107.3907,107.3907,2
2024-06-17 19:15:00,107.3907,107.3907,107.3907,107.3907,16
2024-06-17 19:16:00,107.3114,107.3114,107.3114,107.3114,40
2024-06-17 19:17:00,107.3133,107.3133,107.3133,107.3133,1
2024-06-17 19:18:00,107.3907,107.3907,107.3907,107.3907,3
2024-06-17 19:20:00,107.3898,107.3898,107.3510,107.3510,800
2024-06-17 19:22:00,107.3907,107.3907,107.3907,107.3907,3
2024-06-17 19:23:00,107.3907,107.3907,107.3907,107.3907,35
2024-06-17 19:24:00,107.3907,107.3907,107.3907,107.3907,5
2024-06-17 19:26:00,107.3907,107.3907,107.3907,107.3907,5
2024-06-17 19:28:00,107.3907,107.3907,107.3907,107.3907,5
2024-06-17 19:29:00,107.3907,107.3907,107.3907,107.3907,335
2024-06-17 19:32:00,107.3907,107.3907,107.3907,107.3907,2
2024-06-17 19:34:00,107.3907,107.3907,107.3907,107.3907,5
2024-06-17 19:35:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-17 19:36:00,107.3907,107.3907,107.3907,107.3907,230
2024-06-17 19:41:00,107.4403,107.4403,107.4403,107.4403,5
2024-06-17 19:48:00,107.4999,107.4999,107.4999,107.4999,5
2024-06-17 19:50:00,107.3709,107.3709,107.3709,107.3709,10
2024-06-17 19:52:00,107.4899,107.4999,107.4899,107.4999,15
2024-06-17 19:53:00,107.4999,107.4999,107.4503,107.4503,101
2024-06-17 19:54:00,107.3833,107.4403,107.3833,107.4007,48
2024-06-17 19:55:00,107.4503,107.4503,107.3808,107.3808,53
2024-06-17 19:56:00,107.4007,107.4007,107.3808,107.3808,40
2024-06-17 19:57:00,107.4503,107.4503,107.4503,107.4503,50
2024-06-17 19:58:00,107.4304,107.4304,107.4304,107.4304,10
2024-06-17 19:59:00,107.3808,107.3808,107.3510,107.3510,370
2024-06-18 04:00:00,107.4503,107.4503,107.4503,107.4503,3
2024-06-18 04:01:00,107.4503,107.4503,107.4503,107.4503,3
2024-06-18 04:02:00,107.4403,107.4403,107.3808,107.3808,87
2024-06-18 04:03:00,107.3808,107.3808,107.3808,107.3808,28
2024-06-18 04:07:00,107.3808,107.3808,107.3808,107.3808,11
2024-06-18 04:10:00,107.3709,107.3709,107.3610,107.3610,15
2024-06-18 04:11:00,107.3709,107.3808,107.3709,107.3709,53
2024-06-18 04:13:00,107.4106,107.4106,107.4106,107.4106,10
2024-06-18 04:14:00,107.4106,107.4106,107.4106,107.4106,11
2024-06-18 04:15:00,107.4106,107.4106,107.4106,107.4106,1
2024-06-18 04:23:00,107.4304,107.4304,107.4304,107.4304,4
2024-06-18 04:24:00,107.4205,107.4205,107.4205,107.4205,4
2024-06-18 04:26:00,107.4205,107.4205,107.4205,107.4205,13
2024-06-18 04:27:00,107.3709,107.3709,107.3709,107.3709,6
2024-06-18 04:28:00,107.4106,107.4106,107.4106,107.4106,1
2024-06-18 04:30:00,107.4106,107.4106,107.4106,107.4106,1
2024-06-18 04:31:00,107.3709,107.3709,107.3510,107.3510,198
2024-06-18 04:32:00,107.3411,107.3411,107.3411,107.3411,2
2024-06-18 04:33:00,107.3312,107.3312,107.3312,107.3312,61
2024-06-18 04:34:00,107.3312,107.3411,107.3312,107.3411,53
2024-06-18 04:35:00,107.3014,107.3014,107.2915,107.2915,55
2024-06-18 04:36:00,107.2915,107.2915,107.2618,107.2618,39
2024-06-18 04:37:00,107.2618,107.2816,107.2618,107.2816,100
2024-06-18 04:38:00,107.2618,107.2618,107.2618,107.2618,1
2024-06-18 04:41:00,107.2618,107.2618,107.2618,107.2618,3
2024-06-18 04:45:00,107.2518,107.2518,107.2518,107.2518,1
2024-06-18 04:46:00,107.2618,107.2618,107.2618,107.2618,11
2024-06-18 04:47:00,107.2717,107.2717,107.2717,107.2717,21
2024-06-18 04:49:00,107.2221,107.2518,107.2122,107.2221,32
2024-06-18 04:51:00,107.2221,107.2221,107.2221,107.2221,1
2024-06-18 04:56:00,107.2618,107.2618,107.2618,107.2618,30
2024-06-18 05:05:00,107.2221,107.2221,107.2221,107.2221,1
2024-06-18 05:08:00,107.2419,107.2419,107.2419,107.2419,6
2024-06-18 05:09:00,107.2618,107.2618,107.2618,107.2618,1
2024-06-18 05:10:00,107.2320,107.2320,107.2320,107.2320,2
2024-06-18 05:13:00,107.2320,107.2320,107.2320,107.2320,1
2024-06-18 05:14:00,107.2320,107.2320,107.2320,107.2320,65
2024-06-18 05:15:00,107.2419,107.2717,107.2419,107.2717,6
2024-06-18 05:16:00,107.2419,107.2618,107.2419,107.2618,3
2024-06-18 05:17:00,107.2618,107.2618,107.2518,107.2518,20
2024-06-18 05:19:00,107.2717,107.2717,107.2518,107.2518,5
2024-06-18 05:20:00,107.2518,107.2518,107.2518,107.2518,1
2024-06-18 05:26:00,107.3709,107.3709,107.2419,107.2419,33
2024-06-18 05:37:00,107.3610,107.3610,107.3610,107.3610,3
2024-06-18 05:38:00,107.2618,107.3709,107.2618,107.3709,8
2024-06-18 05:41:00,107.3907,107.3907,107.3907,107.3907,10
2024-06-18 05:43:00,107.3907,107.3907,107.3907,107.3907,5
2024-06-18 05:44:00,107.3907,107.3907,107.3907,107.3907,2
2024-06-18 05:45:00,107.3709,107.3709,107.3709,107.3709,1
2024-06-18 05:51:00,107.3709,107.3709,107.3709,107.3709,50
2024-06-18 05:55:00,107.3808,107.3808,107.3808,107.3808,1
2024-06-18 05:57:00,107.3808,107.3808,107.3808,107.3808,1
2024-06-18 06:01:00,107.3709,107.3907,107.2618,107.2618,365
2024-06-18 06:07:00,107.3709,107.3709,107.3709,107.3709,1
2024-06-18 06:09:00,107.3709,107.3808,107.3709,107.3808,205
2024-06-18 06:13:00,107.2518,107.2518,107.2518,107.2518,10
2024-06-18 06:17:00,107.4007,107.4007,107.4007,107.4007,25
2024-06-18 06:25:00,107.4106,107.4106,107.4106,107.4106,50
2024-06-18 06:26:00,107.4205,107.4205,107.2717,107.2717,51
2024-06-18 06:29:00,107.4007,107.4007,107.4007,107.4007,1
2024-06-18 06:32:00,107.3808,107.3808,107.3808,107.3808,2
2024-06-18 06:35:00,107.2518,107.4007,107.2518,107.4007,7
2024-06-18 06:39:00,107.3709,107.4007,107.3709,107.4007,15
2024-06-18 06:52:00,107.4007,107.4007,107.4007,107.4007,10
2024-06-18 06:53:00,107.3907,107.3907,107.3808,107.3808,35
2024-06-18 06:57:00,107.3808,107.3808,107.3709,107.3709,51
2024-06-18 06:59:00,107.3808,107.3808,107.3808,107.3808,1
2024-06-18 07:02:00,107.4106,107.4106,107.3907,107.4007,35
2024-06-18 07:06:00,107.3907,107.3907,107.3907,107.3907,13
2024-06-18 07:09:00,107.3907,107.3907,107.3907,107.3907,1
2024-06-18 07:10:00,107.3907,107.3907,107.3907,107.3907,37
2024-06-18 07:11:00,107.4007,107.4007,107.4007,107.4007,1
2024-06-18 07:13:00,107.3907,107.3907,107.3610,107.3907,138
2024-06-18 07:14:00,107.3610,107.3907,107.3610,107.3907,155
2024-06-18 07:17:00,107.4205,107.4205,107.4205,107.4205,11
2024-06-18 07:18:00,107.4205,107.4205,107.4205,107.4205,400
2024-06-18 07:19:00,107.3907,107.4205,107.3907,107.4205,185
2024-06-18 07:21:00,107.4304,107.4304,107.4205,107.4205,111
2024-06-18 07:23:00,107.3808,107.3808,107.3808,107.3808,200
2024-06-18 07:24:00,107.4205,107.4205,107.3907,107.3907,210
2024-06-18 07:25:00,107.3907,107.3907,107.3709,107.3709,205
2024-06-18 07:26:00,107.4205,107.4304,107.4205,107.4304,214
2024-06-18 07:27:00,107.4205,107.4403,107.4007,107.4007,513
2024-06-18 07:28:00,107.4007,107.4205,107.3907,107.4205,51
2024-06-18 07:29:00,107.3907,107.3907,107.3808,107.3808,66
2024-06-18 07:30:00,107.3808,107.4205,107.3808,107.3808,72
2024-06-18 07:31:00,107.4304,107.4304,107.4304,107.4304,17
2024-06-18 07:35:00,107.4304,107.4304,107.4304,107.4304,20
2024-06-18 07:36:00,107.4106,107.4205,107.4106,107.4205,72
2024-06-18 07:37:00,107.4205,107.4205,107.4106,107.4106,19
2024-06-18 07:38:00,107.4205,107.4205,107.4205,107.4205,8
2024-06-18 07:41:00,107.4106,107.4106,107.4106,107.4106,60
2024-06-18 07:44:00,107.4106,107.4106,107.4106,107.4106,1
2024-06-18 07:46:00,107.4106,107.4106,107.4106,107.4106,55
2024-06-18 07:47:00,107.4106,107.4106,107.4007,107.4106,8
2024-06-18 07:49:00,107.4205,107.4205,107.3808,107.3808,448
2024-06-18 07:52:00,107.4106,107.4106,107.4106,107.4106,2
2024-06-18 07:54:00,107.3907,107.3907,107.3610,107.3610,370
2024-06-18 07:55:00,107.3907,107.3907,107.3907,107.3907,9
